id	lemma	pos	root_key	family_root	meaning	ru_meaning	ru_meaning_lit	ru_meaning_raw	ru_cognate	corrections_ru_meaning	corrections_ru_meaning_lit	notes
44535	paluddha 1	pp	√lubh 1	pa √lubh	enticing; seductive; lit. enticed			соблазнительный; обольстительный; досл. соблазненный				
44536	paluddha 2	pp	√lubh 1	pa √lubh	enticed; seduced; misled; led on	соблазненный; совращенный; введенный в заблуждение; приведенный (к)						
44537	paluddha 3	pp	√lubh 1	pa √lubh	led on; deluded; fooled			увлечённый; обманутый; одураченный				
2320	atilobha	masc	√lubh 1	ati √lubh	excess greed; excessive desire; wanting too much			чрезмерная жадность; чрезмерное желание; слишком сильное хотение				
19470	kaṇḍa 1	masc	√kaṇḍ	√kaṇḍ	arrow; arrow shaft	стрела						
19471	kaṇḍa 4	masc	√kaṇḍ	√kaṇḍ	(gram) chapter; section; portion			(грам) глава; раздел; часть				
19472	kaṇḍa 2	masc	√kaṇḍ	√kaṇḍ	stalk; stem			стебель; ствол				
19473	kaṇḍa 3	nt	√kaṇḍ	√kaṇḍ	part; portion; section			часть; доля; секция				
19491	kaṇḍu	fem	√kaṇḍ	√kaṇḍ	itch; rash; sore; (comm) small pimples	зуд; сыпь; язва; (комм) мелкие прыщи						
19498	kaṇḍuvanta	prp	√kaṇḍ	√kaṇḍ	scratching			чешущий				
19499	kaṇḍuvamāna	prp	√kaṇḍ	√kaṇḍ	scratching			чешущийся				
19500	kaṇḍuvitabba	ptp	√kaṇḍ	√kaṇḍ	should be scratched; lit. to be scratched			следует почесать; досл. должно почесать				
19505	kaṇḍūvana	nt	√kaṇḍ	√kaṇḍ	itching; scratching; clawing	чесание; царапание						
19507	kaṇḍūvanta	prp	√kaṇḍ	√kaṇḍ	scratching			чешущий				
79883	kaṇḍusa	nt	√kaṇḍ	√kaṇḍ	strip of cloth used to mark the kaṭhina robe			полоска ткани; лоскут ткани				
80613	kaṇḍūyamāna	prp	√kaṇḍ	√kaṇḍ	itching			зудящий				
13999	ukkaṇḍaka	nt	√kaṇḍ	ud √kaṇḍ	mange; skin inflammation			чесотка; воспаление кожи				
2995	addhana	adj	√dhan 1	√dhan	poor; broke; without wealth			бедный; разорённый; без богатства				
3050	adhana	adj	√dhan 1	√dhan	poor; destitute; lit. no wealth	бедный; нищий	нет богатства					
34522	dhañña 1	adj	√dhan 1	√dhan	lucky; auspicious; fortunate; lit. rich	удачливый; процветающий; везучий	богатый					
34523	dhañña 2	nt	√dhan 1	√dhan	grain; crops	зерно						
34539	dhana 1	nt	√dhan 1	√dhan	wealth; riches; treasure	богатство; имущество; сокровище						
34540	dhana 2	nt	√dhan 1	√dhan	value; cost; price; money	значение; стоимость; цена; денежный эквивалент						
34541	dhana 3	nt	√dhan 1	√dhan	virtue; value; quality; lit. wealth	добродетель; ценность; качество	богатство					
34570	dhanavatī	fem	√dhan 1	√dhan	name of Kassapa Buddha's mother; lit. having wealth quality			имя матери Будды Кассапы; досл. имеющая качество богатства				
34571	dhanavant	adj	√dhan 1	√dhan	wealthy; rich; lit. having wealth quality			богатый; состоятельный; досл. обладающий богатством				
34574	dhanāyati	pr	√dhan 1	√dhan	takes as one's possession; treasures; considers to be of value			принимает в своё владение; ценит; считает ценным				
34576	dhanika	masc	√dhan 1	√dhan	wealthy man; creditor; owner			богач; кредитор; владелец				
34580	dhaniya 1	masc	√dhan 1	√dhan	name of a monk infamous for the second pārājika; lit. having wealth			имя монаха, известного вторым параджикой; досл. имеющий богатство				
34583	dhanī 1	masc	√dhan 1	√dhan	wealthy person; rich man	состоятельный человек; богатый человек						
58117	sadhañña	adj	√dhan 1	√dhan	full of grain; with crops			полный злаков; с урожаями				
58118	sadhana 1.1	adj	√dhan 1	√dhan	rich; wealthy; lit. with wealth	богатый						
72032	sudhanā	fem	√dhan 1	√dhan	name of a laywoman; lit. very wealthy			имя мирянки; досл. очень богатая				
76345	dhaniya 2	masc	√dhan 1	√dhan	name of an arahant monk; lit. having wealth			имя архата-монаха; досл. обладающий богатством				
77534	dhana 4	adj	√dhan 1	√dhan	wealthy; rich; lit. with wealth			богатый; обеспеченный; досл. с богатством				
80260	dhanāyanta	prp	√dhan 1	√dhan	taking as one's possession; treasuring; considering to be of value			принимающий как свою собственность; дорожащий; считающий ценным				
852	acakkhuka	adj	√cakkh	√cakkh	sightless; visionless; lit. eyeless	незрячий; слепой	безглазый					
854	acakkhussa	adj	√cakkh	√cakkh	unsightly; (comm) not good for the eyes; lit. not for the eye	плохо выглядящий; не радующий глаз	не для глаза					
25717	cakkhu 1	nt	√cakkh	√cakkh	eye	глаз						
25718	cakkhu 2	nt	√cakkh	√cakkh	eyesight; faculty of seeing	зрение						
25719	cakkhu 3	nt	√cakkh	√cakkh	vision; insight; understanding			зрение; прозрение; понимание				
25720	cakkhu 4	nt	√cakkh	√cakkh	spiritual vision; divine eye	духовное видение; проницательность						
25721	cakkhuka 1	adj	√cakkh	√cakkh	(related to) eye; -eyed			связанный с глазом; -глазый				
25745	cakkhumant 1	adj	√cakkh	√cakkh	with eyes; who can see; who has vision; gifted with sight; lit. having eyes quality	с глазами; кто видит; у кого ясное зрение; с видением						
25746	cakkhumant 2	masc	√cakkh	√cakkh	person with sight; who can see; lit. having eyes quality	человек который видит; человек с ясным зрением	имеющий глаза					
25768	cakkhussa	adj	√cakkh	√cakkh	good looking; easy on the eye; (comm) good for the eyes; lit. for the eye	хорошо выглядящий; приятный для глаз; радующий глаз	для глаза					
79288	cakkhumant 3	masc	√cakkh	√cakkh	person with supernatural sight; who has extraordinary vision; lit. having eyes quality			человек со сверхъестественным зрением; обладающий необычным зрением; досл. обладающий качеством глаз				
10497	avicakkhaṇa	adj	√cakkh	vi √cakkh	foolish; unwise; stupid; lit. not seeing clearly			глупый; неразумный; тупой; досл. не видящий ясно				
67409	vicakkhaṇa 1	adj	√cakkh	vi √cakkh	attentive; vigilant; watchful; lit. seeing clearly	внимательный; бдительный; осторожный	видящий ясно					
67410	vicakkhaṇa 2	masc	√cakkh	vi √cakkh	intelligent person; wise one			умный человек; мудрец				
67412	vicakkhu	adj	√cakkh	vi √cakkh	eyeless; sightless; blind			безглазый; незрячий; слепой				
80854	vicakkhuka	adj	√cakkh	vi √cakkh	eyeless; sightless; blind; lit. without eyes			слепой; незрячий; досл. без глаз				
7210	abbahi	aor	√buh	ā √buh	pulled out; plucked out; drew out; extracted; uprooted			вытащил; вырвал; вытянул; извлек; выкорчевал				
7212	abbaheti	pr	√buh	ā √buh	pulls out; plucks out; extracts; uproots	вытаскивает; исторгает; извлекает; выкорчёвывает						
7224	abbuyha	ger	√buh	ā √buh	pulling up; pulling out; tearing up; uprooting	вытаскивая; вытягивая; вырывая; выкорчевывая						
7225	abbuyhati	pr	√buh	ā √buh	is pulled out; is plucked out; is extracted; is uprooted			вытаскивается, вырывается, извлекается, выкорчевывается				
7226	abbuyhana	nt	√buh	ā √buh	being pulled out; being plucked out; being drawn out; being extracted; being removed			извлечение; вырывание; вытаскивание; удаление				
7228	abbuyhi	aor	√buh	ā √buh	was pulled out; was plucked out; was drawn out; was extracted; was uprooted			был вытянут, был вырван, был извлечен, был экстрагирован, был искоренен				
7229	abbuhati	pr	√buh	ā √buh	pulls out; plucks out; extracts; uproots	вытаскивает; выдергивает; извлекает; выкорчевывает						
7230	abbuhana	nt	√buh	ā √buh	pulling out; plucking out; drawing out; removing; extracting (of)			выдергивание; вырывание; извлечение; удаление; добывание (из)				
7232	abbuhi	aor	√buh	ā √buh	pulled out; plucked out; drew out; extracted; uprooted; removed			вытянул; вытащил; извлёк; выкорчевал; удалил				
7233	abbuheti	pr	√buh	ā √buh	pulls out; plucks out; uproots; removes; lit. having caused to pluck out			вытягивает; выдергивает; искореняет; удаляет; досл. заставив выдернуть				
7234	abbuhetvā	abs	√buh	ā √buh	having pulled out; having plucked out; having uprooted	вытащив; выдернув; выкорчевав						
7235	abbuḷha	pp	√buh	ā √buh	pulled out; plucked out; extracted; uprooted			вытянутый; вырванный; извлеченный; искорененный				
7240	abbūḷha	pp	√buh	ā √buh	pulled out; torn out; plucked out; uprooted	вытащенный; вырванный; выкорчеванный						
76007	abbahitvāna	abs	√buh	ā √buh	having pulled out; having plucked out; having extracted; having uprooted			вытащив, выдернув, извлекши, выкорчевав				
76008	abbuhitvāna	abs	√buh	ā √buh	having pulled out; having plucked out; having extracted; having uprooted			вынув; выдернув; извлекши; искоренив				
769	aṅgaṇa 1.1	nt	√añj 2	√añj	spot; blemish; stain; lit. smearing	грязь; пятно						
770	aṅgaṇa 1.2	nt	√añj 2	√añj	(of mind) defilement; impurity; depravity; lit. smearing	(об уме) загрязнение; нечистота; порочность	смазывание					
1465	añjana 1	nt	√añj 2	√añj	collyrium; black pigment; pitch-black colour; lit. smearing	черный пигмент; угольно-черный цвет; черная подводка	размазывание					
1466	añjana 2	nt	√añj 2	√añj	eye ointment; lit. smearing	глазная мазь	размазывание					
1475	añjanī 1	fem	√añj 2	√añj	make up box	коробка для косметики; горшок с мазью						
1493	añjetvā	abs	√añj 2	√añj	having put on eyeshadow; having applied collyrium; lit. having smeared			нанеся тени для глаз; нанеся сурьму; досл. намазав				
3475	anaṅgaṇa	adj	√añj 2	√añj	spotless; blemish free	чистый; незапятнанный; безупречный						
62090	sāṅgaṇa	adj	√añj 2	√añj	blemished; defiled; impure; lit. with blemish			запятнанный; оскверненный; нечистый; досл. с пятном				
74630	añjanī 2	fem	√añj 2	√añj	made up woman; woman wearing makeup; lit. with eyeliner			накрашенная женщина; женщина, носящая макияж; досл. с подводкой для глаз				
39307	paccañjana	nt	√añj 2	pati √añj	eye drops; (comm) cooling medicine; lit. smearing back	глазные капли; (комм) охлаждающее лекарство						
7259	abbhañjati	pr	√añj 2	abhi √añj	oil; greases			маслит, смазывает				
7264	abbhañjitvā	abs	√añj 2	abhi √añj	having anointed; heaving smeared; having oiled; having greased			помазав, намазав, смазав маслом, смазав жиром				
2031	atāṇa	adj	√tā	√tā	without refuge; defenseless; without protection	без убежища; незащищенный; без защиты						
30249	tāṇa 1	nt	√tā	√tā	refuge; shelter; defence; protection; epithet of Nibbāna; lit. protecting	защита; охрана; укрытие; убежище; пристанище						
30251	tāṇatā	fem	√tā	√tā	refuge (in); shelter (in); defence (in); protection (in); lit. protection state	прибежище; убежище (в); защита (в)	защищенное состояние					
30289	tāyana 1	masc	√tā	√tā	name of a deity; lit. protecting; preserving	имя божества	защита; сохранение					
72089	tāna	nt	√tā	√tā	refuge; shelter; defence; protection; lit. protecting			убежище; приют; защита; охрана; досл. защита				
76835	tāṇa 2	adj	√tā	√tā	giving refuge; sheltering; protecting			дающий убежище; укрывающий; защищающий				
43494	paritta 2.1	nt	√tā	pari √tā	protection (against); shielding (from); safe-guarding (against)			защита (от); ограждение (от); охрана (от)				
43508	parittā	fem	√tā	pari √tā	protection; shielding; safe-guarding	защита; охрана						
43509	parittāṇa	nt	√tā	pari √tā	protecting; shielding; warding off; keeping safe	защита; безопасность						
43510	parittātuṃ	inf	√tā	pari √tā	to protect; to safe-guard			защищать; охранять				
43513	parittāyaka 1	masc	√tā	pari √tā	rescuer; protector			спаситель; защитник				
43515	parittāyakatta	nt	√tā	pari √tā	fact of being a rescuer; fact of being a protector			спасательство; защита				
74664	parittāyitvā	abs	√tā	pari √tā	having protected; having guarded; having kept safe			защитив; охранив; уберёгши				
80831	parittāyanta	prp	√tā	pari √tā	protecting; preserving; safe-guarding			защищающий; сохраняющий; оберегающий				
9772	asīlatā	fem	√sīl	√sīl	free from moral conduct; lit. no conduct state	свобода от морального поведения	состояние отсутствия поведения					
33839	dussīla 1	adj	√sīl	√sīl	unprincipled; immoral; of bad behaviour	бесчестный; аморальный; безнравственный						
33840	dussīla 2	nt	√sīl	√sīl	unprincipled behaviour; unethical conduct			аморальное поведение; неэтичное поведение				
33846	dussīlya	nt	√sīl	√sīl	unprincipled behaviour; immoral conduct; bad behaviour	аморальность; безнравственность; распущенность						
38351	nissīla	adj	√sīl	√sīl	without ethics; without moral principles			без этики; без моральных принципов				
63146	sīla 1	nt	√sīl	√sīl	ethical conduct; virtue; moral integrity	этическое поведение; нравственность						
63147	sīla 2	nt	√sīl	√sīl	behaviour; habit	поведение; привычка						
63148	sīla 3	adj	√sīl	√sīl	with a kind of conduct; with a certain behaviour; having a habit			с определённым поведением; с определёнными привычками; имеющий привычку				
63149	sīla 4	nt	√sīl	√sīl	custom; rite; ritual			обычай; обряд; ритуал				
63150	sīla 5	nt	√sīl	√sīl	precept; rule; training rule			предписание; правило; тренировочное правило				
63226	sīlavatī	adj	√sīl	√sīl	virtuous; ethical; moral; lit. possessing conduct	добродетельный; этический; моральный	имеющий поведение					
63230	sīlavant	adj	√sīl	√sīl	virtuous; ethical; moral; lit. having conduct quality	нравственный; добродетельный	имеющий качество поведения					
63256	sīlī	adj	√sīl	√sīl	in the habit of; accustomed to; of such nature	(такой то) привычки; природы; характера						
64494	susīla	adj	√sīl	√sīl	virtuous; ethical; lit. with good conduct			добродетельный; этичный; досл. с хорошим поведением				
64496	susīlya	nt	√sīl	√sīl	good morality; good ethics; excellent morals; principled behaviour; lit. good behaviour state			хорошая мораль; хорошая этика; отличные нравы; принципиальное поведение; досл. хорошее поведение состояние				
72268	dussilya	nt	√sīl	√sīl	unprincipled behaviour; immoral conduct; bad behaviour; lit. bad behaviour state			недоброкачественное поведение; аморальное поведение; плохое поведение; досл. состояние плохого поведения				
74588	dussīla 3	masc	√sīl	√sīl	unethical person; immoral man			аморальный человек; безнравственный мужчина				
76405	sīlava	masc	√sīl	√sīl	name of an arahant monk; lit. having quality of virtue			имя архата; досл. обладающий добродетелью				
3339	adhisīla	nt	√sīl	adhi √sīl	higher virtue; higher conduct	высокая нравственность; высшее поведение						
3344	adhisīle	ind	√sīl	adhi √sīl	with regard to morality; about ethics			что касается морали; относительно этики				
9836	asura	masc	√sur	√sur	titan; anti-god; enemy of the devas; lit. anti-hero	титан; враг дэвов	не герой					
9854	asūra 2	masc	√sur	√sur	coward; lit. not a hero			трус; досл. не герой				
36573	nāsūra	masc	√sur	√sur	not a coward; lit. not not a hero			не трус; досл. не не герой				
64331	sura	masc	√sur	√sur	god; deity			бог; божество				
64384	suriya 1	masc	√sur	√sur	sun; lit. shining	Солнце	сияющий					
64749	sūra 1	adj	√sur	√sur	bold; brazen; valiant; heroic; courageous	смелый; отважный; героический; храбрый						
64750	sūra 2	masc	√sur	√sur	hero; champion; warrior	герой; чемпион; воин						
64759	sūriya 1	masc	√sur	√sur	sun; lit. shining	Солнце	сияющее					
64760	sūriya 2	masc	√sur	√sur	name of the sun deity; lit. shining			имя бога солнца; досл. сияющий				
65389	sora	masc	√sur	√sur	planet Saturn; lit. son of the sun			планета сатурн; досл. сын солнца				
65395	soreyya	nt	√sur	√sur	name of a town			название города				
80308	sūriya 3	nt	√sur	√sur	heroism; valour; courage; (comm) fearlessness; lit. hero state			героизм; доблесть; мужество; (комм) бесстрашие; досл. состояние героя				
17227	ussūra	nt	√sur	ud √sur	midday; lit. sun up			полдень; досл. солнце вверх				
17231	ussūre	ind	√sur	ud √sur	at midday; lit. at sun up			в полдень; досл. на восходе солнца				
40928	paṭisūra	masc	√sur	pati √sur	rival; opponent; adversary	соперник; противник; оппонент						
75448	pasūra	masc	√sur	pa √sur	name of a wandering ascetic famed for debate			имя странствующего аскета, известного своими спорами				
9109	arosenta	prp	√rus	√rus	not causing anger; not irritating; not annoying; not infuriating			не вызывающий гнев; не раздражающий; не надоедающий; не приводящий в ярость				
55142	rusita	pp	√rus	√rus	provoked; angered; irritated; infuriated			спровоцированный; рассерженный; раздражённый; взбешённый				
55424	rosa 1	masc	√rus	√rus	irritation; anger; wrath; rage			раздражение; гнев; ярость; бешенство				
55425	rosa 2	masc	√rus	√rus	angering; causing offence; infuriating; lit. causing anger			раздражение; вызов недовольства; приведение в ярость; досл. вызывающий гнев				
55426	rosaka	adj	√rus	√rus	provocative; button pushing; infuriating; lit. causing anger			провокационный; раздражающий; приводящий в ярость; досл. вызывающий гнев				
55427	rosati	pr	√rus	√rus	is angry; gets angry			злится, сердится				
55429	rosanta	prp	√rus	√rus	being angry; getting angry			злящийся; рассерженный				
55430	rosayati	pr	√rus	√rus	irritates; annoys; angers; infuriates; lit. causes to be angry			злит; раздражает; надоедает; бесит; досл. вызывает гнев				
55431	rosika	masc	√rus	√rus	name of a washroom attendant; lit. angry			имя смотрителя уборной; досл. сердитый				
55433	rosiyamāna	prp	√rus	√rus	being irritated; being annoyed; being angered; being infuriated; lit. being caused to be angry			раздражаемый; раздражающийся; сердящийся; приходящий в ярость; досл. вызываемый к гневу				
55434	rosetar	masc	√rus	√rus	annoyer; irritator; harasser; lit. who causes anger			раздражитель; раздражающий; досаждающий; досл. кто вызывает гнев				
55435	roseti	pr	√rus	√rus	angers; irritates; annoys; infuriates; lit. causes to be angry	злит; раздражает; оскорбляет	вызывает гнев					
79795	viroseti	pr	√rus	vi √rus	angers exceedingly; outrages; lit. causes to be very angry			очень сердит; приводит в ярость; досл. приводит в сильный гнев				
48876	byārosa	masc	√rus	vi ā √rus	causing anger; infuriation	провокация гнева; вызов неприязни						
48877	byārosanā	fem	√rus	vi ā √rus	causing anger; infuriating	провокация гнева; вызов неприязни						
40766	paṭirosati	pr	√rus	pati √rus	gets angry back; also gets angry; responds angrily (to)			злится в ответ; также злится; отвечает со злостью на				
40767	paṭiroseti	pr	√rus	pati √rus	gets angry back; also gets angry; responds angrily (to)			отвечает гневно (на); также сердится; сердится в ответ				
9100	aroga	adj	√ruj	√ruj	healthy; free from disease	здоровый; свободный от болезней						
9105	arogiya	nt	√ruj	√ruj	freedom from disease; health; wellness			отсутствие болезни; здоровье; благополучие				
12528	ārogya 1	nt	√ruj	√ruj	health; wellness; freedom from disease; lit. without disease state	здоровье; свобода от болезней	состояние без болезни					
12529	ārogya 2	nt	√ruj	√ruj	mental health; epithet of Nibbāna	душевное здоровье; психологическое здоровье; эпитет Ниббаны						
55089	rujati	pr	√ruj	√ruj	aches; hurts; is sore			болит, ноет, саднит				
55093	ruji	aor	√ruj	√ruj	ached; hurt; was sore			болью развалилась; поранилась; болела				
55095	rujjati	pr	√ruj	√ruj	is hurt; is injured			ранивается; повреждается				
55096	rujjana	nt	√ruj	√ruj	being sore; being injured			быть болезненным; быть раненым				
55352	roga	masc	√ruj	√ruj	disease; illness; sickness	болезнь						
55355	rogato	ind	√ruj	√ruj	as disease; as illness	как болезнь						
55366	rogī 1	adj	√ruj	√ruj	suffering from; ill with; having a certain disease			страдающий; больной; имеющий определённое заболевание				
55377	rojā	masc	√ruj	√ruj	name of a group of deities; lit. harmer; injurer			имя группы божеств; досл. тот, кто причиняет вред; преступник				
46125	pitta 2.1	nt	√pīṇ	√pīṇ	swelling			опухоль				
46350	pīṇa 1	adj	√pīṇ	√pīṇ	pleased; happy; glad			довольный; счастливый; радостный				
46353	pīṇanā	fem	√pīṇ	√pīṇ	nourishing; fattening up; embellishing; bulking (of)			питание; откармливание; украшение; объем (чего-либо)				
46355	pīṇita 1	pp	√pīṇ	√pīṇ	delighted; pleased; joy-filled (with)			восхищённый; довольный; наполненный радостью				
46356	pīṇita 2	pp	√pīṇ	√pīṇ	fat-cheeked; full-bellied			толстощёкий; с полным животом				
46359	pīṇetabba 1	ptp	√pīṇ	√pīṇ	should be fattened; should be strengthened; lit. to be swollen			должен быть откормлен; должен быть укреплён; досл. должно опухнуть				
46360	pīṇeti 1	pr	√pīṇ	√pīṇ	delights; pleases; satisfies			восхищает; радует; удовлетворяет				
77380	pīna	adj	√pīṇ	√pīṇ	swollen; plump; full; fleshy			опухший; пухлый; полный; мясистый				
78342	pīṇetuṃ 2	inf	√pīṇ	√pīṇ	to fattening up; to strengthen; to bulk up			откармливать, укреплять, наращивать				
68310	vipatati	pr	√paṭ 1	vi √paṭ	splits open; cracks apart; breaks open			раскалывается, трескается, ломается				
68311	vipatita	pp	√paṭ 1	vi √paṭ	split open; cracked apart; broken open			расколотый, треснувший, сломанный				
68431	vipātayanta	prp	√paṭ 1	vi √paṭ	tearing open; splitting apart; destroying	разрывающий; раскалывающий; разрушающий						
16644	uppāṭiya	ger	√paṭ 1	ud √paṭ	plucking out; tearing out			вырывая; выщипывая				
16647	uppāṭetvā 1	abs	√paṭ 1	ud √paṭ	having split open; having removed the skin	расколов; разрезав; убрав кожу						
43652	paripātetvā 1.1	abs	√paṭ 1	pari √paṭ	having torn around; having torn off			разорвав вокруг; разорвав				
42403	papaṭikā 1	fem	√paṭ 1	pa √paṭ	dry outer bark			сухая наружная кора				
42431	pappaṭikā	fem	√paṭ 1	pa √paṭ	dry outer bark; lit. splitting off			сухая внешняя кора; досл. откалывание				
79660	papaṭikā 2	fem	√paṭ 1	pa √paṭ	chip; splinter; fragment			щепка; осколок; обломок				
6154	apatika	adj	√pat 2	√pat	without a husband; unmarried			без мужа; незамужняя				
9467	asapatta	adj	√pat 2	√pat	peaceful; without hostility	не враждебный; без соперничества; спокойный; безмятежный						
9468	asapatti	adj	√pat 2	√pat	without a co-wife; with no rival			без со-жены; без соперника				
41707	patānī	fem	√pat 2	√pat	lady; mistress; wife	леди; хозяйка; жена						
41719	pati 2.1	masc	√pat 2	√pat	lord; master; ruler	господин; хозяин						
41720	pati 2.2	masc	√pat 2	√pat	husband	муж						
58611	sapatta 1	masc	√pat 2	√pat	enemy; foe; rival			враг; противник; соперник				
58612	sapatta 2	adj	√pat 2	√pat	hostile; antagonistic; inimical			враждебный; антагонистический; недружелюбный				
58613	sapattaka	adj	√pat 2	√pat	unfriendly; hostile			недружественный; враждебный				
58617	sapattī	fem	√pat 2	√pat	fellow wife; co-wife; rival wife; husband's other wife; lit. with master			жена-соперница; вторая жена; жена соперница; другая жена мужа; досл. с хозяином				
61245	sasapatta	adj	√pat 2	√pat	hostile; antagonistic			враждебный; антагонистический				
77308	sapattika	nt	√pat 2	√pat	fact of having a co-wife; fact of being a second wife; lit. with master			факт наличия соперницы; факт быть второй женой; досл. с господином				
3234	adhipa	masc	√pat 2	adhi √pat	ruler; master; person in charge	владыка; господин; правитель						
3248	adhipati 1	masc	√pat 2	adhi √pat	master; ruler; person in charge	хозяин; правитель; ответственное лицо						
3251	adhipateyya 1	adj	√pat 2	adhi √pat	overseen; ruled; governed (by)	контролируемый; управляемый; подвластный						
11687	ādhipacca	nt	√pat 2	adhi √pat	rulership; lordship; leadership; presidency; sovereign power	правление; власть; председательство						
11689	ādhipateyya	nt	√pat 2	adhi √pat	authority; influence; power; determining factor; lit. rulership	влияние; власть; определяющий фактор; руководящий принцип	управление					
71792	adhipatiya	adj	√pat 2	adhi √pat	with a cause; lit. with a master			с причиной; досл. с хозяином				
71793	naadhipatiya	adj	√pat 2	adhi √pat	without a cause; lit. with a master			без причины; досл. с хозяином				
22983	koṭṭaka	adj	√kuṭṭ	√kuṭṭ	(of a door) knocking			(от двери) стучащий				
22987	koṭṭāpeti	pr	√kuṭṭ	√kuṭṭ	causes to crush; makes pound; causes to smash			заставляет дробить; заставляет толочь; заставляет разбивать				
22988	koṭṭāpetvā	abs	√kuṭṭ	√kuṭṭ	having caused to crush; having made pound; having caused to smash			вызвав раздавливание; заставив размельчить; заставив разбить				
22990	koṭṭeti 1	pr	√kuṭṭ	√kuṭṭ	pounds; grinds; crushes			толчет, перемалывает, дробит				
22991	koṭṭetvā 1	abs	√kuṭṭ	√kuṭṭ	having smashed; having pummelled; having beaten (something) to a pulp			разбив, избив, размозжив				
22992	koṭṭetvā 2	abs	√kuṭṭ	√kuṭṭ	having pounded; having ground; having crushed			истолокши; размоловши; раздавивши				
22994	koṭṭesi	aor	√kuṭṭ	√kuṭṭ	smashed; pounded; pummelled			раздробил; растолок; побил				
78777	sukoṭṭita	adj	√kuṭṭ	√kuṭṭ	well beaten; thoroughly pounded			хорошо избитый; тщательно растёртый				
80813	koṭṭāpetabba	ptp	√kuṭṭ	√kuṭṭ	should be caused to crush; should be made to pound; lit. to cause to be smashed			следует вызвать дробление; следует заставить раздробить; досл. к разрушению				
40239	paṭikoṭṭeti	pr	√kuṭṭ	pati √kuṭṭ	smashes back; crushes out of shape	деформирует; разрушает						
40240	paṭikoṭṭetuṃ	inf	√kuṭṭ	pati √kuṭṭ	to smash back; to crush out of shape	деформировать; разрушать						
3139	adhikuṭṭana	nt	√kuṭṭ	adhi √kuṭṭ	cutting up; chopping up; grinding up; pulverizing; lit. smashing	разрезание; прокалывание; разрубание	сокрушение					
3140	adhikuṭṭanā	fem	√kuṭṭ	adhi √kuṭṭ	executioner's block; chopping block; lit. smashing completely			плахa; колода для рубки; досл. полное уничтожение				
27816	jaṭa	nt	√jaṭ	√jaṭ	handle	ручка; рукоять						
27821	jaṭā 1	fem	√jaṭ	√jaṭ	dreadlocks; matted hair	дреды; скрученные волосы; спутанные волосы (носят аскеты)						
27822	jaṭā 2	fem	√jaṭ	√jaṭ	tangle; mess; snarl; knot			путаница; беспорядок; узел; клубок				
27830	jaṭita	pp	√jaṭ	√jaṭ	tangled; snarled; knotted; twisted	запутанный; спутанный; завязанный; стянутый узлом						
27832	jaṭila	masc	√jaṭ	√jaṭ	dreadlocked ascetic	аскет с дредами						
27833	jaṭilaka	masc	√jaṭ	√jaṭ	ascetic who wears matted hair; dreadlocked ascetic			аскет с запутанными волосами; аскет с дредами				
27834	jaṭilakatta	nt	√jaṭ	√jaṭ	fact of being an ascetic who wears matted hair; fact of wearing dreadlocks			факт быть аскетом с взъерошенными волосами; факт ношения дредлоков				
37060	nijjaṭa	adj	√jaṭ	√jaṭ	disentangled; unsnarled; straightened			развязанный; распутанный; выпрямленный				
79537	ajaṭa	adj	√jaṭ	√jaṭ	unentangled; open; free; lit. not tangled; no dreadlocks			не спутавшийся; открытый; свободный; досл. не запутанный; без дредов				
80237	jaṭetvā	abs	√jaṭ	√jaṭ	having tangled; having knotted; having snarled; lit. having caused to twist			запутав; завязав; спутал; досл. заставив скрутиться				
67537	vijaṭayati	pr	√jaṭ	vi √jaṭ	untangles; unknots; untwists; unravels	распутывает; развязывает						
67538	vijaṭāpeti	pr	√jaṭ	vi √jaṭ	makes card; causes to comb out; lit. makes untangle	заставляет расчесывать; побуждает вычесывать	побуждает распутать					
67539	vijaṭita	pp	√jaṭ	vi √jaṭ	disentangled; unknotted; untwisted; unravelled	распутанный; развязанный						
67540	vijaṭeti	pr	√jaṭ	vi √jaṭ	unravels; untangles			развязывает; распутывает				
67541	vijaṭetvā 1	abs	√jaṭ	vi √jaṭ	having unravelled; having untangled			распутав; развязав				
67542	vijaṭenta	prp	√jaṭ	vi √jaṭ	unravelling; untangling; unknotting; combing			распутывающий; развязывающий; расплетающий; расчесывающий				
77029	vijaṭi	aor	√jaṭ	vi √jaṭ	untangled; unknotted; untwisted; unravelled; (comm) split			распутал; развязал; раскрутил; распутал; (комм) расколол				
80236	vijaṭetuṃ	inf	√jaṭ	vi √jaṭ	to unravel; to untangle; lit. to cause to untwist			распутать; расплести; досл. заставить развязаться				
2939	adubbha	adj	√dubbh	√dubbh	not betraying; not deceiving; not cheating			не предающий; не обманывающий; не жульничающий				
2940	adubbhanta	prp	√dubbh	√dubbh	not betraying; not deceiving; not plotting against			не предающий; не обманывающий; не замышляющий против				
33711	dubbhati	pr	√dubbh	√dubbh	cheats; deceives; plots (against); betrays			обманывает, вводит в заблуждение, строит козни (против), предаёт				
33724	dubbhitā	fem	√dubbh	√dubbh	fact of cheating; fact of deceiving; fact of plotting against; betrayal			обман; обман; заговор; предательство				
33728	dubbhī	adj	√dubbh	√dubbh	cheating; deceiving; plotting against; betraying			обманывающий; вводящий в заблуждение; замышляющий против; предающий				
