"vīhi"	"vīhi"	"Rice, paddy"
"vuṭṭhahati"	"vuṭṭhahati"	"see <see>uṭṭh</see>-"
"vuṭṭhāna"	"vuṭṭhānaṃ"	"see <see>uṭṭh</see>-"
"vuṭṭhi"	"vuṭṭhi"	"Rain"
"vuṭṭhita"	"vuṭṭhito"	"see <see>uṭṭhahati</see>"
"vuḍḍha"	"vuḍḍho"	"see <see>vaḍḍhati</see>"
"vuṇāti"	"vuṇāti"	"To restrain, prevent"
"vutapada"	"vutapadaṃ"	"Points of conduct"
"vutta"	"vuttaṃ"	"see <see>vattati</see>"
"vuttaka"	"vuttako"	"A substitute for vutto at the end of a compound e.g., pubbavuttako, aforementioned"
"vuttanta"	"vuttanto"	"Tidings"
"vuttari"	"vuttari"	"see <see>uttariṃ</see>"
"vutti"	"vutti"	"Conduct, behaviour, manner; business, profession, livelihood; in poetry, measure, rhythm, metre; explanation, gloss"
"vuti"	"vuti"	"Enclosure, fence"
"vuddhi"	"vuddhi"	"Increase, growth; prosperity, advantage"
"vuddhimā"	"vuddhimā"	"Prosperous"
"vuddha"	"vuddho"	"see <see>vaḍḍhati</see>"
"vuyhati"	"vuyhati"	"To be carried, etc."
"vussati"	"vussati"	"see <see>vasati</see>"
"vusitavā"	"vusitavā"	"Dwelling, residing"
"vusitāvi"	"vusitāvi"	"Dwelling, residing"
"vusa"	"vuso"	"A bull"
"vūpakaṭṭha"	"vūpakaṭṭho"	"Distant, removed"
"vūpasamana"	"vūpasamanaṃ"	"Suppressing, cessation, extinction"
"vūpasammati"	"vūpasammati"	"To be assuaged or quieted or suppressed, to cease, be extinguished"
"vūpasamāpana"	"vūpasamāpanaṃ"	"Suppression"
"vūpasama"	"vūpasamo"	"Pacification, suppression, cessation"
"ve"	"ve"	"Indeed, truly, verily"
"vekalla"	"vekallaṃ"	"Deficiency"
"vegī"	"vegī"	"A courier"
"vega"	"vego"	"Impetus, impulse, shock, attack; speed, velocity; stream; impulse of the mind, emotion, passion"
"vejayantikā"	"vejayantikā"	"Name of a tree"
"vejayanta"	"vejayanto"	"Name of the palace of Sakka"
"vejja"	"vejjo"	"A physician"
"vejjha"	"vejjhaṃ"	"A target"
"veṭhaka"	"veṭhako"	"Surrounding, enveloping"
"veṭhana"	"veṭhanaṃ"	"Surrounding, enveloping; a turban, diadem"
"veṭheti"	"veṭheti"	"To surround, encompass, envelope, wrap, clothe"
"veṭha"	"veṭho"	"Surrounding, etc."
"veṇavika"	"veṇaviko"	"A flute-player"
"veṇi"	"veṇi"	"A woman's hair simply plaited without ornament"
"veṇika"	"veṇiko"	"A lute-player"
"veṇu"	"veṇu"	"see <see>veḷu</see>, A bamboo, reed; a flute"
"veṇukāra"	"veṇukāro"	"One who works in bamboo or wicker work"
"veṇudhama"	"veṇudhamo"	"A flute-player"
"veṇa"	"veṇo"	"A worker in bamboo or wicker work"
"vetana"	"vetanaṃ"	"Hire, wages"
"vetanika"	"vetaniko"	"A hired servant, labourer"
"vetaraṇī"	"vetaraṇī"	"The river of hell"
"vetasa"	"vetaso"	"The ratan reed calamus rotang"
"vetta"	"vettaṃ"	"A stick, staff"
"vetālika"	"vetāliko"	"A bard whose duty it is to awaken a king at dawn with music and song"
"vetāḷa"	"vetāḷaṃ"	"Magic art"
"vedaṅga"	"vedaṅgaṃ"	"A vedaṅga"
"vedana"	"vedanaṃ"	"Sensation"
"vedanaṭṭha"	"vedanaṭṭho"	"Agonized"
"vedanattana"	"vedanattanaṃ"	"Sensation"
"vedanā"	"vedanā"	"Feeling, sensation, perception; pain, suffering"
"vedanākkhandha"	"vedanākkhandho"	"The second khandha, Sensation"
"vedanīya"	"vedanīyo"	"see <see>vidati</see>"
"vedayita"	"vedayitaṃ"	"see <see>vidati</see>"
"vedalla"	"vedallaṃ"	"Name of one of the nine aṅgas or divisions of the Buddhist scriptures according to matter"
"vedi"	"vedi"	"An altar; a bench; a ledge, cornice, eaves"
"vedikā"	"vedikā"	"A bench; a cornice, eaves"
"vedisa"	"vediso"	"Belonging to the town of Vidisā"
"vedī"	"vedī"	"An altar; a bench; a ledge, cornice, eaves"
"vedī"	"vedī"	"Knowing"
"vedeti"	"vedeti"	"see <see>vidati</see>"
"vedeha"	"vedeho"	"Belonging to the videhas"
"veda"	"vedo"	"Knowledge; pleasure, emotion, excitement; a Hindu veda"
"vedhati"	"vedhati"	"Tremble, quake"
"vedhavera"	"vedhavero"	"The son of a widow"
"vedhi"	"vedhi"	"Trembling"
"vedhī"	"vedhī"	"Piercing, shooting, hitting"
"vedha"	"vedho"	"Piercing"
"venateyya"	"venateyyo"	"A Garuḷa"
"venayika"	"venayiko"	"Versed in the vinaya"
"veneyya"	"veneyyo"	"Tractable, that can be converted"
"vepacitti"	"vepacitti"	"Name of an asura"
"vepathu"	"vepathu"	"Trembling, tremor"
"vepana"	"vepanaṃ"	"(vepo) Trembling, tremor"
"vepākī"	"vepākī"	"see <see>samavepākī</see>"
"vepulla"	"vepullaṃ"	"Development"
"vebhassa"	"vebhassaṃ"	"Bullying or threatening language"
"vebhāra"	"vebhāro"	"Name of a mountain"
"vebhūtiya"	"vebhūtiyaṃ"	"Knowing the vedas"
"vemajjha"	"vemajjhaṃ"	"The middle, centre"
"vemattam"	"vemattam"	"Difference"
"vematika"	"vematiko"	"In doubt uncertain, doubtful, inconsistent, variable"
"vemātika"	"vemātiko"	"Born of a different mother"
"vema"	"vemo"	"A loom"
"veyyaggha"	"veyyaggho"	"Belonging to a tiger"
"veyyākaraṇa"	"veyyākaraṇaṃ"	"Answer; explanation, exposition, exegesis"
"veyyākaraṇa"	"veyyākaraṇo"	"and (veyyākaraṇiko) A grammarian"
"veyyābādhika"	"veyyābādhiko"	"An adj, formed from vyābādho"
"veyyāvacca"	"veyyāvaccaṃ"	"Service or duty performed by an inferior for a superior"
"veyyāvaṭika"	"veyyāvaṭikaṃ"	"Same meaning as last"
"vera"	"veraṃ"	"Wrath, anger, hatred; sin, enmity"
"verajjaka"	"verajjako"	"Belonging to various provinces or kingdoms"
"veramaṇī"	"veramaṇī"	"Abstinence"
"veravasika"	"veravasiko"	"Falling under the influence of hatred or revenge"
"verivā"	"verivā"	"An enemy"
"verī"	"verī"	"Hating, hostile, revengeful"
"verocana"	"verocano"	"The sun"
"vellita"	"vellito"	"Shaken, trembling; crooked"
"velā"	"velā"	"Time; shore; boundary; multitude"
"vevaṇṇiya"	"vevaṇṇiyaṃ"	"Change, diversity"
"vevaṇṇa"	"vevaṇṇo"	"Various, different"
"vesama"	"vesamaṃ"	"Inequality"
"vesayika"	"vesayiko"	"Belonging to a sphere of action"
"vesma"	"vesmaṃ"	"A house"
"vessantara"	"vessantaro"	"Name of a king who was the bodhisatta in the last birth but onethe last was in the tusita heaven"
"vessantara"	"vessantaro"	"Fire"
"vessabhū"	"vessabhū"	"Name of a buddha"
"vessavaṇa"	"vessavaṇo"	"A name of Kuvera"
"vessānara"	"vessānaro"	"Fire"
"vessāmitta"	"vessāmitto"	"Name of a ṛishi"
"vessa"	"vesso"	"A Vaiśya"
"vesākha"	"vesākho"	"Name of a month, April-May"
"vesātī"	"vesātī"	"A name of Yama"
"vesārajja"	"vesārajjaṃ"	"Confidence. A Buddha has four vesrajjas or subjects of confidence or fearlessness. They are the consciousness that he has attained omniscience, that he has freed himself from human passion, that he has rightly described the obstacles to a religious life, that he has rightly taught the way to obtain salvation."
"vesālika"	"vesāliko"	"and (vesāliyo) Belonging to Vesali"
"vesālī"	"vesālī"	"Name of a town in the Licchavi country"
"vesiyā"	"vesiyā"	"A harlot"
"vesī"	"vesī"	"A harlot"
"vesa"	"veso"	"Dress, apparel, equipment; disguise"
"vehapphala"	"vehapphalo"	"Name of the inhabitants of the tenth brahmaloka"
"vehāgamana"	"vehāgamanaṃ"	"Coming through the air"
"vehāsaṭṭha"	"vehāsaṭṭho"	"In the air"
"vehāsaya"	"vehāsayo"	"The air, sky"
"vehāsa"	"vehāso"	"The air, sky, heaven"
"veḷu"	"veḷu"	"A bamboo, reed; a flute"
"veḷumaya"	"veḷumayo"	"Made of bamboo"
"veḷuriya"	"veḷuriyaṃ"	"A precious stone, perhaps lapis lazuli"
"veḷuvana"	"veḷuvanaṃ"	"A Bamboo-grove; the name of a monastery presented by the King Bimbisara to Gautama Buddha"
"vokkamati"	"vokkamati"	"To turn aside, deviate from"
"vokāra"	"vokāro"	"Worthlessness; the khandhas; difference"
"vokiṇṇa"	"vokiṇṇo"	"Separated from"
"vochijjati"	"vochijjati"	"To be cut off"
"votta"	"votto"	"Shaven"
"vodapeti"	"vodapeti"	"To purify"
"vodāna"	"vodānaṃ"	"Purification, purity"
"vodāpana"	"vodāpanaṃ"	"Purification"
"vodāpeti"	"vodāpeti"	"To purify"
"vomissaka"	"vomissako"	"Miscellaneous"
"voropeti"	"voropeti"	"To deprive of"
"vossakamma"	"vossakammaṃ"	"Making a man a eunuch"
"vossagga"	"vossaggo"	"Relinquishment, relaxation; gift, donation"
"vossajana"	"vossajanaṃ"	"and (vossajjanaṃ)Relinquishment, giving up"
"vossajjati"	"vossajjati"	"To relinquish, give up"
"vosāna"	"vosānaṃ"	"End, consummation"
"vosāsati"	"vosāsati"	"To give orders, act authoritatively"
"vosita"	"vosito"	"Ended, accomplished"
"voharati"	"voharati"	"To give currency to, use; express"
"vohārika"	"vohāriko"	"A royal officer skilled in the law, a magistrate"
"vohāra"	"vohāro"	"Practice, custom, law; lawsuit; business, trade; common use, currency; current speech, vernacular; current appellation, name"
"sa"	"sa"	"A prefix much used as the first part of compound adjectives and adverbs, and generally conveying the idea of possession or similarity; some of these compounds are as sace, santikaṃ, seyyathā, sakubbaṃ"
"sa"	"sa"	"""own"""
"sa"	"saṃ"	"Happily"
"sa"	"saṃ"	"With, together. One of the upasaggas, only used as the first part of compounds."
"saṃyattika"	"saṃyattiko"	"A voyaging merchant, sea-trader"
"saṃyata"	"saṃyato"	"Tied, fastened; restrained, self-controlled"
"saṃyama"	"saṃyamo"	"Restraint, self control, abstinence, sobriety"
"saṃyuga"	"saṃyugaṃ"	"Strife"
"saṃyutta"	"saṃyutto"	"Joined, connected"
"saṃyoga"	"saṃyogo"	"Union, bond; connexion, association, society"
"saṃyojana"	"saṃyojanaṃ"	"Bond, attachment"
"saṃyojeti"	"saṃyojeti"	"To put together, prepare a medicament"
"saṃrakkhana"	"saṃrakkhanaṃ"	"Preservation, guarding"
"saṃrambha"	"saṃrambho"	"see <see>sārambho</see>"
"saṃrahita"	"saṃrahito"	"Deprived or devoid of"
"saṃrāva"	"saṃrāvo"	"Uproar"
"saṃvacchara"	"saṃvaccharo"	"and (saṃvaccharaṃ) A year"
"saṃvacchara"	"saṃvaccharo"	"An astrologer"
"saṃvaṭṭa"	"saṃvaṭṭo"	"The destruction of a kappa"
"saṃvaḍḍhita"	"saṃvaḍḍhito"	"Reared, fostered, brought up; enlarged; grown up; flourishing"
"saṃvaṇṇanā"	"saṃvaṇṇanā"	"Explanation, commentary; description; praise"
"saṃvaṇṇeti"	"saṃvaṇṇeti"	"To describe, explain; to praise"
"saṃvattati"	"saṃvattati"	"To lead, conduce"
"saṃvattanika"	"saṃvattaniko"	"Conducive to"
"saṃvadana"	"saṃvadanaṃ"	"One of the magic arts forbidden to Buddhist priests"
"saṃvaddhana"	"saṃvaddhanaṃ"	"Causing to grow"
"saṃvaddha"	"saṃvaddho"	"Brought up, grown up; flourishing"
"saṃvaraṇa"	"saṃvaraṇaṃ"	"Covering"
"saṃvarī"	"saṃvarī"	"Night"
"saṃvara"	"saṃvaro"	"Closing, restraint"
"saṃvasati"	"saṃvasati"	"To live, pass one's time; to live with"
"saṃvasatha"	"saṃvasatho"	"A village"
"saṃvāsa"	"saṃvāso"	"Living with"
"saṃvigga"	"saṃviggo"	"Excited; agitated, alarmed"
"saṃvijjati"	"saṃvijjati"	"To exist, to be found"
"saṃvijjati"	"saṃvijjati"	"To be moved or agitated"
"saṃvidahati"	"saṃvidahati"	"To dispose, fix, arrange, direct, appoint, assign, accomplish"
"saṃvidahana"	"saṃvidahanaṃ"	"Appointment"
"saṃvidhāna"	"saṃvidhānaṃ"	"Appointment"
"saṃvibhajati"	"saṃvibhajati"	"To divide"
"saṃvibhāga"	"saṃvibhāgo"	"Partition, distribution"
"saṃvihita"	"saṃvihito"	"see <see>saṃvidahati</see>"
"saṃvīta"	"saṃvīto"	"Surrounded, shut in"
"saṃvuṇāti"	"saṃvuṇāti"	"and (saṃvuṇoti) To cover"
"saṃvegī"	"saṃvegī"	"Quick, vehement"
"saṃvega"	"saṃvego"	"Agitation, emotion, grief"
"saṃvejana"	"saṃvejanaṃ"	"Agitating, alarming"
"saṃvejeti"	"saṃvejeti"	"To agitate, cause emotion or alarm"
"saṃveṭheti"	"saṃveṭheti"	"To wrap"
"saṃvohāra"	"saṃvohāro"	"Business, traffic"
"saṃsagga"	"saṃsaggo"	"Connection, conjunction, association"
"saṃsaṭṭha"	"saṃsaṭṭho"	"Joined, associated; living in society"
"saṃsatta"	"saṃsatto"	"Adhering"
"saṃsati"	"saṃsati"	"To proclaim"
"saṃsada"	"saṃsado"	"Session, assembly"
"saṃsandati"	"saṃsandati"	"To run together, unite, associate"
"saṃsanna"	"saṃsanno"	"Distressed, weak"
"saṃsappati"	"saṃsappati"	"To creep along"
"saṃsaya"	"saṃsayo"	"Doubt"
"saṃsaraṇa"	"saṃsaraṇaṃ"	"Transmigrating"
"saṃsarati"	"saṃsarati"	"To go through continually, to transmigrate"
"saṃsaha"	"saṃsaho"	"Able"
"saṃsāra"	"saṃsāro"	"Passing through a succession of births, continued existence, transmigration"
"saṃsita"	"saṃsito"	"see <see>saṃsarati</see>"
"saṃsibbati"	"saṃsibbati"	"To entwine, entangle"
"saṃsibbana"	"saṃsibbanaṃ"	"Entwining, entangling"
"saṃsuddha"	"saṃsuddho"	"Pure"
"saṃsūcaka"	"saṃsūcako"	"Indicating"
"saṃseda"	"saṃsedo"	"Sweat, moisture, vapour"
"saṃsevana"	"saṃsevanaṃ"	"and (saṃsevo) Attending on, associating"
"saṃhati"	"saṃhati"	"Assemblage, mass"
"saṃhata"	"saṃhato"	"Firm, well-knit, compact"
"saṃhanana"	"saṃhananaṃ"	"Striking, destroying"
"saṃharati"	"saṃharati"	"To collect; to fold up"
"saṃhāra"	"saṃhāro"	"A compilation, abridgement"
"saṃhita"	"saṃhito"	"see <see>sandahati</see>"
"sakaṭa"	"sakaṭaṃ"	"A cart, waggon; a measure of capacity, a cart-load"
"sakattā"	"sakattā"	"One's own self"
"sakattha"	"sakattho"	"One's own object or advantage"
"sakadāgāmī"	"sakadāgāmī"	"Returning once"
"sakabala"	"sakabalo"	"Containing a mouthful, full"
"sakaraṇīya"	"sakaraṇīyo"	"Having duties to perform"
"sakala"	"sakalo"	"All"
"sakala"	"sakalo"	"and (sakalaṃ)A portion; a potsherd"
"sakkacca"	"sakkaccaṃ"	"Respectfully, attentively, carefully, zealously, thoroughly"
"sakkaṭa"	"sakkaṭo"	"Sanskrit"
"sakkataññū"	"sakkataññū"	"Acquainted with the Sanskrit language"
"sakkatta"	"sakkattaṃ"	"Cakraship"
"sakkati"	"sakkati"	"To go"
"sakkati"	"sakkati"	"To be able or competent"
"sakkata"	"sakkato"	"Entertained, honoured"
"sakkata"	"sakkato"	"Sanskrit"
"sakkaroti"	"sakkaroti"	"To receive hospitably, to honour, revere"
"sakkā"	"sakkā"	"see <see>sakko</see>"
"sakkāya"	"sakkāyo"	"Own body or person"
"sakkāra"	"sakkāro"	"Hospitable reception, hospitality, honour, festival"
"sakkuṇāti"	"sakkuṇāti"	"To be able or competent"
"sakka"	"sakko"	"Śakra or Indra"
"sakka"	"sakko"	"Name of the princely family to which Gautama Buddha belonged"
"sakka"	"sakko"	"Able; possible"
"sakkoti"	"sakkoti"	"To be able or competent"
"sakkharā"	"sakkharā"	"A potsherd; gravel; clayed or brown sugar, jaggery, sugar"
"sakkhi"	"sakkhi"	"(sakkhissati), see <see>sakkoti</see>"
"sakkhī"	"sakkhī"	"A witness"
"sakyaputtika"	"sakyaputtiko"	"and (sakyaputtiyo)Belonging to the Sākya prince"
"sakya"	"sakyo"	"Name of the princely family to which Gotama Buddha belonged, see <see>sākiyo</see>"
"saki"	"sakiṃ"	"Once; at once, simultaneously"
"sakiñcana"	"sakiñcano"	"Having something, wealthy"
"sakiya"	"sakiyo"	"Own"
"sakuṇagghī"	"sakuṇagghī"	"A kind of hawk"
"sakuṇi"	"sakuṇi"	"and (sakuṇiko)A bird"
"sakuṇa"	"sakuṇo"	"A bird"
"sakunta"	"sakunto"	"A bird; the Indian vulture"
"saka"	"sako"	"Own"
"sakhā"	"sakhā"	"Companion, friend"
"sakhila"	"sakhilo"	"Friendly"
"sakhī"	"sakhī"	"A female friend"
"sagaṇa"	"sagaṇo"	"Having a retinue; attended by an army"
"sagandhaka"	"sagandhako"	"Fragrant"
"sagabbha"	"sagabbho"	"A uterine brother"
"sagguṇa"	"sagguṇo"	"Good quality"
"sagga"	"saggo"	"Abandonment; natural state, nature; making, creating; chapter, section"
"sagga"	"saggo"	"Heaven, paradise"
"sagāthaka"	"sagāthako"	"Containing gāthās"
"sagārava"	"sagāravo"	"Respectful"
"sagotta"	"sagotto"	"A kinsman, a relative"
"saṅkaṭīra"	"saṅkaṭīraṃ"	"A dust-heap"
"saṅkaṭa"	"saṅkaṭo"	"Narrow"
"saṅkaḍḍhati"	"saṅkaḍḍhati"	"To collect"
"saṅkati"	"saṅkati"	"To hesitate, doubt, suspect"
"saṅkathā"	"saṅkathā"	"Conversation"
"saṅkanīya"	"saṅkanīyo"	"see <see>saṅkati</see>"
"saṅkappeti"	"saṅkappeti"	"To will, determine, arrange"
"saṅkappa"	"saṅkappo"	"Thought, imagination; determination, resolve, wish"
"saṅkamati"	"saṅkamati"	"To go, pass on"
"saṅkampati"	"saṅkampati"	"To tremble"
"saṅkama"	"saṅkamo"	"Difficult progress"
"saṅkara"	"saṅkaro"	"Confusion"
"saṅkalana"	"saṅkalanaṃ"	"Addition"
"saṅkassa"	"saṅkassaṃ"	"Name of a town in India"
"saṅkassara"	"saṅkassaro"	"Anxious, hesitating"
"saṅkā"	"saṅkā"	"Doubt, uncertainty"
"saṅkāra"	"saṅkāro"	"Dust, sweepings, rubbish"
"saṅkāsa"	"saṅkāso"	"Resembling"
"saṅkiṇṇa"	"saṅkiṇṇo"	"Confused, crowded; of mixed caste, impure"
"saṅkita"	"saṅkito"	"Anxious, alarmed"
"saṅkiraṇa"	"saṅkiraṇaṃ"	"Collecting together"
"saṅkilissati"	"saṅkilissati"	"To be impure, depraved, sinful"
"saṅkilesa"	"saṅkileso"	"Impurity"
"saṅkī"	"saṅkī"	"Anxious"
"saṅku"	"saṅku"	"A stake or stump; a javelin"
"saṅkucati"	"saṅkucati"	"To contract, draw together"
"saṅkuppa"	"saṅkuppo"	"That can be shaken"
"saṅkula"	"saṅkulo"	"Crowded; confused, contradictory"
"saṅketa"	"saṅketo"	"Engagement, appointment, rendezvous"
"saṅkhata"	"saṅkhato"	"Put together, aggregated, organized, made, wrought, built, created, perfected, embellished; cooked, dressed, compounded"
"saṅkhaya"	"saṅkhayo"	"Loss; destruction; end"
"saṅkhalā"	"saṅkhalā"	"and (saṅkhalaṃ and saṅkhalo) A chain"
"saṅkhalikā"	"saṅkhalikā"	"A chain"
"saṅkhyā"	"saṅkhyā"	"Calculation; number, sum; numeral; understanding, reason, intelligence"
"saṅkhyāta"	"saṅkhyāto"	"Reckoned, numbered; considered, reckoned, called, named; weighed, estimated, learnt"
"saṅkhyāna"	"saṅkhyānaṃ"	"Calculation"
"saṅkhā"	"saṅkhā"	"Calculation; number, sum; numeral; understanding, reason, intelligence"
"saṅkhāti"	"saṅkhāti"	"To calculate, reckon"
"saṅkhāta"	"saṅkhāto"	"Reckoned, numbered; considered, reckoned, called, named; weighed, estimated, learnt"
"saṅkhāra"	"saṅkhāro"	"Constructing, preparing, perfecting, embellishing; aggregation; matter; karma; the skandhas"
"saṅkhipati"	"saṅkhipati"	"To shorten, abridge"
"saṅkhubhati"	"saṅkhubhati"	"To be shaken, agitated"
"saṅkhepa"	"saṅkhepo"	"Abridgment, abstract"
"saṅkheyya"	"saṅkheyyo"	"Calculable"
"saṅkha"	"saṅkho"	"and (saṅkhaṃ) A shell; a chank or conch shell; a conch trumpet; the frontal bone, the ancle bone"
"saṅkhobha"	"saṅkhobho"	"Commotion"
"saṅgaṇhāti"	"saṅgaṇhāti"	"To seize, take, collect; to compile; to abridge; to contain, embrace, include; to treat kindly, favour, conciliate, provide for the welfare of, help, protect"
"saṅgaṇikā"	"saṅgaṇikā"	"Communication, association"
"saṅgati"	"saṅgati"	"Union, intercourse"
"saṅgata"	"saṅgato"	"Meeting, associating or uniting with"
"saṅgamma"	"saṅgamma"	"Having assembled; having united with"
"saṅgama"	"saṅgamo"	"Meeting; intercourse, connexion, association"
"saṅgara"	"saṅgaro"	"Calamity; war; promise"
"saṅgahīta"	"saṅgahīto"	"see <see>saṅgaṇhāti</see>"
"saṅgahesi"	"saṅgahesi"	"see <see>saṅgaṇhāti</see>"
"saṅgaha"	"saṅgaho"	"Taking, collecting; conjunction, assemblage; a compilation, abridgment; favour, kindness"
"saṅgāmaji"	"saṅgāmaji"	"and (saṅgāmajito) Victorious in battle"
"saṅgāma"	"saṅgāmo"	"Conflict, battle"
"saṅgāyati"	"saṅgāyati"	"To chant, rehearse"
"saṅgāyana"	"saṅgāyanaṃ"	"Rehearsing"
"saṅgāhaka"	"saṅgāhako"	"Compiling, making a recension"
"saṅgāhika"	"saṅgāhiko"	"Including, embracing"
"saṅgīti"	"saṅgīti"	"Chanting together, rehearsal"
"saṅga"	"saṅgo"	"Attachment, bond, tie"
"saṅghakamma"	"saṅghakammaṃ"	"An act or ceremony performed by a chapter of monks assembled in solemn conclave"
"saṅghaṭana"	"saṅghaṭanaṃ"	"Junction"
"saṅghaṭṭati"	"saṅghaṭṭati"	"To knock against, or together"
"saṅghaṭita"	"saṅghaṭito"	"Struck, sounded"
"saṅghabhatta"	"saṅghabhattaṃ"	"Food belonging to a community of monks as opposed to food belonging to an individual monk"
"saṅghabheda"	"saṅghabhedo"	"Causing divisions or schisms among the monkhood, one of the Abhiṭṭhānas"
"saṅghabhoga"	"saṅghabhogo"	"Maintenance of monks"
"saṅghāṭī"	"saṅghāṭī"	"One of the three robes of a Buddhist monk"
"saṅghāṭa"	"saṅghāṭo"	"One of the perpendicular timbers of a house; junction"
"saṅghāta"	"saṅghāto"	"Assemblage, multitude; killing, hurting; name of one of the eight principal hells"
"saṅghādisesa"	"saṅghādiseso"	"Requiring a saṅghakamma at every stage"
"saṅghārāma"	"saṅghārāmo"	"A Buddhist monastery i.e., vihāra"
"saṅghika"	"saṅghiko"	"Belonging to or connected with the monkhood"
"saṅghī"	"saṅghī"	"Having a crowd of disciples"
"saṅghuṭṭha"	"saṅghuṭṭho"	"Sounded, resounding"
"saṅgha"	"saṅgho"	"A multitude, assemblage; the assembly of Buddha's monks, the monkhood, clergy, church; a fraternity of monks"
"saccakāra"	"saccakāro"	"Ratification; pledge, earnest, payment in advance as guarantee"
"saccakiriyā"	"saccakiriyā"	"Truth, act, asseveration, a solemn declaration"
"saccāpana"	"saccāpanaṃ"	"Ratification of a bargain, an agreement made by formal consent"
"sacca"	"sacco"	"Truth"
"sacchanda"	"sacchando"	"Self-willed"
"sacchikaroti"	"sacchikaroti"	"To bring before one's eyes, see face to face, realize, experience, attain"
"sacitta"	"sacittaṃ"	"One's own mind or heart or thoughts"
"saciva"	"sacivo"	"A minister, statesman"
"sace"	"sace"	"If"
"sacetana"	"sacetano"	"Conscious, animate, rational"
"sajati"	"sajati"	"To cling"
"sajana"	"sajano"	"A kinsman"
"sajala"	"sajalo"	"Watery"
"sajjati"	"sajjati"	"see <see>sajati</see>"
"sajjana"	"sajjanaṃ"	"Decking, equipping"
"sajjana"	"sajjano"	"Well-born, respectable, good, virtuous"
"sajju"	"sajju"	"and (sajjukaṃ)Instantly, immediately, quickly, suddenly"
"sajjulasa"	"sajjulaso"	"Resin, sticky secretion of trees and plants"
"sajjeti"	"sajjeti"	"To prepare, equip, deck"
"sajja"	"sajjo"	"The sal tree, shorea robusta"
"sajja"	"sajjo"	"Diligent"
"sajja"	"sajjo"	"Prepared, ready, equipped, decorated"
"sajjha"	"sajjhaṃ"	"and (sajjhu)Silver"
"sajjhāyati"	"sajjhāyati"	"To repeat, rehearse, read aloud"
"sajjhāya"	"sajjhāyo"	"Repetition, rehearsal"
"sajāti"	"sajāti"	"and sajātiko(1) and sajatīyo(2)Of the same class or species, or caste"
"sajīva"	"sajīvo"	"Alive; living with"
"sañcaya"	"sañcayo"	"Accumulation-quantity"
"sañcaraṇa"	"sañcaraṇaṃ"	"Wandering about; uniting"
"sañcarati"	"sañcarati"	"To go about, wander; to meet, unite"
"sañcaritta"	"sañcarittaṃ"	"Going backwards and forwards, acting as go-between"
"sañcara"	"sañcaro"	"Defile, passage"
"sañcārikā"	"sañcārikā"	"A female messenger"
"sañcicca"	"sañcicca"	"Intentionally, consciously, purposely"
"sañcinati"	"sañcinati"	"To accumulate"
"sañcuṇṇa"	"sañcuṇṇo"	"Crushed, shattered"
"sañcetanā"	"sañcetanā"	"Thought, intention"
"sañcetanika"	"sañcetaniko"	"Intentional"
"sañceteti"	"sañceteti"	"To be aware, intend"
"sañchādeti"	"sañchādeti"	"To cover, hide"
"sañchinna"	"sañchinno"	"Cut"
"sañjanana"	"sañjananaṃ"	"Producing"
"sañjanita"	"sañjanito"	"Arisen, produced"
"sañjāti"	"sañjāti"	"Birth, origin"
"sañjānana"	"sañjānanaṃ"	"Perceiving"
"sañjānāti"	"sañjānāti"	"To think, suppose; to recognize, perceive, comprehend; to call, name"
"sañjāyati"	"sañjāyati"	"To arise, be produced or born"
"sañjīva"	"sañjīvo"	"Alive"
"sañjhā"	"sañjhā"	"Evening"
"saññatta"	"saññatto"	"see <see>sañjānāti</see>"
"saññata"	"saññato"	"Tied, fastened; restrained, self-controlled"
"saññata"	"saññato"	"see <see>saṃyato</see>"
"saññyojana"	"saññyojanaṃ"	"Bond, attachment"
"saññā"	"saññā"	"Sense, consciousness, perception; intellect, thought; sign, gesture; name"
"saññākkhandha"	"saññākkhandho"	"see <see>saññā</see>"
"saññāṇa"	"saññāṇaṃ"	"Perception; sign, monument"
"saññāta"	"saññāto"	"see <see>sañjānāti</see>"
"saññāpana"	"saññāpanaṃ"	"Pacifying, etc."
"saññāpeti"	"saññāpeti"	"see <see>sañjānāti</see>"
"saññāmeti"	"saññāmeti"	"To restrain"
"saññāma"	"saññāmo"	"see <see>saṃyamo</see>, restraint, self control, abstinence, sobriety"
"saññāya"	"saññāya"	"see <see>sañjānāti</see>"
"saññāyati"	"saññāyati"	"see <see>sañjānāti</see>"
"saññita"	"saññito"	"Called, named"
"saññī"	"saññī"	"Conscious, perceiving; thinking, imagining"
"saññutta"	"saññutto"	"Joined, connected"
"saññutta"	"saññutto"	"see <see>saṃy</see>-"
"saññoga"	"saññogo"	"see <see>saṃy</see>-"
"saññoga"	"saññogo"	"Union, bond; connexion, association, society"
"saññojana"	"saññojanaṃ"	"see <see>saṃy</see>-"
"saṭṭhya"	"saṭṭhyaṃ"	"Villainy, fraud"
"saṭṭhi"	"saṭṭhi"	"Sixty"
"saṭṭha"	"saṭṭho"	"Sixtieth"
"saṭhila"	"saṭhilo"	"Crafty, treacherous"
"saṭha"	"saṭho"	"Crafty, treacherous, fraudulent"
"saṇṭhahati"	"saṇṭhahati"	"To stand"
"saṇṭhāti"	"saṇṭhāti"	"To stand"
"saṇṭhāna"	"saṇṭhānaṃ"	"Form, figure; mark; position, station"
