root_key	root_group	root_sign	root_meaning	sanskrit_root	sanskrit_root_class	sanskrit_root_meaning	pali_root_family	sanskrit_root_family	sanskrit_dump
√tacch	1	a	cut, chop	√takṣ √tvakṣ	1, 2, 5	fashion	√tacch		atakṣīt, takṣ, takṣ, takṣat, takṣaka, takṣaṇa, takṣati, takṣayati, takṣayitvā, takṣitvā, taṣṭvā, taṣṭa
√tacch	1	a	cut, chop	√takṣ √tvakṣ	1, 2, 5	fashion	apa √tacch		apa + takṣaka
√tacch	1	a	cut, chop	√takṣ √tvakṣ	1, 2, 5	fashion	vi √tacch		vitakṣ, vitakṣita, su + vitakṣita
√tacch	1	a	cut, chop	√takṣ √tvakṣ	1, 2, 5	fashion	vi pa √tacch		vitakṣamāṇa
√tajj	8	*e	frighten, threaten	√tarj	1	threaten	√tajj	tarj	tarjanā +, tarjanīya, tarjayat, tarjayati, tarjayitvā, tarjita, tarjitvā
√tajj	8	*e	frighten, threaten	√tarj	1	threaten	pari √tajj		pari + tarjanā
√tajj	8	*aya	frighten, threaten	√tarj	1	threaten	saṃ √tajj	saṃtarj	saṃtarjana, saṃtarjayat, saṃtarjayamāna
√tan	7	o	stretch, extend	√tan	8	stretch	√tan	tan	tata, tanu, tanuka, tanutara, tanutva, tanoti, tanute, tanti, tantra, tantrī, tantrī, tantu, tānayitvā, satata, satataṃ, sātatika, sutanu
√tan	7	o	stretch, extend	√tan	8	stretch	ati √tan		ati + tanu, na + ati + tanu
√tan	7	o	stretch, extend	√tan	8	stretch	ava √tan	avatan	avatanta
√tan	7	o	stretch, extend	√tan	8	stretch	ā √tan	ātan	
√tan	7	o	stretch, extend	√tan	8	stretch	ud √tan	uttan	uttāna, uttānaka
√tan	7	o	stretch, extend	√tan	8	stretch	vi √tan	vitan	vitata, vitāna, vistṛṇoti < vistṛ, vyastārṣīt < vistṛ
√tan	7	o	stretch, extend	√tan	8	stretch	saṃ √tan	saṃtan	santanayitum, saṃtata, saṃtati, saṃtāna, saṃtānaka, saṃtānikā, sātatya
√tan	7	o	stretch, extend	√tan	8	stretch	saṃ ava √tan		
√tand	1	a	be slow, be lazy	√tand √tandr	1	be weary	√tand	tand	atandrita, atandrin, tandritā, tandrī
√tap	1	a	burn, radiate heat	√tap	1	heat	√tap	tap	tapa, tapat, tapati, tapanīya, tapamāna, tapas, tapasvitā, tapasvin, tapta, taptavya, tapitavya, tapyate, tāpa, tāpana, tāpayati, tāpayitvā, tāpasa, na + tapanīya, sutapta
√tap	1	a	burn, radiate heat	√tap	1	heat	anu √tap	anutap	anutapya, anutāpa, anutāpin, na + anutapya
√tap	1	a	burn, radiate heat	√tap	1	heat	abhi √tap	abhitap	abhi + tāpana, abhitapta, abhitāpa
√tap	1	*aya	burn, radiate heat	√tap	1	heat	abhi saṃ √tap	abhisaṃtap	abhisaṃtāpayat, abhisaṃtāpayati, abhisaṃtāpayitavya
√tap	1	a	burn, radiate heat	√tap	1	heat	ava √tap	avatap	anavatapta, avatapat, avatapati, avatapayat, avatapayati, avatapayamāna, avatapayitavya, avatapayitvā
√tap	1	a	burn, radiate heat	√tap	1	heat	ā √tap	ātap	ātapa, ātapayati, ātapita, ātapya, ātapta, ātāpa, ātāpana, ātāpin
√tap	1	a	burn, radiate heat	√tap	1	heat	ud √tap	uttap	
√tap	1	a	burn, radiate heat	√tap	1	heat	upa √tap	upatap	upatāpa, upatāpa +
√tap	1	a	burn, radiate heat	√tap	1	heat	pa √tap	pratap	pratapati, pratāpa, pratāpavat, pratāpin
√tap	1	a	burn, radiate heat	√tap	1	heat	pati anu √tap	pratyanutap	na +
√tap	1	a	burn, radiate heat	√tap	1	heat	pari √tap	paritap	paritapita, paritāpa, paritāpa, paritāpana (bsk), paritāpayat, paritāpayati
√tap	1	a	burn, radiate heat	√tap	1	heat	saṃ √tap	saṃtap	na + saṃtapta, saṃtapayitum, saṃtapayitvā, saṃtapta, saṃtapyate, saṃtāpa, saṃtāpayati, saṃtāpita
√tap	1	*e	burn, radiate heat	√tap	1	heat	saṃ pari √tap	parisaṃtap	parisaṃtāpayati, parisaṃtāpayitum
√tapp 1	1	a	regret	√trap	1	be abashed	√tapp	tap	atapa, tapyate
√tapp 1	1	a	regret	√trap	1	be abashed	anu √tapp	anutap	anutapya, anutapya, anutapyanīya (bsk), anutapyate, anutāpayati, na + anutapya, anutapyanīya (bsk), na + anutapyate
√tapp 1	1	a	regret	√trap	1	be abashed	ud √tapp	apatrap	anapatrapa, anutāpin, apatrapati, apatrapamāṇa, apatrapā, apatrapā, otrapa (bsk), apatrāpya (bsk), uttāpa?
√tapp 1	1	a	regret	√trap	1	be abashed	upa √tapp	upatap	
√tapp 1	1	a	regret	√trap	1	be abashed	pari √tapp	paritap	paritapyate
√tapp 1	1	a	regret	√trap	1	be abashed	saṃ √tapp	saṃtap	saṃtapyate, saṃtarpaṇa
√tapp 2	8	*e	satisfy	√tṛp	4, 5, 6	be pleased	√tapp	tṛp	tarpaṇa, tarpanīya, tarpayitṛ?, tārpayitvā, tṛpta, na + tarpaka, na + tarpaka +
√tapp 2	8	*e	satisfy	√tṛp	4, 5, 6	be pleased	saṃ √tapp	saṃtṛp	santarpayati, santṛpayitvā, santṛpayya, santṛpta
√tam	1	a	faint	√tam	1, 4	faint	pa √tam		
√tar 1	1	a	cross	√tṝ √tṛ	1	pass	√tar	tṝ	atāri, atārīt, atīrṇa, anistīrṇa, tara, taraṇa, tarat, tarati, taramāṇa, tarayat, tarayamāṇa, taritavya, taritum, taritṛ, taruṇa, taruṇaka, taruṇī, tārayat, tārayati, tārayitum, tārayitvā, tārayitṛ?, tārin, tīrṇa, tīrṇavat, tīrtvā, dustara, na + atāri, na + taraṇa, na + tīrṇa, sudustara
√tar 1	1	a	cross	√tṝ √tṛ	1	pass	ati √tar	atitṝ	atitīrya, atyācārin, na + atitarati
√tar 1	1	a	cross	√tṝ √tṛ	1	pass	abhi vi √tar	vitṝ	abhi + vitarati, abhi + vitīrtvā
√tar 1	1	a	cross	√tṝ √tṛ	1	pass	ava √tar	avatṝ	avatara, avataraṇa, avatarat, avatarati, avatarayati, avataritum, avataryamāṇa, avatāra, avatārayat, avatīrṇa, avatīrya, avatrayitvā, avatrita, na + avatarat
√tar 1	1	a	cross	√tṝ √tṛ	1	pass	ud √tar	uttṝ	uttara +, uttaraṇa, uttarat, uttaratara, uttarati, uttaram, uttaramāṇa, uttīrṇa, uttīrtavya, uttīrtvā, na + uttīrṇa
√tar 1	1	a	cross	√tṝ √tṛ	1	pass	nī √tar	nistṝ	na + nistīrṇa, naistārika (bsk), nistaraṇa, nistarati, nistāra, nistīrṇa
√tar 1	1	a	cross	√tṝ √tṛ	1	pass	pa √tar	pratṝ	pratarati, pratārayati, pratṛ
√tar 1	1	a	cross	√tṝ √tṛ	1	pass	pati ud √tar	pratyuttṝ	pratyuttīrya, pratyuttṝ (comes home)
√tar 1	1	a	cross	√tṝ √tṛ	1	pass	vi √tar	vitṝ	vaitaraṇī, vitaraṇa, vitarati, vitīrṇa
√tar 1	1	*e	cross	√tṝ √tṛ	1	pass	saṃ √tar	saṃtṝ	tārayitvā, saṃ + tāraṇi, saṃtārayati
√tar 1	1	a	cross	√tṝ √tṛ	1	pass	saṃ ava √tar	samavatṝ	
√tar 1	1	a	cross	√tṝ √tṛ	1	pass	saṃ ud √tar		
√tar 2	1	a	hurry	√tvar	1	hasten	√tar	tvar	tvaraṇīya, tvaramāṇa, tvarayati, tvaritavya, na + tvaramāṇa
√tar 2	1	a	hurry	√tvar	1	hasten	abhi √tar	abhitvar	
√tar 2	1	a	hurry	√tvar	1	hasten	saṃ √tar	saṃtvar	santvaramāṇa
√tal	8	*e	support, rest on	√tal	1, 10	establish	√tal	tal	tala, tāla
√tas 1	1	a	tremble, fear	√tras	1	be terrified	√tas	tras	trasati, trasitvā, trasta, trāsa, trāsana, trāsayitvā, trāsita, na + trasitavya, trāsya, nis + trasta
√tas 1	1	a	tremble, fear	√tras	1	be terrified	ud √tas	uttras	uttrasati, uttrastvā, uttrāsa
√tas 1	1	a	tremble, fear	√tras	1	be terrified	pari √tas	-	paritrasati, paritrasyati
√tas 1	1	a	tremble, fear	√tras	1	be terrified	saṃ √tas	saṃtras	asaṃtrāsin, na + santrasat, na + saṃtrāsana, saṃtrasati, saṃtrāsa, saṃtrāsana, saṃtrāsayitvā
√tas 2	6	ṇhā	thirst	√tṛṣ	4	be thirsty	√tas	tṛṣ	tṛṣita, tṛṣṇā, tṛṣyati, nis + tṛṣṇā, satṛṣṇa
√tas 3	3	ya	be agitated	√tṛṣ	4	be thirsty	pari √tas	tṛṣ	aparitṛṣyat, na + pari + tṛṣā, na + paritrasta, pari + tṛṣā, paritṛṣita, paritṛṣyati
√tas 4	8	*e	decorate, impale	√taṃs	1	decorate	√tas	taṃs	taṃsana, taṃsayati, taṃsita
√tas 4	8	*e	decorate, impale	√taṃs	1	decorate	ud √tas	-	uttaṃsaya, uttaṃsayat, uttaṃsayati, uttaṃsita
√taḷ	8	*e	beat	√taḍ	10	beat	√taḷ	taḍ	tāḍana, tāḍayati, tāḍayitvā, tāḍita, tāḍitavya, tāḍī, tāla, tāla, tāḍaka, su + tāḍita
√taḷ	8	*e	beat	√taḍ	10	beat	abhi √taḷ	abhitaḍ	abhitāḍayati, abhitāḍita
√taḷ	8	*e	beat	√taḍ	10	beat	pati √taḷ	pratitaḍ	
√taḷ	8	*e	beat	√taḍ	10	beat	pati pa √taḷ	prataḍ	prati + prataḍita
√tā	3	ya	protect, preserve	√trā √trai	4	rescue	√tā	trai	atrāṇa, trāṇa, trāṇa +, trāṇana, trātum, trātvā
√tā	3	ya	protect, preserve	√trā √trai	4	rescue	pari √tā	paritrai	paritrāṇa, paritrātum, paritrāyaka (bsk), paritrāyaka (bsk) +, paritrāyat, paritrītvā
√tij 1	8	a	be sharp, be hot	√tij	1	be sharp	√tij	tij	a + tejasvin, tigma, tīvra, tīkṣṇa, tīkṣṇa, tigma, tīkṣṇatā, tīvra, tejate, tejana, tejayitvā, tejas, tejasena, tejastva, tejasvat, tejasvin, tejāt, tejita, nistejas +
√tij 1	8	*e	be sharp, be hot	√tij	1	be sharp	saṃ ud √tij	samuttij	samuttejaka, samuttejayat, samuttejayati, samuttejayitum, samuttejita, samuttejyamāna
√tij 2	1	a	be sharp, be bitter	√tij	1	be sharp	√tij	tij	tikta, tiktaka, tiktaka +, tigma, tīkṣṇa, tīkṣṇa
√tij 2	1	a	be sharp, be bitter	√tij	1	be sharp	ati √tij		atitīkṣṇa, na + atitīkṣṇa
√tij 3	1	sa	endure	√tij	1	be sharp	√tij	tij	titikṣa, titikṣate, titikṣā, dur + titikṣā
√tim	1	*a	be wet	√tim √tīm √stim √stīm	4	be wet	√tim	tim	timyati, tīmayati, tīmayitvā, temana, temana +, temayat, temayitavya, stimita
√tir	1	a	cross	√tṝ √tṛ	1, 3, 5, 6, 8	pass	√tir	tṝ	tiras, tiryañc, tiryak, tīra, tīra +, tīrtha, tīrthaka (bsk), tīrthika, na + tīrtha, na + tīrthika
√tir	1	a	cross	√tṝ √tṛ	1, 3, 5, 6, 8	pass	anu √tir	anutṝ	anutīram
√tir	1	a	cross	√tṝ √tṛ	1, 3, 5, 6, 8	pass	pa √tir	pratṝ	sūpatīrtha
√tis	1	a	satisfy	√tṛp	4, 5, 6	be pleased	√tis	tṛp	atṛpa, tṛpta, tṛpti, na + tṛpti
√tīr	8	*e	investigate, complete	√tṝ	1, 3, 5, 6, 8	pass	√tīr	tṝ	tārayati, tīraṇa (bsk), na + tīrṇa
√tīr	8	*e	investigate, complete	√tṝ	1, 3, 5, 6, 8	pass	saṃ √tīr	saṃtṝ	
√tuḍ	1	a	prick, stab	√tuḍ	6	strike, split	√tuḍ	tuḍ	tuṇḍa
√tud	1	ya	prick, stab	√tud	6	push, thrust	√tud	tud	tudati, tuditvā, tudyamāna, tunna, tottra, toda
√tud	1	a	prick, stab	√tud	6	push, thrust	abhi √tud		abhitunna (bsk), abhitūrṇa (bsk), abhitunna + (bsk), abhitūrṇa + (bsk)
√tud	1	a	prick, stab	√tud	6	push, thrust	ni √tud	nitud	ni + tudana (bsk)
√tud	1	a	prick, stab	√tud	6	push, thrust	nī √tud	nistud	
√tud	1	a	prick, stab	√tud	6	push, thrust	pa √tud	pratud	pratoda, pratodana (bsk)
√tud	1	*e	prick, stab	√tud	6	push, thrust	vi √tud	vitud	vitudat, vitudati, vitudāyat, vitudāyati, vitudya, vitudyamāna
√tud	1	a	prick, stab	√tud	6	push, thrust	saṃ ni √tud		saṃ + ni + toda
√tur 1	1	a	hurt, be sick	√tur √tṛ	3	pass	abhi √tur		
√tur 1	1	a	hurt, be sick	√tur √tṛ	3	pass	ā √tur		anātura, ā + tur, ātura, ātura +
√tur 2	1	a	hurry, be quick	√tur √tvar √tṛ	6	hasten	√tur	tur	tura, tvaritavya, rohī
√tul	8	*e	weigh	√tul	10	lift, weigh	√tul	tul	atula, atulya, atulyaa, tulanā, tulā, tulita, tulya, tulyate, tolayat, tolayatavya, tolayati, tolayitum, tolayitvā, na + tulita
√tul	8	*e	weigh	√tul	10	lift, weigh	ati √tul	tul	nistula
√tul	8	*e	weigh	√tul	10	lift, weigh	pari √tul	tul	
√tuvaṭṭ	8	*e	lie down	-	-	-	√tuvaṭṭ		??
√tus	3	ya	be content, be pleased	√tuṣ	4	be content	√tus	tuṣ	atuṣat, tuṣita (bsk), tuṣṭa, tuṣṭa, tuṣṭāḥ < tuṣṭa, tuṣṭi, tuṣyat, tuṣyati, tuṣyamāṇa, toṣa, saṃtoṣa, toṣaṇa, toṣayat, toṣayati, toṣayamāṇa, toṣayitvā, toṣayitvā (caus), tuṣṭvā (non-caus), toṣṭavya, na + tuṣṭi
√tus	3	*aya	be content, be pleased	√tuṣ	4	be content	abhi √tus	abhituṣ	abhitoṣayat
√tus	3	*e	be content, be pleased	√tuṣ	4	be content	pari √tus	parituṣ	parituṣita, parituṣṭa, paritoṣayati, paritoṣayitvā
√tus	3	ya	be content, be pleased	√tuṣ	4	be content	saṃ √tus	saṃtuṣ	asaṃtuṣṭa, asaṃtuṣṭa +, asaṃtuṣṭi +, na + saṃtuṣṭi, santuṣyati, santuṣyamāṇa, samtuṣṭa, saṃtuṣṭa, saṃtuṣṭa +, saṃtuṣṭi, saṃtoṣa, susaṃtoṣa
√tūl	1	a	be light	√tūl	10	extract	√tūl	tūl	tūla, tūlaka, tūlikā, tūlī
√tras	1	a	fear, shake	√tras	1	be terrified	ud √tras	uttras	uttrasta, uttrāsa, uttrāsayitvā, uttrāsita, na + uttrasta
√thak	8	*e	close	√stak	1	strike against	√thak	stak	stakayati, stakayitavya, stakayitvā
√than	1	a	thunder, roar	√stan	1, 2	thunder	√than	stan	stanayat, stanayitvā, stanita
√than	1	a	thunder, roar	√stan	1, 2	thunder	abhi √than	abhiṣṭan	
√tham	1	a	hang	√stam	1	be disturbed	√tham		
√thambh	1	a	support, be stiff	√ṣṭabh √stabh √ṣṭambh √stambh	1, 5, 9	prop	√thambh	stambh	astabdha, astabdha +, stabdha, stabdhatā, stabh, stabdha, stabhāyat, stabhāyati, stambha, stambhaka, stambhana
√thambh	1		support, be stiff	√ṣṭabh √stabh √ṣṭambh √stambh	1, 5, 9	prop	ati √thambh	atistambh	
√thambh	1	a	support, be stiff	√ṣṭabh √stabh √ṣṭambh √stambh	1, 5, 9	prop	apa √thambh		avaṣṭambhita
√thambh	1	a	support, be stiff	√ṣṭabh √stabh √ṣṭambh √stambh	1, 5, 9	prop	upa √thambh	upastambh	upastabdha, upastabdha (supported), upastabhnāti, upastambha, upastambhaka, upastambhana, upastambhayitum, upastambhita, stambhayati
√thambh	1	a	support, be stiff	√ṣṭabh √stabh √ṣṭambh √stambh	1, 5, 9	prop	pa √thambh		prastabdha
√thambh	1	a	support, be stiff	√ṣṭabh √stabh √ṣṭambh √stambh	1, 5, 9	prop	vi √thambh	viṣṭambh	viṣṭambhana
√thambh	1	a	support, be stiff	√ṣṭabh √stabh √ṣṭambh √stambh	1, 5, 9	prop	saṃ √thambh	saṃstambh	saṃstabhitum, saṃstabhnoti, saṃstabhnāti, saṃstambhitvā
√thar	1	a	spread, expand	√stṛ √stṝ	5, 9	spread	adhi ava √thar	avastṝ	adhi +, adhi + ava +, adhi + ava + staraṇa, adhi + avastīrtvā, adhi + avastṛṇāti, avastaryamāṇa, na + adhi + avastṛ, addme
√thar	1	a	spread, expand	√stṛ √stṝ	5, 9	spread	ava √thar	avastṝ	avastaraṇa, avastarta, avastartvā, avastaryamāṇa, avastīrṇa, avastīrtvā, avastṛ, avastṛṇāti, avastṛṇāna
√thar	1	a	spread, expand	√stṛ √stṝ	5, 9	spread	ā √thar	āstṛ	an + āstīrṇa, āstara, āstaraka, āstaraṇa, āstartavya, āstartum, āstartvā, āstāra, āstāraka, āstīrṇa, āstṛṇoti
√thar	1	a	spread, expand	√stṛ √stṝ	5, 9	spread	upa √thar	upastṛ	āstara
√thar	1	a	spread, expand	√stṛ √stṝ	5, 9	spread	pa √thar	prastṛ	prastara, prastarta, prastartvā, prastṛṇoti
√thar	1	a	spread, expand	√stṛ √stṝ	5, 9	spread	pati ava √thar	stṛ	prati + avastartvā
√thar	1	a	spread, expand	√stṛ √stṝ	5, 9	spread	pati ā √thar	āstṛ	prati + staraṇa, pratyāsataraṇa (bsk)
√thar	1	a	spread, expand	√stṛ √stṝ	5, 9	spread	pati saṃ √thar	saṃstṛ	pratisaṃstara, pratisaṃstara +
√thar	1	a	spread, expand	√stṛ √stṝ	5, 9	spread	pari √thar	paristṛ	parisṛta, paristīrṇa
√thar	1	a	spread, expand	√stṛ √stṝ	5, 9	spread	vi √thar	vistṝ	avistareṇa, vistara, vistāra, vistaratas, vistarayati, vistarayitavya, vistareṇa, vistārika (bsk), vistārita, vistārita +, vistīrta, vistīryamāṇa, vistrayitvā, vistṛta
√thar	1	a	spread, expand	√stṛ √stṝ	5, 9	spread	saṃ √thar	saṃstṝ	na + saṃstṛta, saṃstara, saṃstāra, saṃstāraka (layer), saṃstīrṇa, saṃstīrtvā, saṃstṛtvā, saṃstriṇoti, saṃstarati, saṃstṛ, saṃstṛ, saṃstīrtvā, saṃstṛtvā, saṃstṛta
√thal	1	a	be firm	√sthal	1	stand firm	√thal	sthal	sthala, sthāla, sthāla, sthālaka (bsk), sthālī, sthālī, sthālaka (bsk)
√thī	1	a	stiffen, be compact	√styai √ṣṭyai	1, 4	stiffen	√thī	styai	styāna
√thī	1	a	stiffen, be compact	√styai √ṣṭyai	1, 4	stiffen	pa √thī	styai	
√thī	1	a	stiffen, be compact	√styai √ṣṭyai	1, 4	stiffen	pati √thī	styai	na + prati + styāna, prati +, prati + styāna, prati + ṣṭyāyate
√thī	1	a	stiffen, be compact	√styai √ṣṭyai	1, 4	stiffen	vi √thī	styai	vi + styīta, styāyate
√thu 1	5	nā	moan, groan	√stan	1, 2	thunder	√thu	stan	stanat, stanāna, sthūṇa, sthūṇā, sthūṇīya
√thu 1	5	nā	moan, groan	√stan	1, 2	thunder	anu √thu	stan	anustanat, anustanayati, astānīt
√thu 1	5	nā	moan, groan	√stan	1, 2	thunder	ni √thu	stan	niḥstanat
√thu 2	1	a	be familiar, praise	√stu	2	praise	√thu	stu	stava, stutvā
√thu 2	1	a	be familiar, praise	√stu	2	praise	anu √thu	anuṣṭu	
√thu 2	1		be familiar, praise	√stu	2	praise	apa √thu	stu	
√thu 2	1	a	be familiar, praise	√stu	2	praise	abhi √thu	abhiṣṭu	abhiṣṭauti
√thu 2	1	a	be familiar, praise	√stu	2	praise	saṃ √thu	saṃstu	asaṃstava, asaṃstuta, saṃstava, saṃstavāt, saṃstuta
√thu 3	5	nā	praise	√stu	5	praise	√thu	stu	a + stuti, stauti, stuta, stuti, stotum, stavitum
√thu 3	5	nā	praise	√stu	5	praise	anu √thu	anuṣṭu	
√thu 3	5	nā	praise	√stu	5	praise	abhi √thu	abhiṣṭu	abhi + stuti
√thūl	8	*e	be fat, be coarse	√sthūl	10	be stout	√thūl	sthūl	duṣṭhula (bsk), dauṣṭhulya (bsk), na + duṣṭhula (bsk), na + dauṣṭhulya (bsk), sthūla
√thūl	8	*e	be fat, be coarse	√sthūl	10	be stout	ati √thūl	sthūl	atisthūla, na + atisthūla, na + atisthūla +
√then	8	*e	steal	√sten	10	steal	√then	sten	na + stena, styena, stena, styena, stenayati, steya
√thom	8	*e	praise	√stom	10	praise	√thom	stom	stāvayati, stāvayamāna, stāvayitavya, stāvayitvā, stāvita, stāvitavat, stu, stāyamāna, stoma
√dakkh	1		be able, please	√dakṣ	1	be able	√dakkh	dakṣ	ḍhaukana +, dakṣa, dakṣatā, dakṣiṇa, dakṣiṇā, dakṣiṇena, dakṣya (bsk), na + dākṣiṇya, na + dākṣiṇyatā
√dakkh	1	a	be able, please	√dakṣ	1	be able	pa √dakkh	dakṣ	pradakṣiṇa
√dandh	1	a	be slow	√tand √tandr	1	be weary	√dandh	tand	tandrā, dhandha (bsk), tandrā, dhandha (bsk) +, tandrā, dhandha + (bsk), tandrita +, na + tandrā, adhandha (bsk), na + tandrā, dhandha + (bsk), na + dhandha +, na + dhandha + -tā
√dap	3	ya	be arrogant	√dṛp	1, 4	rave	√dap	dṛp	darpa
√dam	3	ya	be tame	√dam	4	control	√dam	dam	adānta, dama, damaka, damatha, damayat, damayati, damayitum, damita, dametṛ, damya, dānta, dānta +, dānta + vat, dāntika, dāmyati, durdama, na + dānta, sudānta
√dam	3	ya	be tame	√dam	4	control	abhi √dam	dam	damana
√dam	3	ya	be tame	√dam	4	control	pari √dam	dam	su + pari + dānta
√day	1	a	be kind, have pity	√day	1	share	√day	day	dayā, dayāluka
√day	1	a	be kind, have pity	√day	1	share	anu √day	day	anu + dayā, na + anu + dayā
√dar 1	1	a	break, split apart	√dṝ √dṛ	2, 9	pierce, split	√dar	dṝ	darvī, darvī, darvya??, dārita, dārī , darī, dāru, dāruka, dāruṇa, dāruṇatā, dṛṇāti, su + dāruṇa
√dar 1	1	*e + iya	break, split apart	√dṝ √dṛ	2, 9	pierce, split	ava √dar	avadṝ	
√dar 1	1	a	break, split apart	√dṝ √dṛ	2, 9	pierce, split	ā √dar	ādṝ	ā + dārita
√dar 1	1	a	break, split apart	√dṝ √dṛ	2, 9	pierce, split	ud √dar	uddṝ	audarika, audarika +, audarya, avadīrṇa, udara, udarya, uddarīṣyate, uddīryate, na + audarika +, sodarī
√dar 1	1	a	break, split apart	√dṝ √dṛ	2, 9	pierce, split	pa √dar	pradṝ	pradara, pradara, pradāraṇa (bsk)
√dar 1	1	a	break, split apart	√dṝ √dṛ	2, 9	pierce, split	vi √dar	vidṝ	
√dar 1	1	a	break, split apart	√dṝ √dṛ	2, 9	pierce, split	vi ā √dar		na + vyādīrṇa, vyādīrṇa
√dar 2	1	a	fear	√dṛbh √dṝ	10	fear	√dar	dṝ	adara, dara, darada, nir + dara, nir + dara +, sadara, sadara +
√dar 3	1	a	respect, have affection	√dṛ	6	heed	ā √dar	ādṛ	anādara, anādaraṇa, ādara, sādara
√dal	8	*e	split, tear apart	√dal √dṝ	1	burst	√dal	dal	dala, dāra, dalayat, dalyamāna, dālayati, dṝ, dārayitvā
√dal	8	*e	split, tear apart	√dal √dṝ	1	burst	ud √dal	uddal	uddālana, uddālana +, uddālita
√dal	8	*e	split, tear apart	√dal √dṝ	1	burst	pa √dal	pradṝ	dal, dṝ, dārayitvā, dārayitvā, dus +, na + pra + dārita, pra, pra + dārita, pradalayat, pradāraṇa (bsk), pradāraṇa (bsk), pradālana (bsk), pradārayat, pradārayati, pradīrya
√dal	8	*e	split, tear apart	√dal √dṝ	1	burst	vi √dal	vidal	vaidalya, vaipulya
√dal	8	*e	split, tear apart	√dal √dṝ	1	burst	saṃ √dal		sam + dārayitvā
√dal	8	*e	split, tear apart	√dal √dṝ	1	burst	saṃ pa √dal		sam + pradārayitvā, saṃ + pradalayat, saṃ + pradalayitvā
√dah	1	a	be strong	√dṛh	1, 4	make firm	√dah	dṛh	dṛḍham, dṛḍhayati, dṛlha, dṛḍha, dṛlha, dṛḍha +
√dā 1	1	a	give	√dā	3	give	√dā	dā	a + deya, adatta, adattvā (na + dattvā), adadāt, adāṅkṣuḥ, adātṛ, adāna, adāpya, adāyi, adāsīt, adāt, da, datta, datta +, dattaka, dattaka (bsk), datti, dattvā, dattvā, dāya, dada, dadat, dadāti, dadātu, dadāna, dadi, dadyāt, dāṭr, dātavya, dātum, dāttvā, dāna, dāpaya, dāpayat, dāpayati, dāya, dāyaka, dāyikā, dāyin, dāsyati, dāsyāmi, ditsati, dīyate, dīyamāna, dur + dada, durdina, deya, dehi, na + adatta, na + adāsīt, adāt, na + datta, na + dattā, na + dadat, na + dadāna, na + dātum, na + dāna, na + dāyaka, sudatta
