pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
sudanta,adj,well tamed (by); well trained (by); well controlled (by),Trad,,"mār'ātirekam'abhiyujjhitasabbarattiṃ, ghoram'pan'āḷavakam'akkhamathaddhayakkhaṃ, khantī<b>sudanta</b>vidhinā jitavā mun'indo.",SN1.37,samayasuttaṃ,"chetvā khīlaṃ chetvā palighaṃ,
indakhīlaṃ ūhacca manejā,
te caranti suddhā vimalā,
cakkhumatā <b>sudantā</b> susunāgā'ti.",DHP94,arahantavaggo,"yass'indriyāni samathaṅ'gatāni,
assā yathā sārathinā <b>sudantā</b>,
pahīnamānassa anāsavassa,
devā'pi tassa pihayanti tādino.",DHP160,attavaggo,"attā hi attano nātho,
ko hi nātho paro siyā,
attanā hi <b>sudantena</b>,
nāthaṃ labhati dullabhaṃ."
suppaṭividdha,adj,thoroughly penetrated (by); completely understood (by),SN12.41,pañcaverabhayasuttaṃ,"ariyo cassa ñāyo paññāya sudiṭṭho hoti <b>suppaṭividdho</b>, so ākaṅkhamāno attanāva attānaṃ byākareyya",AN7.6,vitthatadhanasuttaṃ,"tathārūpā'ssa dhammā bahussutā honti dhātā vacasā paricitā manas'ānupekkhitā diṭṭhiyā <b>suppaṭividdhā</b>. idaṃ vuccati, bhikkhave, sutadhanaṃ",AN5.28,paṭhamadhammavihārīsuttaṃ,"puna caparaṃ, bhikkhave, bhikkhuno paccavekkhaṇānimittaṃ suggahitaṃ hoti sumanasikataṃ sūpadhāritaṃ <b>suppaṭividdhaṃ</b> paññāya.",,,
sota 2.1,nt,ear,SN35.28,ādittasuttaṃ,"<b>sotaṃ</b> ādittaṃ, saddā ādittā, sotaviññāṇaṃ ādittaṃ, sotasamphasso āditto",SN35.240,kummopamasuttaṃ,"app'eva nām'āhaṃ imesaṃ cakkhuto vā otāraṃ labheyyaṃ, <b>sotato</b> vā otāraṃ labheyyaṃ, ghānato vā otāraṃ labheyyaṃ, jivhāto vā otāraṃ labheyyaṃ, kāyato vā otāraṃ labheyyaṃ, manato vā otāraṃ labheyyan'ti.",MN152,indriyabhāvanāsuttaṃ,"bhikkhuno <b>sotena</b> saddaṃ sutvā uppajjati manāpaṃ, uppajjati amanāpaṃ, uppajjati manāp'āmanāpaṃ.",AN5.140,sotasuttaṃ,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohita<b>soto</b> suṇāti."
vacasā,masc,by word; by speech; verbally,AN8.2,paññāsuttaṃ,tathārūpā'ssa dhammā bahussutā honti dhātā <b>vacasā</b> paricitā manas'ānupekkhitā diṭṭhiyā suppaṭividdhā.,SNP50,"cūḷabyūhasuttaṃ
aṭṭhakavaggo 12","parassa ce hi <b>vacasā</b> nihīno,
tumo sahā hoti nihīnapañño,
atha ce sayaṃ vedagū hoti dhīro,
na koci bālo samaṇesu atthi.",,,,,,
vajja 1.1,ptp,speaking; saying,Trad,,etena sacca<b>vajjena</b> sotthi te hotu sabbadā,AN4.32,saṅgahasuttaṃ,"cattār'imāni, bhikkhave, saṅgahavatthūni. katamāni cattāri? dānaṃ, peyya<b>vajjaṃ</b>, atthacariyā, samānattatā, imāni kho, bhikkhave, cattāri saṅgahavatthūnī'ti.",SN7.9,sundarikasuttaṃ,"māno hi te brāhmaṇa khāribhāro,
kodho dhūmo bhasmani mosa<b>vajjaṃ</b>,
jivhā sujā hadayaṃ jotiṭhānaṃ,
attā sudanto purisassa joti.",,,
vaṇṇa 1.03,masc,appearance; complexion; countenance,TH248,adhimuttattheragāthā,"tassa te n'atthi bhītattaṃ,
bhiyyo <b>vaṇṇo</b> pasīdati,
kasmā na paridevesi,
evarūpe mahabbhaye.",AN3.83,gadrabhasuttaṃ,"tassa na tādiso <b>vaṇṇo</b> hoti seyyathā'pi gunnaṃ, na tādiso saro hoti seyyathā'pi gunnaṃ, na tādisaṃ padaṃ hoti seyyathā'pi gunnaṃ.",AN11.15,mettāsuttaṃ,"tuvaṭaṃ cittaṃ samādhiyati, mukha<b>vaṇṇo</b> vippasīdati, asammūḷho kālaṃ karoti",,,
vattī 2.1,masc,turner; who turns something; who sets in motion,DNa2.7.1,mahāsamaya sutta vaṇṇanā,"bhagavā'pi setacchattaṃ pahāya hatthagataṃ cakka<b>vatti</b>rajjaṃ nissajjetvā pabbajito, te'pi setacchattaṃ pahāya hatthagatāni rajjāni nissajjetvā pabbajitā",DN16.32,mahāparinibbānasuttaṃ,"cattāro'me, bhikkhave, acchariyā abbhutā dhammā raññe cakka<b>vattimhi</b>. katame cattāro?",MN91,brahmāyusuttaṃ,"sace agāraṃ ajjhāvasati, rājā hoti cakka<b>vattī</b> dhammiko dhammarājā cāturanto vijitāvī janapadatthāvariyappatto sattaratanasamannāgato.",,,
vassāna,masc,monsoon; rainy season,PAT PK,dhammayuttikapubbakiccaṃ,utun'idha pana sāsane hem'antagimha<b>vassānānaṃ</b> vassena tīṇi honti.,VIN PAT PC 57,nahānasikkhāpadaṃ,"tatth'āyaṃ samayo diyaḍḍho māso seso gimhānan'ti <b>vassānassa</b> paṭhamo māso icc'ete aḍḍhateyyamāsā uṇhasamayo, pariḷāhasamayo, gilānasamayo, kammasamayo, addhānagamanasamayo, vātavuṭṭhisamayo",MN19,dvedhāvitakkasuttaṃ,"seyyathā'pi, bhikkhave, <b>vassānaṃ</b> pacchime māse saradasamaye kiṭṭhasambādhe gopālako gāvo rakkheyya. so tā gāvo tato tato daṇḍena ākoṭeyya paṭikoṭeyya sannirundheyya sannivāreyya.",,,
vāyas,masc,air; wind,DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso paccavekkhati atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu <b>vāyo</b>dhātū'ti",MN62,mahārāhulovādasuttaṃ,"yaṃ ajjhattaṃ paccattaṃ <b>vāyo</b> <b>vāyo</b>gataṃ upādinnaṃ, seyyath'idaṃ, uddhaṅ'gamā vātā, adhogamā vātā, kucchisayā vātā, koṭṭh'āsayā vātā, aṅgam'aṅg'ānusārino vātā, assāso passāso … ayaṃ vuccati, rāhula, ajjhattikā vāyodhātu.",UD10,bāhiyasuttaṃ,"yattha āpo ca pathavī, tejo <b>vāyo</b> na gādhati.
na tattha sukkā jotanti, ādicco nappakāsati.",,,
vāyodhātu 1,fem,gas; gaseous state,MN62,mahārāhulovādasuttaṃ,"yaṃ ajjhattaṃ paccattaṃ vāyo vāyogataṃ upādinnaṃ, seyyath'idaṃ, uddhaṅ'gamā vātā, adhogamā vātā, kucchisayā vātā, koṭṭh'āsayā vātā, aṅgam'aṅg'ānusārino vātā, assāso passāso … ayaṃ vuccati, rāhula, ajjhattikā <b>vāyodhātu</b>.",DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso paccavekkhati atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu <b>vāyodhātū</b>'ti",,,,,,
vijaññā,opt,should know; should understand,SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","theyyaṃ na kāre na musā bhaṇeyya,
mettāya phasse tasathāvarāni,
yadāvilattaṃ manaso <b>vijaññā</b>,
kaṇhassa pakkho'ti vinodayeyya.",,,,,,,,,
vinodayati,pr,dispels; drives out; removes,SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","theyyaṃ na kāre na musā bhaṇeyya,
mettāya phasse tasathāvarāni,
yadāvilattaṃ manaso vijaññā,
kaṇhassa pakkho'ti <b>vinodayeyya</b>.",DHP343,taṇhāvaggo,"tasiṇāya purakkhatā pajā,
parisappanti saso'va bandhito.
tasmā tasiṇaṃ <b>vinodaye</b>,
bhikkhu ākaṅkha'virāgam'attano.",,,,,,
vipallāsa 1,masc,distortion; delusion; hallucination; inversion; perversion,AN4.49,vipallāsasuttaṃ,"cattāro'me, bhikkhave, saññā<b>vipallāsā</b> citta<b>vipallāsā</b> diṭṭhi<b>vipallāsā</b>. katame cattāro?",,,,,,,,,
hatthidamma,masc,elephant to be tamed; elephant in training,MN137,saḷāyatanavibhaṅgasuttaṃ,"hatthidamakena, bhikkhave, <b>hatthidammo</b> sārito ekaṃ'y'eva disaṃ dhāvati, puratthimaṃ vā pacchimaṃ vā uttaraṃ vā dakkhiṇaṃ vā.",MN51,kandarakasuttaṃ,"ahañ'hi, bhante, pahomi <b>hatthidammaṃ</b> sāretuṃ, yāvatakena antarena campaṃ gat'āgataṃ karissati sabbāni tāni sāṭheyyāni kūṭeyyāni vaṅkeyyāni jimheyyāni pātukarissati.",AN5.140,sotasuttaṃ,"idha, bhikkhave, rañño nāgo yam'enaṃ <b>hatthidamma</b>sārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.",,,
hatthidammasārathi,masc,elephant trainer; elephant tamer,AN5.140,sotasuttaṃ,"idha, bhikkhave, rañño nāgo yam'enaṃ <b>hatthidammasārathi</b> kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti. evaṃ kho, bhikkhave, rañño nāgo sotā hoti.",,,,,,,,,
tathārūpāssa,sandhi,"of such kind, for him",AN8.2,paññāsuttaṃ,"ye te dhammā ādikalyāṇā majjhekalyāṇā pariyosānakalyāṇā sātthaṃ sabyañjanaṃ kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ abhivadanti, <b>tathārūpā'ssa</b> dhammā bahussutā honti dhātā vacasā paricitā manas'ānupekkhitā diṭṭhiyā suppaṭividdhā.",,,,,,,,,
gāvo 2,masc,cattle (object),AN3.71,uposathasuttaṃ,"gopālako sāyanhasamaye sāmikānaṃ <b>gāvo</b> niyyātetvā iti paṭisañcikkhati, ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu",MN19,dvedhāvitakkasuttaṃ,"seyyathā'pi, bhikkhave, vassānaṃ pacchime māse saradasamaye kiṭṭhasambādhe gopālako <b>gāvo</b> rakkheyya. so tā <b>gāvo</b> tato tato daṇḍena ākoṭeyya paṭikoṭeyya sannirundheyya sannivāreyya.",,,,,,
yasmiṃ tasmiṃ,idiom,in whichever … in that; at which … at that,AN2.40,samacittavaggo,"<b>yasmiṃ</b>, bhikkhave, samaye rājāno balavanto honti, corā <b>tasmiṃ</b> samaye dubbalā honti.",,,,,,,,,
