pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
passasati,pr,exhales; breathes out,MN118,ānāpānassatisuttaṃ,so sato'va assasati sato'va <b>passasati</b>,MN62,mahārāhulovādasuttaṃ,"dīghaṃ vā assasanto, dīghaṃ assasāmī'ti pajānāti, dīghaṃ vā passasanto, dīghaṃ <b>passasāmī</b>'ti pajānāti.",,,,,,
passasanta,prp,exhaling; breathing out,MN118,ānāpānassatisuttaṃ,dīghaṃ vā assasanto dīghaṃ assasāmī'ti pajānāti dīghaṃ vā <b>passasanto</b> dīghaṃ passasāmī'ti pajānāti,,,,,,,,,
passaṃ,prp,seeing,SN22.59,anattalakkhaṇasuttaṃ,"evaṃ <b>passaṃ</b>, bhikkhave, sutavā ariyasāvako rūpasmim'pi nibbindati, vedanāya'pi nibbindati, saññāya'pi nibbindati, saṅkhāresu'pi nibbindati, viññāṇasmim'pi nibbindati.",DN9.6,poṭṭhapādasuttaṃ,"te ce me evaṃ puṭṭhā, āmā'ti paṭijānanti, ty'āhaṃ evaṃ vadāmi, api pana tumhe āyasmanto ek'antasukhaṃ lokaṃ jānaṃ <b>passaṃ</b> viharathā'ti? iti puṭṭhā, no'ti vadanti.",AN10.176,cundasuttaṃ,"so ajānaṃ vā āha jānāmī'ti, jānaṃ vā āha na jānāmī'ti, apassaṃ vā āha passāmī'ti, <b>passaṃ</b> vā āha na passāmī'ti",MN18,madhupiṇḍikasuttaṃ,"so h'āvuso, bhagavā jānaṃ jānāti, <b>passaṃ</b> passati, cakkhubhūto ñāṇabhūto dhammabhūto brahma-bhūto, vattā pavattā, atthassa ninnetā, amatassa dātā, dhammassāmī tathāgato."
pavana 1.1,nt,woodland; forest,SN1.37,samayasuttaṃ,"mahāsamayo <b>pavanasmiṃ</b>,
devakāyā samāgatā,
āgat'amha imaṃ dhammasamayaṃ,
dakkhitāye aparājitasaṅghan'ti.",SN12.61,assutavāsuttaṃ,seyyathā'pi bhikkhave makkaṭo araññe <b>pavane</b> caramāno sākhaṃ gaṇhati taṃ muñcitvā aññaṃ gaṇhati taṃ muñcitvā aññaṃ gaṇhati,,,,,,
pavicaranta,prp,examining; investigating; considering carefully,SN46.3,sīlasutta,tassa taṃ dhammaṃ paññāya pavicinato <b>pavicarato</b> parivīmaṃsam'āpajjato āraddhaṃ hoti vīriyaṃ asallīnaṃ,,,,,,,,,
pāragāmī 1,adj,who crosses over; who goes to the other shore,DHP85,paṇḍitavaggo,"appakā te manussesu,
ye janā <b>pāragāmino</b>,
ath'āyaṃ itarā pajā,
tīram'ev'ānudhāvati.",,,,,,,,,
punappunaṃ,ind,repeatedly; again and again,DHP153,jarāvaggo,"anekajātisaṃsāraṃ, sandhāvissaṃ anibbisaṃ,
gahakāraṃ gavesanto, dukkhā jāti <b>punappunaṃ</b>.",SNP59,"mettagū māṇava pucchā
pārāyanavaggo 4","yo ve avidvā upadhiṃ karoti,
<b>punappunaṃ</b> dukkham'upeti mando,
tasmā pajānaṃ upadhiṃ na kayirā,
dukkhassa jātippabhav'ānupassī.",DHP118,pāpavaggo,"puññañ'ce puriso kayirā,
kayirāth'etaṃ <b>punappunaṃ</b>,
tamhi chandaṃ kayirātha,
sukho puññassa uccayo.",DHP338,taṇhāvaggo,"yathā'pi mūle anupaddave daḷhe, chinno'pi rukkho puna'r'eva rūhati,
evam'pi taṇh'ānusaye anūhate, nibbattatī dukkham'idaṃ <b>punappunaṃ</b>."
pubbaka 1,adj,ancient; of old; former,TH257,pārāpariyattheragāthā,"saritvā <b>pubbake</b> yogī,
tesaṃ vattam'anussaraṃ,
kiñ'cā'pi pacchimo kālo,
phuseyya amataṃ padaṃ.",SN12.65,nagarasuttaṃ,"seyyathā'pi, bhikkhave, puriso araññe pavane caramāno passeyya purāṇaṃ maggaṃ purāṇ'añjasaṃ <b>pubbakehi</b> manussehi anuyātaṃ.",,,,,,
purato,ind,in front (of),AN5.162,dutiyaāghātapaṭivinayasuttaṃ,"seyyathā'pi, āvuso, puriso ābādhiko dukkhito bāḷhagilāno addhānamaggappaṭipanno. tassa <b>purato</b>'pi'ssa dūre gāmo pacchato'pi'ssa dūre gāmo.",TH234,ekavihāriyattheragāthā,"<b>purato</b> pacchato vā'pi,
aparo ce na vijjati,
atīva phāsu bhavati,
ekassa vasato vane.",VIN PAT SE 71,pacchatogacchantī sikkhāpada,na pacchato gacchanto <b>purato</b> gacchantassa agilānassa dhammaṃ desessāmī'ti sikkhā karaṇīyā.,VIN4.8.206,seṭṭhiputtavatthu,jīvako … janaṃ ussāretvā tirokaraṇiyaṃ parikkhipitvā thambhe upanibandhitvā bhariyaṃ <b>purato</b> ṭhapetvā udaracchaviṃ uppāṭetvā antagaṇṭhiṃ nīharitvā bhariyāya dassesi
phāsu 3,ind,easily; comfortably,VIN PAT SA 10,saṅghabhedasikkhāpadaṃ,"samet'āyasmā saṅghena, samaggo hi saṅgho sammodamāno avivadamāno ek'uddeso <b>phāsu</b> viharatī'ti",,,,,,,,,
byatta,pp,experienced; learned; competent; trained; (comm) with clear understanding,VIN PAT PC 71,sahadhammikasikkhāpadaṃ,"yo pana bhikkhu bhikkhūhi sahadhammikaṃ vuccamāno evaṃ vadeyya, na tāv'āhaṃ, āvuso, etasmiṃ sikkhāpade sikkhissāmi, yāva na aññaṃ bhikkhuṃ <b>byattaṃ</b> vinayadharaṃ paripucchāmī'ti, pācittiyaṃ.",AN9.35,gāvīupamāsuttaṃ,"seyyathā'pi, bhikkhave, gāvī pabbateyyā paṇḍitā <b>byattā</b> khettaññū kusalā visame pabbate carituṃ.",AN7.67,nagaropamasuttaṃ,"seyyathā'pi dovāriko hoti paṇḍito <b>byatto</b> medhāvī aññātānaṃ nivāretā ñātānaṃ pavesetā, evam'evaṃ kho ariyasāvako satimā hoti paramena satinepakkena samannāgato cirakatam'pi cirabhāsitam'pi saritā anussaritā.",,,
brūhi,imp,say!; tell!; speak!,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","bahū devā manussā ca,
maṅgalāni acintayuṃ,
ākaṅkhamānā sotthānaṃ,
<b>brūhi</b> maṅgalam'uttamaṃ.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","kassako paṭijānāsi,
na ca passāma te kasiṃ,
kasiṃ no pucchito <b>brūhi</b>,
yathā jānemu te kasiṃ.",,,,,,
bheda 3,masc,schism; split; breakup; disunion,MN51,kandarakasuttaṃ,"pisuṇaṃ vācaṃ pahāya pisuṇāya vācāya paṭivirato hoti, ito sutvā na amutra akkhātā imesaṃ <b>bhedāya</b>, amutra vā sutvā na imesaṃ akkhātā amūsaṃ <b>bhedāya</b>",VIN5.4.7,tiṇavatthārakaṃ,"sace mayaṃ imāhi āpattīhi aññam'aññaṃ kāressāma, siyā'pi taṃ adhikaraṇaṃ kakkhaḷattāya vāḷattāya <b>bhedāya</b> saṃvatteyya.",VIN PAT SA 10,saṅghabhedasikkhāpadaṃ,"yo pana bhikkhu samaggassa saṅghassa <b>bhedāya</b> parakkameyya, bhedanasaṃvattanikaṃ vā adhikaraṇaṃ samādāya paggayha tiṭṭheyya, so bhikkhu bhikkhūhi evam'assa vacanīyo",,,
maṅgala 1,nt,what is auspicious; blessing; good omen; prosperity,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","bahū devā manussā ca,
<b>maṅgalāni</b> acintayuṃ,
ākaṅkhamānā sotthānaṃ,
brūhi maṅgalam'uttamaṃ.",Trad,,"bhavatu sabba<b>maṅgalaṃ</b>, rakkhantu sabbadevatā, sabbadhamm'ānubhāvena, sadā sotthi bhavantu te",,,,,,
macchagumba,masc,school of fish,MN39,mahāassapurasuttaṃ,"tattha cakkhumā puriso tīre ṭhito passeyya sippisambukam'pi sakkharakathalam'pi <b>macchagumbam</b>'pi, carantam'pi tiṭṭhantam'pi.",JA546,vidhura jātakaṃ,"najjāyo supatitthāyo,
soṇṇavālukasanthatā,
acchā savanti ambūni,
<b>macchagumba</b>nisevitā.",,,,,,
yato 2,ind,since; because; due to the fact that; on account of which,MN9,sammādiṭṭhisuttaṃ,"<b>yato</b> kho, āvuso, ariyasāvako akusalañ'ca pajānāti akusalamūlañ'ca pajānāti kusalañ'ca pajānāti kusalamūlañ'ca pajānāti ettāvatā'pi kho āvuso ariyasāvako sammādiṭṭhi hoti",SN35.240,kummopamasuttaṃ,"<b>yato</b> tumhe, bhikkhave, indriyesu guttadvārā viharissatha, atha tumhehipi māro pāpimā nibbijja pakkamissati, otāraṃ alabhamāno, kummamhāva siṅgālo'ti.",MN18,madhupiṇḍikasuttaṃ,"<b>yato</b>nidānaṃ, bhikkhu, purisaṃ papañcasaññāsaṅkhā samudācaranti. ettha ce n'atthi abhinanditabbaṃ abhivaditabbaṃ ajjhositabbaṃ.",MN107,gaṇakamoggallānasuttaṃ,"<b>yato</b> kho, brāhmaṇa, bhikkhu sīlavā hoti,"
yamaka 2,masc,name of a monk,SN22.85,yamakasuttaṃ,tena kho pana samayena <b>yamakassa</b> nāma bhikkhuno evarūpaṃ pāpakaṃ diṭṭhigataṃ uppannaṃ hoti,,,,,,,,,
yāvatā 1,ind,as long as; as far as; of all; to the extent that,SNP8,mettasuttaṃ,"tiṭṭhañ'caraṃ, nisinno vā, sayāno vā,
<b>yāvat</b>'assa vigatamiddho,
etaṃ satiṃ adhiṭṭheyya,
brahmam'etaṃ vihāraṃ idha'm'āhu.",AN5.57,abhiṇhapaccavekkhitabbaṭhānasuttaṃ,"sa kho so, bhikkhave, ariyasāvako iti paṭisañcikkhati, na kho ahaññ'ev'eko jarādhammo jaraṃ anatīto, atha kho <b>yāvatā</b> sattānaṃ āgati gati cuti upapatti sabbe sattā jarādhammā jaraṃ anatītā'ti.",MN43,mahāvedallasuttaṃ,"<b>yāvatā</b> kho, āvuso, appamāṇā cetovimuttiyo, akuppā tāsaṃ cetovimutti aggam'akkhāyati. sā kho pan'ākuppā cetovimutti suññā rāgena, suññā dosena, suññā mohena.",AN4.173,mahākoṭṭhikasuttaṃ,"<b>yāvatā</b> channaṃ phass'āyatanānaṃ gati tāvatā papañcassa gati,
<b>yāvatā</b> papañcassa gati tāvatā channaṃ phass'āyatanānaṃ gati."
yena 2,ind,because of; because of which,SNP8,mettasuttaṃ,"na ca khuddaṃ samācare kiñci,
<b>yena</b> viññū pare upavadeyyuṃ.
sukhino vā khemino hontu,
sabbe sattā bhavantu sukhit'attā.",AN2.38,samacittavaggo,ko nu kho bho kaccāna hetu ko paccayo <b>yena</b> khattiyā'pi khattiyehi vivadanti brāhmaṇā'pi brāhmaṇehi vivadanti gahapatikā'pi gahapatikehi vivadantī'ti?,DHP260,dhammaṭṭhavaggo,"na tena thero so hoti,
<b>yena</b>-assa palitaṃ siro,
paripakko vayo tassa,
moghajiṇṇo'ti vuccati.",AN1.11-20,nīvaraṇappahāna vaggo,n'āhaṃ aññaṃ ekadhammam'pi samanupassāmi <b>yena</b> anuppanno vā byāpādo uppajjati uppanno vā byāpādo bhiyyobhāvāya vepullāya saṃvattati yatha'y'idaṃ paṭighanimittaṃ.
yogakkhema,masc,(spiritual) safety; security; sanctuary,MN107,gaṇakamoggallānasuttaṃ,ye kho te bhikkhū sekkhā apattamānasā anuttaraṃ <b>yogakkhemaṃ</b> patthayamānā viharanti tesu me ayaṃ evarūpī anusāsanī hoti.,AN4.37,aparihāniyasuttaṃ,"evaṃ vihārī ātāpī,
ahorattam'atandito,
bhāvayaṃ kusalaṃ dhammaṃ,
<b>yogakkhemassa</b> pattiyā.",DHP23,appamādavaggo,"te jhāyino sātatikā,
niccaṃ daḷhaparakkamā,
phusanti dhīrā nibbānaṃ,
<b>yogakkhemaṃ</b> anuttaraṃ.",DN22.15,mahāsatipaṭṭhānasuttaṃ,ye vā pan'assa te honti atthakāmā hitakāmā phāsukakāmā <b>yogakkhema</b>kāmā mātā vā pitā vā bhātā vā bhaginī vā mittā vā amaccā vā ñātisālohitā vā
yogī,masc,meditator; practitioner,TH257,pārāpariyattheragāthā,"saritvā pubbake <b>yogī</b>,
tesaṃ vattamanussaraṃ,
kiñ'cā'pi pacchimo kālo,
phuseyya amataṃ padaṃ.",,,,,,,,,
rajas 1,masc,(mental) impurity; defilement,SN2.8,tāyanasuttaṃ,"kayirā ce, kayirāth'enaṃ, daḷham'enaṃ parakkame.
sithilo hi paribbājo, bhiyyo ākirate <b>rajaṃ</b>.",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","ath'āparaṃ pañca <b>rajāni</b> loke,
yesaṃ satīmā vinayāya sikkhe,
rūpesu saddesu atho rasesu,
gandhesu phassesu sahetha rāgaṃ.",SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","pamādo <b>rajo</b> pamādo,
pamād'ānupatito <b>rajo</b>,
appamādena vijjāya,
abbahe sallam'attano'ti.",SN1.6,jāgarasuttaṃ,"pañca jāgarataṃ suttā, pañca suttesu jāgarā.
pañcabhi <b>rajam</b>'ādeti, pañcabhi parisujjhatī'ti."
lohita 1,nt,blood,DN22.5,mahāsatipaṭṭhānasuttaṃ,"atthi imasmiṃ kāye … pittaṃ semhaṃ pubbo <b>lohitaṃ</b> sedo medo, assu vasā kheḷo siṅghāṇikā lasikā muttaṃ",SN12.22,dutiyadasabalasuttaṃ,"kāmaṃ taco ca nahāru ca aṭṭhi ca avasissatu, sarīre upasussatu maṃsa<b>lohitaṃ</b>",MN86,aṅgulimālasuttaṃ,"atha kho āyasmā aṅgulimālo bhinnena sīsena, <b>lohitena</b> gaḷantena, bhinnena pattena, vipphālitāya saṅghāṭiyā yena bhagavā ten'upasaṅkami",,,
sace,ind,if,MN7,vatthasuttaṃ,"<b>sace</b> musā na bhaṇasi,
<b>sace</b> pāṇaṃ na hiṃsasi,
<b>sace</b> adinnaṃ n'ādiyasi,
saddahāno amaccharī,
kiṃ kāhasi gayaṃ gantvā,
udapāno'pi te gayā'ti.",AN10.58,mūlakasuttaṃ,"<b>sace</b>, bhikkhave, aññatitthiyā paribbājakā evaṃ puccheyyuṃ, kiṃmūlakā, āvuso, sabbe dhammā, kiṃsambhavā sabbe dhammā, kiṃsamudayā sabbe dhammā, kiṃsamosaraṇā sabbe dhammā",AN5.23,upakkilesasuttaṃ,"so <b>sace</b> ākaṅkhati, dibbena cakkhunā visuddhena atikkantamānusakena satte passeyyaṃ cavamāne upapajjamāne hīne paṇīte suvaṇṇe dubbaṇṇe, sugate duggate yathākamm'ūpage satte pajāneyyaṃ",SN35.241,paṭhamadārukkhandhopamasuttaṃ,"evam'eva kho <b>sace</b> tumhe'pi na orimaṃ tīraṃ upagacchatha, na pārimaṃ tīraṃ upagacchatha, na majjhe saṃsīdissatha, na thale ussīdissatha,…, nibbānapabbhārā."
sati 2.1,prp,when is; when exists,SN12.61,assutavāsuttaṃ,"imasmiṃ <b>sati</b> idaṃ hoti, imass'uppādā idaṃ uppajjati. imasmiṃ asati idaṃ na hoti, imassa nirodhā idaṃ nirujjhati",MN22,alagaddūpamasuttaṃ,"attani vā, bhikkhave, <b>sati</b> attaniyaṃ me'ti assā'ti? evaṃ, bhante. attaniye vā, bhikkhave, <b>sati</b> attā me'ti assā'ti? evaṃ, bhante.",DHP146,jarāvaggo,"ko nu hāso kim'ānando,
niccaṃ pajjalite <b>sati</b>,
andhakārena onaddhā,
padīpaṃ na gavesatha.",MN39,mahāassapurasuttaṃ,"ārocayāmi vo, bhikkhave, paṭivedayāmi vo, bhikkhave, mā vo sāmaññ'atthikānaṃ sataṃ sāmaññ'attho parihāyi, <b>sati</b> uttariṃ karaṇīye."
sato,prp,when being; when is; when are,MN40,cūḷāssapurasuttaṃ,"ehi tvaṃ, bhadramukha, saṅghāṭiko hohi, saṅghāṭikassa te <b>sato</b> saṅghāṭidhāraṇamattena abhijjhālussa abhijjhā pahīyissati",SN22.1,nakulapitusuttaṃ,"tasmā't'iha te, gahapati, evaṃ sikkhitabbaṃ, āturakāyassa me <b>sato</b> cittaṃ anāturaṃ bhavissatī'ti. evañ'hi te, gahapati, sikkhitabban'ti.",MN19,dvedhāvitakkasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva <b>sato</b> etadahosi",,,
santa 1.1,prp,existing; being; there is,SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","socanti janā mamāyite,
na hi santi niccā pariggahā,
vinābhāva'<b>santam</b>'ev'idaṃ,
iti disvā n'āgāram'āvase.",AN5.76,dutiya yodhājīvasuttaṃ,"so ñātakehi nīyamāno appatvā'va ñātake antarāmagge kālaṃ karoti. evarūpo'pi, bhikkhave, idh'ekacco yodh'ājīvo hoti. ayaṃ, bhikkhave, dutiyo yodh'ājīvo <b>santo</b> saṃvijjamāno lokasmiṃ.",MN10.11,mahāsatipaṭṭhānasuttaṃ,"idha bhikkhu <b>santaṃ</b> vā ajjhattaṃ kāmacchandaṃ atthi me ajjhattaṃ kāmacchando'ti pajānāti, asantaṃ vā ajjhattaṃ kāmacchandaṃ n'atthi me ajjhattaṃ kāmacchando'ti pajānāti.",,,
sandhāvissaṃ,aor,I transmigrated,DHP153,jarāvaggo,"anekajātisaṃsāraṃ,
<b>sandhāvissaṃ</b> anibbisaṃ,
gahakāraṃ gavesanto,
dukkhā jāti punappunaṃ.",,,,,,,,,
samagga 1,adj,unified; united; in concord; harmonious; in agreement,AN7.23,paṭhamasattakasuttaṃ,"yāvakīvañ'ca bhikkhave bhikkhū <b>samaggā</b> sannipatissanti, <b>samaggā</b> vuṭṭhahissanti, <b>samaggā</b> saṅghakaraṇīyāni karissanti",AN10.176,cundasuttaṃ,iti bhinnānaṃ vā sandhātā sahitānaṃ vā anuppadātā <b>samagg</b>'ārāmo <b>samagga</b>rato <b>samagga</b>nandī <b>samagga</b>karaṇiṃ vācaṃ bhāsitā hoti,VIN PAT SA 10,saṅghabhedasikkhāpadaṃ,"yo pana bhikkhu <b>samaggassa</b> saṅghassa bhedāya parakkameyya, bhedanasaṃvattanikaṃ vā adhikaraṇaṃ samādāya paggayha tiṭṭheyya, so bhikkhu bhikkhūhi evam'assa vacanīyo",VIN PAT SA 10,saṅghabheda sikkhāpada,"samet'āyasmā saṅghena, <b>samaggo</b> hi saṅgho, sammodamāno avivadamāno ek'uddeso, phāsu viharatī'ti."
samanupassanta,prp,seeing; perceiving,MN40,cūḷāssapurasuttaṃ,"tassa sabbehi imehi pāpakehi akusalehi dhammehi visuddham'attānaṃ <b>samanupassato</b>, vimuttam'attānaṃ <b>samanupassato</b>, pāmojjaṃ jāyati, pamuditassa pīti jāyati, pītimanassa kāyo passambhati, passaddhakāyo sukhaṃ vedeti, sukhino cittaṃ samādhiyati.",MN22,alagaddūpamasuttaṃ,so evaṃ <b>samanupassanto</b> asati na paritassatī'ti.,MN137,saḷāyatanavibhaṅgasuttaṃ,tattha katamāni cha gehasitāni somanassāni? cakkhuviññeyyānaṃ rūpānaṃ iṭṭhānaṃ kantānaṃ manāpānaṃ manoramānaṃ lok'āmisapaṭisaṃyuttānaṃ paṭilābhaṃ vā paṭilābhato <b>samanupassato</b>,,,
samācare,opt,could perform; would do,SNP8,mettasuttaṃ,"na ca khuddaṃ <b>samācare</b> kiñci,
yena viññū pare upavadeyyuṃ.
sukhino vā khemino hontu,
sabbe sattā bhavantu sukhit'attā.",,,,,,,,,
sameti 2.2,pr,agrees (with); matches (with); fits (with); fits in (with),MN75,māgaṇḍiyasuttaṃ,"mayā'pi kho etaṃ, bho gotama, sutaṃ pubbakānaṃ paribbājakānaṃ ācariyapācariyānaṃ bhāsamānānaṃ, ārogyaparamā lābhā, nibbānaṃ paramaṃ sukhan'ti. ta'y'idaṃ, bho gotama, <b>sametī</b>'ti.",VISM1.9.2,karuṇābhāvanākathā,"so, duggataṃ durūpetan'ti pāḷiyā na <b>sameti</b>, tasmā vuttanayen'ev'ettha bhāvanam'ārabhitvā sīmāsambhedaṃ katvā appanā vaḍḍhetabbā.",VIN PAT SA 10,saṅghabheda sikkhāpada,"<b>samet'</b>āyasmā saṅghena, samaggo hi saṅgho, sammodamāno avivadamāno ek'uddeso, phāsu viharatī'ti.",,,
sampassamāna,prp,seeing; observing; considering,SN12.22,dutiyadasabalasuttaṃ,par'atthaṃ vā hi bhikkhave <b>sampassamānena</b> alam'eva appamādena sampādetuṃ,AN6.102,anavatthitasuttaṃ,"cha, bhikkhave, ānisaṃse <b>sampassamānena</b> alam'eva bhikkhunā sabbasaṅkhāresu anodhiṃ karitvā aniccasaññaṃ upaṭṭhāpetuṃ. katame cha?",DN11.2,kevaṭṭasuttaṃ,"imaṃ kho ahaṃ, kevaṭṭa, iddhipāṭihāriye ādīnavaṃ <b>sampassamāno</b> iddhipāṭihāriyena aṭṭīyāmi harāyāmi jigucchāmi",,,
sampādetuṃ,inf,to press on; to strive to achieve; to try to accomplish one's purpose,SN12.22,dutiyadasabalasutta,evaṃ hi vo bhikkhave sikkhitabbaṃ. att'atthaṃ vā hi bhikkhave sampassamānena alam'eva appamādena <b>sampādetuṃ</b>,,,,,,,,,
sammata 2,pp,authorized; appointed; assigned; designated (by),VIN2.5.2.3,ujjhāpanakasikkhāpadaṃ,ujjhāpanakaṃ nāma upasampannaṃ saṅghena <b>sammataṃ</b> sen'āsanapaññāpakaṃ vā bhatt'uddesakaṃ vā yāgubhājakaṃ vā phalabhājakaṃ vā khajjabhājakaṃ vā appamattakavissajjakaṃ vā avaṇṇaṃ kattu'kāmo,VIN PAT PC 22,atthaṅgatasikkhāpadaṃ,"<b>sammato</b>'pi ce bhikkhu atthaṅgate sūriye bhikkhuniyo ovadeyya, pācittiyaṃ.",,,,,,
sammodamāna,prp,being friendly; being on good terms,AN5.54,samayasuttaṃ,"puna caparaṃ, bhikkhave, manussā samaggā <b>sammodamānā</b> avivadamānā khīrodakībhūtā aññam'aññaṃ piyacakkhūhi sampassantā viharanti. ayaṃ, bhikkhave, catuttho samayo padhānāya.",VIN PAT SA 10,saṅghabhedasikkhāpadaṃ,"samet'āyasmā saṅghena, samaggo hi saṅgho <b>sammodamāno</b> avivadamāno ek'uddeso phāsu viharatī'ti",,,,,,
sayāna,prp,lying down,SNP8,mettasuttaṃ,"tiṭṭhañ'caraṃ, nisinno vā, <b>sayāno</b> vā,
yāvat'assa vigatamiddho,
etaṃ satiṃ adhiṭṭheyya,
brahmam'etaṃ vihāraṃ idha'm'āhu.",DN22.3,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu gacchanto vā gacchāmī'ti pajānāti ṭhito vā ṭhito'mhī'ti pajānāti nisinno vā nisinno'mhī'ti pajānāti <b>sayāno</b> vā <b>sayāno</b>'mhī'ti pajānāti",,,,,,
saritvā 1.1,abs,having remembered; having recollected,TH257,pārāpariyattheragāthā,"<b>saritvā</b> pubbake yogī,
tesaṃ vattam'anussaraṃ,
kiñ'cā'pi pacchimo kālo,
phuseyya amataṃ padaṃ.",SN48.50,āpaṇasuttaṃ,"saddho so, bhante, ariyasāvako evaṃ padahitvā padahitvā evaṃ <b>saritvā</b> <b>saritvā</b> evaṃ samādahitvā samādahitvā evaṃ pajānitvā pajānitvā evaṃ abhisaddahati.",,,,,,
sahatthā,ind,personally; with one's own hand; by oneself,MN81,ghaṭikārasuttaṃ,"ghaṭikāro kho, mahārāja, kumbhakāro pannamusalo na <b>sahatthā</b> pathaviṃ khaṇati.",MN91,brahmāyusuttaṃ,atha kho brahmāyu brāhmaṇo satt'āhaṃ buddhappamukhaṃ bhikkhusaṅghaṃ paṇītena khādanīyena bhojanīyena <b>sahatthā</b> santappesi sampavāresi.,VIN PAT NP 16,eḷakaloma sikkhāpada,"ākaṅkhamānena bhikkhunā paṭiggahetabbāni paṭiggahetvā tiyojanaparamaṃ <b>sahatthā</b> haritabbāni, asante hārake.",VIN PAT PC 41,acelaka sikkhāpada,"yo pana bhikkhu acelakassa vā paribbājakassa vā paribbājikāya vā <b>sahatthā</b> khādanīyaṃ vā bhojanīyaṃ vā dadeyya, pācittiyaṃ."
saṃsāra 1,masc,wandering on; moving on continuously; transmigration; passing from one state of existence to another; stream of existence; cyclic existence,DHP153,jarāvaggo,"anekajāti<b>saṃsāraṃ</b>,
sandhāvissaṃ anibbisaṃ,
gahakāraṃ gavesanto,
dukkhā jāti punappunaṃ.",AN4.49,vipallāsasuttaṃ,"te yogayuttā mārassa,
ayogakkhemino janā,
sattā gacchanti <b>saṃsāraṃ</b>,
jātimaraṇagāmino.",,,,,,
sukhaṃ,ind,easily; comfortably; pleasantly; happily,SN12.22,dutiyadasabalasuttaṃ,"āraddhavīriyo ca kho, bhikkhave, <b>sukhaṃ</b> viharati pavivitto pāpakehi akusalehi dhammehi, mahantañ'ca sadatthaṃ paripūreti.",SN1.71,chetvāsuttaṃ,"kiṃ'su chetvā <b>sukhaṃ</b> seti,
kiṃ'su chetvā na socati,
kissa'ssu ekadhammassa,
vadhaṃ rocesi gotamā'ti.",DHP79,paṇḍitavaggo,"dhammapīti <b>sukhaṃ</b> seti,
vippasannena cetasā,
ariyappavedite dhamme,
sadā ramati paṇḍito.",AN3.35,hatthakasuttaṃ,"kacci, bhante, bhagavā <b>sukham</b>'asayitthā'ti? evaṃ, kumāra, <b>sukham</b>'asayitthaṃ. ye ca pana loke <b>sukhaṃ</b> senti, ahaṃ tesaṃ aññataro'ti"
suññāgāra 1,nt,empty dwelling; uninhabited place,AN10.48,pabbajitābhiṇhasuttaṃ,kacci nu kho ahaṃ <b>suññ'āgāre</b> abhiramāmī'ti pabbajitena abhiṇhaṃ paccavekkhitabbaṃ,MN19,dvedhāvitakkasuttaṃ,"etāni, bhikkhave, rukkhamūlāni, etāni <b>suññ'āgārāni</b>. jhāyatha, bhikkhave, mā pamād'attha, mā pacchā vippaṭisārino ahuvattha. ayaṃ vo amhākaṃ anusāsanī'ti.",VIN1.1.4,catutthapārājikaṃ,uttarimanussadhammo nāma jhānaṃ vimokkho samādhi samāpatti ñāṇadassanaṃ maggabhāvanā phalasacchikiriyā kilesappahānaṃ vinīvaraṇatā cittassa <b>suññ'āgāre</b> abhirati.,,,
sutta 1.1,pp,sleeping; asleep,SN1.6,jāgarasuttaṃ,"kati jāgarataṃ <b>suttā</b>,
kati <b>suttesu</b> jāgarā,
katibhi rajam'ādeti,
katibhi parisujjhatī'ti.",DHP29,appamādavaggo,"appamatto pamattesu,
<b>suttesu</b> bahujāgaro,
abal'assaṃ'va sīghasso,
hitvā yāti sumedhaso.",,,,,,
sutvā,abs,having heard; having listened (to),MN51,kandarakasuttaṃ,"pisuṇaṃ vācaṃ pahāya pisuṇāya vācāya paṭivirato hoti, ito <b>sutvā</b> na amutra akkhātā imesaṃ bhedāya, amutra vā sutvā na imesaṃ akkhātā amūsaṃ bhedāya",AN8.53,saṃkhittasuttaṃ,"sādhu me bhagavā saṃkhittena dhammaṃ desetu, yam'ahaṃ bhagavato dhammaṃ <b>sutvā</b> ekā vūpakaṭṭhā appamattā ātāpinī pahit'attā vihareyyan'ti",AN10.58,mūlakasuttaṃ,"bhagavaṃmūlakā no, bhante, dhammā bhagavaṃnettikā bhagavaṃpaṭisaraṇā. sādhu vata, bhante, bhagavantaṃ'y'eva paṭibhātu etassa bhāsitassa attho. bhagavato <b>sutvā</b> bhikkhū dhāressantī'ti.",VIN1.2.10,saṅghabhedasikkhāpadaṃ,"sace paṭinissajjati, icc'etaṃ kusalaṃ, no ce paṭinissajjati, āpatti dukkaṭassa. <b>sutvā</b> na vadanti, āpatti dukkaṭassa."
