pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
pañcavaggiya,adj,belonging to the group of five,SN22.59,anattalakkhaṇasuttaṃ,imasmiñ'ca pana veyyākaraṇasmiṃ bhaññamāne <b>pañcavaggiyānaṃ</b> bhikkhūnaṃ anupādāya āsavehi cittāni vimucciṃsū'ti.,SN22.59,anattalakkhaṇasuttaṃ,"ekaṃ samayaṃ bhagavā bārāṇasiyaṃ viharati isipatane migadāye. tatra kho bhagavā <b>pañcavaggiye</b> bhikkhū āmantesi, bhikkhavo'ti. bhadante'ti te bhikkhū bhagavato paccassosuṃ. bhagavā etadavoca",MN36,mahāsaccakasuttaṃ,"tena kho pana maṃ, aggivessana, samayena <b>pañcavaggiyā</b> bhikkhū paccupaṭṭhitā honti, yaṃ kho samaṇo gotamo dhammaṃ adhigamissati, taṃ no ārocessatī'ti.",,,
paṭinivattitvā,abs,having turned around and come back (from),MN62,mahārāhulovādasuttaṃ,"atha kho āyasmā rāhulo, ko n'ajja bhagavatā sammukhā ovādena ovadito gāmaṃ piṇḍāya pavisissatī'ti tato <b>paṭinivattitvā</b> aññatarasmiṃ rukkhamūle nisīdi",MN31,cūḷagosiṅgasuttaṃ,atha kho āyasmā ca anuruddho āyasmā ca nandiyo āyasmā ca kimilo bhagavantaṃ anusaṃyāyitvā tato <b>paṭinivattitvā</b>,,,,,,
paṭibaddhamana,adj,enamoured; infatuated; smitten; in love,DHP284,maggavaggo,"yāva hi vanatho na chijjati,
aṇumatto'pi narassa nārisu,
<b>paṭibaddhamano</b>'va tāva so,
vaccho khīrapako'va mātari.",,,,,,,,,
paṭisevati 1,pr,practices; indulges (in); engages (in),AN4.5,anusotasuttaṃ,"katamo ca, bhikkhave, anusotagāmī puggalo? idha, bhikkhave, ekacco puggalo kāme ca <b>paṭisevati</b>, pāpañ'ca kammaṃ karoti. ayaṃ vuccati, bhikkhave, anusotagāmī puggalo.",MN22,alagaddūpamasuttaṃ,"so vata, bhikkhave, aññatr'eva kāmehi aññatra kāmasaññāya aññatra kāmavitakkehi kāme <b>paṭisevissatī</b>'ti, n'etaṃ ṭhānaṃ vijjati.",VIN PAT PA 1,methunadhamma sikkhāpada,"yo pana bhikkhu, bhikkhūnaṃ sikkhāsājīvasamāpanno, sikkhaṃ appaccakkhāya dubbalyaṃ anāvikatvā, methunaṃ dhammaṃ <b>patiseveyya</b>, antamaso tiracchānagatāya'pi, pārājiko hoti asaṃvāso.",,,
paṭivineti,pr,drives out; dispels; gets rid of,AN5.207,yāgusuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā yāguyā. katame pañca? khuddaṃ paṭihanati, pipāsaṃ <b>paṭivineti</b>, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca ānisaṃsā yāguyā'ti.",AN9.30,āghātapaṭivinayasuttaṃ,"nava'y'ime, bhikkhave, āghātapaṭivinayā. katame nava? anatthaṃ me acari, taṃ kut'ettha labbhā'ti āghātaṃ <b>paṭivineti</b>.",MN54.2,potaliyasuttaṃ,api nu kho so kukkuro aṭṭhikaṅkalaṃ sunikkantaṃ nikkantaṃ nimmaṃsaṃ lohitamakkhitaṃ palehanto jighacchādubbalyaṃ <b>paṭivineyyā</b>'ti?,,,
paṭihanati 1,pr,wards off; keeps at bay; dispels,AN5.207,yāgusuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā yāguyā. katame pañca? khuddaṃ <b>paṭihanati</b>, pipāsaṃ paṭivineti, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca ānisaṃsā yāguyā'ti.",,,,,,,,,
paṭhama 1,ordin,first (1st); prime,SN45.8,vibhaṅgasuttaṃ,"bhikkhu vivicc'eva kāmehi vivicca akusalehi dhammehi, savitakkaṃ savicāraṃ vivekajaṃ pītisukhaṃ <b>paṭhamaṃ</b> jhānaṃ upasampajja viharati",SNP13,"ratanasuttaṃ
cūḷavaggo 1","vanappagumbe yathā phussit'agge, gimhānamāse <b>paṭhamasmiṃ</b> gimhe. tath'ūpamaṃ dhammavaraṃ adesayi, nibbānagāmiṃ paramaṃ hitāya.",AN8.19,pahārādasuttaṃ,ayaṃ bhante mahāsamudde <b>paṭhamo</b> acchariyo abbhuto dhammo yaṃ disvā disvā asurā mahāsamudde abhiramanti,,,
paṇāmetvā 2,abs,(of hands) having stretched out (in reverential salutation),UD45,uposathasuttaṃ,"atha kho āyasmā ānando abhikkantāya rattiyā, nikkhante paṭhame yāme, uṭṭhāy'āsanā ek'aṃsaṃ uttar'āsaṅgaṃ karitvā yena bhagavā ten'añjaliṃ <b>paṇāmetvā</b> bhagavantaṃ etadavoca",,,,,,,,,
paṇidhāya 1,ger,guiding; directing; determining; setting,MN107,gaṇakamoggallānasuttaṃ,"so pacchābhattaṃ piṇḍapātapaṭikkanto nisīdati pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ <b>paṇidhāya</b>, parimukhaṃ satiṃ upaṭṭhapetvā.",SN47.10,bhikkhunupassayasuttaṃ,"evaṃ kho, ānanda, <b>paṇidhāya</b> bhāvanā hoti",,,,,,
patvā 1,abs,having reached; having arrived (at),CPa3.15,mahālomahaṃsacariyāvaṇṇanā,"mahāsatto hi tadā mahati uḷārabhoge kule nibbattitvā vuddhim'anvāya disāpāmokkhassa ācariyassa santike garuvāsaṃ vasanto sabbasippānaṃ nipphattiṃ <b>patvā</b> kulagharaṃ āgantvā mātāpitūnaṃ accayena ñātakehi, kuṭumbaṃ saṇṭhapehī'ti",UD45,uposathasuttaṃ,"puna caparaṃ, bhikkhave, yā kāci mahānadiyo, seyyath'idaṃ gaṅgā yamunā aciravatī sarabhū mahī, tā mahāsamuddaṃ <b>patvā</b> jahanti purimāni nāmagottāni, mahāsamuddo'tv'eva saṅkhaṃ gacchanti",,,,,,
padahati 1,pr,exerts oneself; strives; applies oneself; endeavours (with),SN45.8,vibhaṅgasuttaṃ,"uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti <b>padahati</b>, ayaṃ vuccati bhikkhave sammāvāyāmo.",AN2.5,upaññātasuttaṃ,"appaṭivānī sud'āhaṃ, bhikkhave, <b>padahāmi</b>, kāmaṃ taco ca nahāru ca aṭṭhi ca avasissatu, sarīre upasussatu maṃsalohitaṃ, yaṃ taṃ purisathāmena purisavīriyena purisaparakkamena pattabbaṃ na taṃ apāpuṇitvā vīriyassa saṇṭhānaṃ bhavissatī'ti.",MN70,kīṭāgirisuttaṃ,"atthaṃ upaparikkhato dhammā nijjhānaṃ khamanti, dhammanijjhānakkhantiyā sati chando jāyati, chandajāto ussahati, ussāhetvā tuleti, tulayitvā <b>padahati</b>,",,,
pabbajati,pr,ordains as a monastic; renounces the household life,MN27,cūḷahatthipadopamasuttaṃ,so aparena samayena appaṃ vā bhogakkhandhaṃ pahāya mahantaṃ vā bhogakkhandhaṃ pahāya appaṃ vā ñātiparivaṭṭaṃ pahāya mahantaṃ vā ñātiparivaṭṭaṃ pahāya kesamassuṃ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṃ <b>pabbajati</b>.,MN7,vatthasuttaṃ,yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ <b>pabbajanti</b>,,,,,,
parimukhaṃ 1,ind,as first priority; to the fore; (comm) directed towards the meditation object,MN118,ānāpānassatisuttaṃ,bhikkhu … nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya <b>parimukhaṃ</b> satiṃ upaṭṭhapetvā,,,,,,,,,
pariyodapeti 1,pr,cleanses (from); refines (from); purifies (from),MN5,anaṅgaṇasuttaṃ,"seyyathā'pi, āvuso, kaṃsapāti ābhatā āpaṇā vā kammārakulā vā rajena ca malena ca pariyonaddhā. tam'enaṃ sāmikā na c'eva paribhuñjeyyuṃ na ca <b>pariyodapeyyuṃ</b>, rajāpathe ca naṃ nikkhipeyyuṃ.",,,,,,,,,
pallaṅka 2,masc,cross-legged sitting position; meditation posture,MN118,ānāpānassatisuttaṃ,"idha, bhikkhave, bhikkhu araññagato vā rukkhamūlagato vā suññ'āgāragato vā nisīdati, <b>pallaṅkaṃ</b> ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.",AN5.23,upakkilesasuttaṃ,"pathaviyā'pi ummujjanimujjaṃ kareyyaṃ, seyyathā'pi udake, udake'pi abhijjamāno gaccheyyaṃ, seyyathā'pi pathaviyaṃ, ākāse'pi <b>pallaṅkena</b> kameyyaṃ, seyyathā'pi pakkhī sakuṇo",,,,,,
pallaṅkena,ind,(sitting) cross-legged,TH259,sāriputtattheragāthā,"<b>pallaṅkena</b> nisinnassa,
jaṇṇuke n'ābhivassati,
alaṃ phāsuvihārāya,
pahit'attassa bhikkhuno.",AN5.23,upakkilesasuttaṃ,"pathaviyā'pi ummujjanimujjaṃ kareyyaṃ, seyyathā'pi udake, udake'pi abhijjamāno gaccheyyaṃ, seyyathā'pi pathaviyaṃ, ākāse'pi <b>pallaṅkena</b> kameyyaṃ, seyyathā'pi pakkhī sakuṇo",SN6.5,aññatarabrahmasuttaṃ,atha kho bhagavā tassa brahmuno upari vehāsaṃ <b>pallaṅkena</b> nisīdi tejodhātuṃ samāpajjitvā,,,
passa 1.1,nt,(of the body) side; rib,MN107,gaṇakamoggallānasuttaṃ,rattiyā majjhimaṃ yāmaṃ dakkhiṇena <b>passena</b> sīhaseyyaṃ kappessāma pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā,AN7.61,pacalāyamānasuttaṃ,"paṭibuddhena ca te, moggallāna, khippaññ'eva paccuṭṭhātabbaṃ na seyyasukhaṃ na <b>passa</b>sukhaṃ na middhasukhaṃ anuyutto viharissāmī'ti",,,,,,
pavisati,pr,enters; goes (into),SN5.5,uppalavaṇṇāsuttaṃ,"esā antaradhāyāmi,
kucchiṃ vā <b>pavisāmi</b> te,
pakhum'antarikāyam'pi,
tiṭṭhantiṃ maṃ na dakkhasi.",SN21.10,theranāmakasuttaṃ,so eko gāmaṃ piṇḍāya <b>pavisati</b> eko paṭikkamati eko raho nisīdati eko caṅkamaṃ adhiṭṭhāti.,MN62,mahārāhulovādasuttaṃ,"atha kho āyasmā rāhulo, ko n'ajja bhagavatā sammukhā ovādena ovadito gāmaṃ piṇḍāya <b>pavisissatī</b>'ti tato paṭinivattitvā aññatarasmiṃ rukkhamūle nisīdi",AN9.11,sīhanādasuttaṃ,seyyathā'pi caṇḍālakumārako vā caṇḍālakumārikā vā kaḷopihattho nantakavāsī gāmaṃ vā nigamaṃ vā pavisanto nīcacittaṃ'y'eva upaṭṭhapetvā <b>pavisati</b>.
pāceti,pr,digests,AN5.207,yāgusuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā yāguyā. katame pañca? khuddaṃ paṭihanati, pipāsaṃ paṭivineti, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ <b>pāceti</b>. ime kho, bhikkhave, pañca ānisaṃsā yāguyā'ti.",,,,,,,,,
pārājika 1,adj,(vinaya) defeated; deposed; disqualified; expelled,VIN PAT PA,pārājikuddeso,"uddiṭṭhā kho āyasmanto cattāro pārājikā dhammā. yesaṃ bhikkhu aññataraṃ vā aññataraṃ vā āpajjitvā na labhati bhikkhūhi saddhiṃ saṃvāsaṃ yathā pure, tathā pacchā, <b>pārājiko</b> hoti asaṃvāso.",VIN PAT PA 1,methunadhammasikkhāpadaṃ,"yo pana bhikkhu bhikkhūnaṃ sikkhāsājīvasamāpanno sikkhaṃ appaccakkhāya dubbalyaṃ anāvikatvā methunaṃ dhammaṃ paṭiseveyya, antamaso tiracchānagatāya'pi, <b>pārājiko</b> hoti asaṃvāso.",,,,,,
pāripūrī,fem,fulfilment; completion; perfecting; maturity,SN45.8,vibhaṅgasuttaṃ,uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya <b>pāripūriyā</b> chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati,MN10.14,bojjhaṅgapabbaṃ,"yathā ca anuppannassa satisambojjh'aṅgassa uppādo hoti tañ'ca pajānāti, yathā ca uppannassa satisambojjh'aṅgassa bhāvanāya <b>pāripūrī</b> hoti tañ'ca pajānāti.",VIN PAT NP 3,akālacīvara sikkhāpada,"no c'assa <b>pāripūri</b>, māsaparamaṃ tena bhikkhunā taṃ cīvaraṃ nikkhipitabbaṃ ūnassa <b>pāripūriyā</b> satiyā paccāsāya. tato ce uttariṃ nikkhipeyya, satiyā'pi paccāsāya, nissaggiyaṃ pācittiyaṃ.",,,
pipāsā,fem,thirst (for),SN22.79,khajjanīyasuttaṃ,"kena ruppati? sītena'pi ruppati, uṇhena'pi ruppati, jighacchāya'pi ruppati, <b>pipāsāya</b>'pi ruppati, ḍaṃsa-makasa-vāt'ātapa-sarīsapa-samphassena'pi ruppati. ruppatī'ti kho, bhikkhave, tasmā rūpan'ti vuccati",AN5.207,yāgusuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā yāguyā. katame pañca? khuddaṃ paṭihanati, <b>pipāsaṃ</b> paṭivineti, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca ānisaṃsā yāguyā'ti.",,,,,,
purima 1,adj,earlier; past; former; previous,PAT PK,dhammayuttikapubbakiccaṃ,"tattha <b>purimesu</b> catūsu kiccesu padīpakiccaṃ idāni suriy'ālokassa atthitāya n'atthi, aparāni tīṇi bhikkhūnaṃ vattaṃ jānantehi bhikkhūhi katāni pariniṭṭhitāni honti.",SNP42,"suddhaṭṭhakasuttaṃ
aṭṭhakavaggo 4","<b>purimaṃ</b> pahāya aparaṃ sitāse,
ej'ānugā te na taranti saṅgaṃ,
te uggahāyanti nirassajanti,
kapī'va sākhaṃ pamuñcaṃ gahāyaṃ.",DN30.21,lakkhaṇasuttaṃ,yam'pi bhikkhave tathāgato purimaṃ jātiṃ <b>purimaṃ</b> bhavaṃ <b>purimaṃ</b> niketaṃ pubbe manussabhūto samāno micchājīvaṃ pahāya sammāājīvena jīvikaṃ kappesi,UD45,uposathasuttaṃ,"puna caparaṃ, bhikkhave, yā kāci mahānadiyo, seyyath'idaṃ gaṅgā yamunā aciravatī sarabhū mahī, tā mahāsamuddaṃ patvā jahanti <b>purimāni</b> nāmagottāni, mahāsamuddo'tv'eva saṅkhaṃ gacchanti"
purisamati,fem,man's intentions (to); man's proposal (to),VIN PAT SA 5,sañcarittasikkhāpadaṃ,"yo pana bhikkhu sañcarittaṃ samāpajjeyya itthiyā vā <b>purisamatiṃ</b> purisassa vā itthimatiṃ, jāyattane vā jārattane vā, antamaso taṅ'khaṇikāya'pi, saṅghādiseso.",,,,,,,,,
petī,fem,female ghost; female spirit,VIN1.2.2,kāyasaṃsaggasikkhāpadaṃ,"mātugāmo nāma manuss'itthī, na yakkhī na <b>petī</b>, na tiracchānagatā. antamaso tadahujātā'pi dārikā, pag'eva mahattarī.",,,,,,,,,
bārāṇasī,fem,name of a city; modern Varanasi,SN22.59,anattalakkhaṇasuttaṃ,ekaṃ samayaṃ bhagavā <b>bārāṇasiyaṃ</b> viharati isipatane migadāye. tatra kho bhagavā pañcavaggiye bhikkhū āmantesi,JAa178,kacchapa jātaka vaṇṇanā,atīte <b>bārāṇasiyaṃ</b> brahmadatte rajjaṃ kārente bodhisatto kāsigāmake kumbhakārakule nibbattitvā kumbhakārakammaṃ katvā puttadāraṃ posesi.,SN12.67,naḷakalāpīsuttaṃ,ekaṃ samayaṃ āyasmā ca sāriputto āyasmā ca mahākoṭṭhiko <b>bārāṇasiyaṃ</b> viharanti isipatane migadāye.,,,
brahma 1,masc,God; creator god,Trad,,"<b>brahma</b>mārā ca indā ca lokapālā ca devatā, yamo, mittā manussā ca majjhattā verikā'pi ca, sabbe sattā sukhī hontu.",AN4.63,brahmasuttaṃ,"<b>brahmā</b>'ti, bhikkhave, mātāpitūnaṃ etaṃ adhivacanaṃ … taṃ kissa hetu? bahukārā, bhikkhave, mātāpitaro, puttānaṃ āpādakā posakā imassa lokassa dassetāro'ti.",TH178,yasojattheragāthā,"yathā <b>brahmā</b> tathā eko,
yathā devo tathā duve,
yathā gāmo tathā tayo,
kolāhalaṃ tat'uttarin'ti.",SN6.5,aññatarabrahmasuttaṃ,atha kho bhagavā tassa <b>brahmuno</b> upari vehāsaṃ pallaṅkena nisīdi tejodhātuṃ samāpajjitvā
bhagavatā,masc,by the Buddha; with the Buddha,SN12.41,pañcaverabhayasuttaṃ,svākkhāto <b>bhagavatā</b> dhammo sandiṭṭhiko akāliko ehipassiko opaneyyiko paccattaṃ veditabbo viññūhi,DN14.13,mahāpadānasuttaṃ,"seyyathā'pi, bhante, nikkujjitaṃ vā ukkujjeyya, paṭicchannaṃ vā vivareyya, mūḷhassa vā maggaṃ ācikkheyya, andhakāre vā telapajjotaṃ dhāreyya, cakkhumanto rūpāni dakkhantī'ti. evam'evaṃ <b>bhagavatā</b> anekapariyāyena dhammo pakāsito.",SN22.4,dutiyahāliddikānisuttaṃ,"imassa nu kho, bhante, <b>bhagavatā</b> saṃkhittena bhāsitassa kathaṃ vitthārena attho daṭṭhabbo'ti?",AN2.16,adhikaraṇavaggo,"atha kho aññataro brāhmaṇo yena bhagavā ten'upasaṅkami, upasaṅkamitvā <b>bhagavatā</b> saddhiṃ sammodi."
bhāveti,pr,cultivates; develops,DHP87,paṇḍitavaggo,"kaṇhaṃ dhammaṃ vippahāya,
sukkaṃ <b>bhāvetha</b> paṇḍito,
okā anokam'āgamma,
viveke yattha dūramaṃ.",AN2.19,adhikaraṇavaggo,"kusalaṃ, bhikkhave, <b>bhāvetha</b>. sakkā, bhikkhave, kusalaṃ bhāvetuṃ. no ce'daṃ, bhikkhave, sakkā abhavissa kusalaṃ bhāvetuṃ, n'āhaṃ evaṃ vadeyyaṃ, kusalaṃ, bhikkhave, <b>bhāvethā</b>'ti.",AN7.61,pacalāyamānasuttaṃ,"ālokasaññaṃ manasi kareyyāsi, divāsaññaṃ adhiṭṭhaheyyāsi, yathā divā tathā rattiṃ yathā rattiṃ tathā divā. iti vivaṭena cetasā apariyonaddhena sa'p'pabhāsaṃ cittaṃ <b>bhāveyyāsi</b>",,,
bhikkhunī,fem,nun; fully ordained nun,DN16.27,mahāparinibbānasuttaṃ,yo kho bhikkhu vā <b>bhikkhunī</b> vā upāsako vā upāsikā vā dhamm'ānudhammappaṭipanno viharati sāmīcippaṭipanno anudhammacārī so tathāgataṃ sakkaroti garuṃ karoti māneti pūjeti apaciyati paramāya pūjāya,DN16.20,mahāparinibbānasuttaṃ,"na tāv'āhaṃ, pāpima, parinibbāyissāmi, yāva me <b>bhikkhuniyo</b> na sāvikā bhavissanti viyattā vinītā visāradā bahussutā dhammadharā dhamm'ānudhammappaṭipannā",SN47.10,bhikkhunupassayasuttaṃ,āyasmā ānando tā <b>bhikkhuniyo</b> dhammiyā kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāy'āsanā pakkāmi,AN8.30,anuruddha mahāvitakkasuttaṃ,idha bhikkhuno pavivittassa viharato bhavanti upasaṅkamitāro bhikkhū <b>bhikkhuniyo</b> upāsakā upāsikāyo rājāno rājamahāmattā titthiyā titthiyasāvakā.
bhikkhusaṅgha,masc,community of monks; monastic order,PAT PK,dhammayuttikapubbakiccaṃ,"pubbakaraṇapubbakiccāni samāpetvā, imassa nisinnassa <b>bhikkhusaṅghassa</b> anumatiyā pāṭimokkhaṃ uddesituṃ ajjhesanaṃ karomi.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","es'āhaṃ bhavantaṃ gotamaṃ saraṇaṃ gacchāmi dhammañ'ca <b>bhikkhusaṅghañ</b>'ca, labheyyāhaṃ bhoto gotamassa santike pabbajjaṃ, labheyyaṃ upasampadan'ti.",VIN PAT SA,saṅghādisesuddeso,ciṇṇamānatto bhikkhu yattha siyā vīsatigaṇo <b>bhikkhusaṅgho</b> tattha so bhikkhu abbhetabbo.,DN1.1,brahmajālasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā antarā ca rājagahaṃ antarā ca nāḷandaṃ addhānamaggappaṭipanno hoti mahatā <b>bhikkhusaṅghena</b> saddhiṃ pañcamattehi bhikkhusatehi"
bhiyyobhāva,masc,growth (of); increase (of); multiplication (of),SN45.8,vibhaṅgasuttaṃ,uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya <b>bhiyyobhāvāya</b> vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati,SN46.2,kāyasuttaṃ,"atthi, bhikkhave, paṭighanimittaṃ. tattha ayonisomanasikārabahulīkāro, ayam'āhāro anuppannassa vā byāpādassa uppādāya, uppannassa vā byāpādassa <b>bhiyyobhāvāya</b> vepullāya.",,,,,,
makkaṭa,masc,monkey; ape,SN35.247,chappāṇakasuttaṃ,ahiṃ gahetvā daḷhāya rajjuyā bandheyya. suṃsumāraṃ gahetvā daḷhāya rajjuyā bandheyya. pakkhiṃ gahetvā daḷhāya rajjuyā bandheyya. kukkuraṃ gahetvā daḷhāya rajjuyā bandheyya. siṅgālaṃ gahetvā daḷhāya rajjuyā bandheyya. <b>makkaṭaṃ</b> gahetvā daḷhāya rajjuyā bandheyya.,SN12.61,assutavāsuttaṃ,seyyathā'pi bhikkhave <b>makkaṭo</b> araññe pavane caramāno sākhaṃ gaṇhati taṃ muñcitvā aññaṃ gaṇhati taṃ muñcitvā aññaṃ gaṇhati,,,,,,
majjhima 1,adj,middle; middling; medium; medium-sized; moderate,MN107,gaṇakamoggallānasuttaṃ,rattiyā <b>majjhimaṃ</b> yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā,SNP8,mettasuttaṃ,"ye keci pāṇabhūt'atthi, tasā vā thāvarā vā anavasesā,
dīghā vā ye mahantā vā, <b>majjhimā</b> rassak'āṇukathūlā.",AN3.66,kesamuttisuttaṃ,"iti kho, ānanda, kammaṃ khettaṃ, viññāṇaṃ bījaṃ, taṇhā sneho. avijjānīvaraṇānaṃ sattānaṃ taṇhāsaṃyojanānaṃ <b>majjhimāya</b> dhātuyā viññāṇaṃ patiṭṭhitaṃ evaṃ āyatiṃ punabbhav'ābhinibbatti hoti.",DN9.6,poṭṭhapādasuttaṃ,"tam'enaṃ evaṃ vadeyyuṃ, ambho purisa, yassa tvaṃ pāsādassa ārohaṇāya nisseṇiṃ karosi, jānāsi taṃ pāsādaṃ puratthimāya vā disāya dakkhiṇāya vā disāya pacchimāya vā disāya uttarāya vā disāya ucco vā nīco vā <b>majjhimo</b> vā'ti?"
manasikaritvā,abs,having paid attention (to); having applied the mind; having kept in mind,MN107,gaṇakamoggallānasuttaṃ,rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ <b>manasikaritvā</b>,,,,,,,,,
manussitthī,fem,human woman; human female,VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro","antamaso tiracchānagatāya'pī'ti tiracchānagat'itthiyā'pi methunaṃ dhammaṃ paṭisevitvā assamaṇo hoti asakyaputtiyo, pag'eva <b>manuss'itthiyā</b>. tena vuccati, antamaso tiracchānagatāya'pī'ti.",VIN1.2.2,kāyasaṃsaggasikkhāpadaṃ,"mātugāmo nāma <b>manuss'itthī</b>, na yakkhī na petī, na tiracchānagatā. antamaso tadahujātā'pi dārikā, pag'eva mahattarī.",,,,,,
mahattarī,adj,older (than); greater (than); bigger (than),VIN1.2.2,kāyasaṃsaggasikkhāpadaṃ,"mātugāmo nāma manuss'itthī, na yakkhī na petī, na tiracchānagatā. antamaso tadahujātā'pi dārikā, pag'eva <b>mahattarī</b>.",,,,,,,,,
mahānadī,fem,great river; main river,SN56.53,"saccasaṃyuttaṃ, paṭhamasaṃbhejjasuttaṃ","seyyathā'pi, bhikkhave, yatthimā <b>mahānadiyo</b> saṃsandanti samenti, seyyath'idaṃ, gaṅgā, yamunā, aciravatī, sarabhū, mahī, tato puriso dve vā tīṇi vā udakaphusitāni uddhareyya.",UD45,uposathasuttaṃ,"puna caparaṃ, bhikkhave, yā kāci <b>mahānadiyo</b>, seyyath'idaṃ gaṅgā yamunā aciravatī sarabhū mahī, tā mahāsamuddaṃ patvā jahanti purimāni nāmagottāni, mahāsamuddo'tv'eva saṅkhaṃ gacchanti",,,,,,
mahāmoggallāna,masc,name of an arahant monk; chief disciple; great disciple of the Buddha; foremost disciple in psychic power,AN7.61,pacalāyamānasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā bhaggesu viharati susumāragire bhesakaḷāvane migadāye. tena kho pana samayena āyasmā <b>mahāmoggallāno</b> magadhesu kallavāḷaputtagāme pacalāyamāno nisinno hoti.",UD25,mahāmoggallānasuttaṃ,addasā kho bhagavā āyasmantaṃ <b>mahāmoggallānaṃ</b> avidūre nisinnaṃ pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya kāyagatāya satiyā ajjhattaṃ sūpaṭṭhitāya.,UD45,uposathasuttaṃ,atha kho āyasmā <b>mahāmoggallāno</b> taṃ puggalaṃ bāhāyaṃ gahetvā bahidvārakoṭṭhakā nikkhāmetvā sūcighaṭikaṃ datvā yena bhagavā ten'upasaṅkami,,,
mātar,fem,mother,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","<b>mātā</b>pitu upaṭṭhānaṃ,
puttadārassa saṅgaho,
anākulā ca kamm'antā,
etam'maṅgalam'uttamaṃ.",SNP8,mettasuttaṃ,"<b>mātā</b> yathā niyaṃ puttaṃ,
āyusā ekaputtam'anurakkhe,
evam'pi sabbabhūtesu,
mānasaṃ bhāvaye aparimāṇaṃ.",SN15.1,tiṇakaṭṭhasuttaṃ,"ayaṃ me <b>mātā</b>, tassā me <b>mātu</b> ayaṃ <b>mātā</b>'ti, apariyādinnā'va bhikkhave, tassa purisassa mātumātaro assu",MN107,gaṇakamoggallānasuttaṃ,ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati pubb'ārāme migāra<b>mātu</b>pāsāde. atha kho gaṇakamoggallāno brāhmaṇo yena bhagavā ten'upasaṅkami
mātu 2,fem,mother's; of mother,Sri Lanka,buddhavassasajjhāyanā,"suddhodanamahārājānaṃ nissāya mahāmāyādeviyā kucchismiṃ paṭisandhiṃ gaṇhitvā, dasamās'accayena <b>mātu</b> kucchito nikkhamitvā",SN15.1,tiṇakaṭṭhasuttaṃ,"ayaṃ me mātā, tassā me <b>mātu</b> ayaṃ mātā'ti, apariyādinnā'va bhikkhave, tassa purisassa mātumātaro assu, atha imasmiṃ jambudīpe tiṇakaṭṭhasākhāpalāsaṃ parikkhayaṃ pariyādānaṃ gaccheyya.",,,,,,
mātumātar,fem,grandmother; mother's mother,SN15.1,tiṇakaṭṭhasuttaṃ,"ayaṃ me mātā, tassā me mātu ayaṃ mātā'ti, apariyādinnā'va bhikkhave, tassa purisassa <b>mātumātaro</b> assu, atha imasmiṃ jambudīpe tiṇakaṭṭhasākhāpalāsaṃ parikkhayaṃ pariyādānaṃ gaccheyya.",,,,,,,,,
