pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
samucchindati 1,pr,cuts off completely; uproots; eradicates; exterminates,AN7.23,paṭhamasattakasuttaṃ,"yāvakīvañ'ca bhikkhave bhikkhū apaññattaṃ na paññāpessanti, paññattaṃ na <b>samucchindissanti</b>, yathāpaññattesu sikkhāpadesu samādāya vattissanti",AN7.64,kodhanasuttaṃ,"it'āyaṃ kodharūpena,
maccupāso guhāsayo,
taṃ damena <b>samucchinde</b>,
paññāvīriyena diṭṭhiyā.",,,,,,
sampajānamusāvāda,masc,deliberate lying; intentional lie,VIN PAT PC 1,musāvādasikkhāpadaṃ,<b>sampajānamusāvāde</b> pācittiyaṃ.,MN61,ambalaṭṭhika rāhulovādasuttaṃ,"evaṃ parittakaṃ kho, rāhula, tesaṃ sāmaññaṃ yesaṃ n'atthi <b>sampajānamusāvāde</b> lajjā'ti.",VIN PAT NID,nidānuddeso,"yo pana bhikkhu, yāvatatiyaṃ anusāviyamāne, saramāno santiṃ āpattiṃ n'āvikareyya, <b>sampajānamusāvād'</b>assa hoti.",,,
sampasāriyati,pr,is drawn forward; is inclined towards,AN7.49,dutiyasaññāsuttaṃ,"āhāre paṭikūlasaññāparicitena, bhikkhave, bhikkhuno cetasā bahulaṃ viharato rasataṇhāya cittaṃ patilīyati patikuṭati pativattati, na <b>sampasāriyati</b> upekkhā vā pāṭikulyatā vā saṇṭhāti.",,,,,,,,,
saramāna,prp,remembering; recollecting,VIN PAT NID,nidānuddeso,"sampajānamusāvādo kho pan'āyasmanto antarāyiko dhammo vutto bhagavatā, tasmā <b>saramānena</b> bhikkhunā āpannena visuddh'āpekkhena santī āpatti āvikātabbā, āvikatā hi'ssa phāsu hoti.",VIN PAT NID,nidānuddeso,"yo pana bhikkhu yāvatatiyaṃ anusāviyamāne <b>saramāno</b> santiṃ āpattiṃ n'āvikareyya, sampajānamusāvād'assa hoti.",,,,,,
saṃvaṇṇeti 1,pr,praises; commends; extols; speaks highly (of),VIN PAT PA 3,manussaviggahasikkhāpadaṃ,"yo pana bhikkhu sañcicca manussaviggahaṃ jīvitā voropeyya, satthahārakaṃ v'āssa pariyeseyya, maraṇavaṇṇaṃ vā <b>saṃvaṇṇeyya</b>, maraṇāya vā samādapeyya",,,,,,,,,
saṃvesiyamāna,prp,being put to bed (by); being laid down (by),AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā ābādhikaṃ dukkhitaṃ bāḷhagilānaṃ, sake muttakarīse palipannaṃ semānaṃ, aññehi vuṭṭhāpiyamānaṃ, aññehi <b>saṃvesiyamānan</b>'ti?",,,,,,,,,
sāttha,adj,in meaning; in spirit; (or) with meaning; meaningful,SN55.7,veḷudvāreyyasuttaṃ,so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ <b>sātthaṃ</b> sabyañjanaṃ kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ pakāseti,,,,,,,,,
sāditabba,ptp,could be consented to (by); could be accepted (by); should be permitted (by),SN42.10,maṇicūḷakasuttaṃ,"natv'ev'āhaṃ, gāmaṇi, kenaci pariyāyena jātarūparajataṃ <b>sāditabbaṃ</b> pariyesitabban'ti vadāmī'ti.",VIN PAT NP 7,tatuttarisikkhāpadaṃ,"tañ'ce aññātako gahapati vā gahapatānī vā bahūhi cīvarehi abhihaṭṭhuṃ pavāreyya, santar'uttaraparamaṃ tena bhikkhunā tato cīvaraṃ <b>sāditabbaṃ</b>. tato ce uttari sādiyeyya, nissaggiyaṃ pācittiyaṃ.",,,,,,
sādiyati 1,pr,consents (to); accepts; agrees (to); permits,MN36,mahāsaccakasuttaṃ,"seyyath'idaṃ, nando vaccho, kiso saṃkicco, makkhali gosālo, etehi, bho gotama, acelakā mutt'ācārā hatth'āpalekhanā naehibhaddantikā natiṭṭhabhaddantikā na abhihaṭaṃ na uddissakataṃ na nimantanaṃ <b>sādiyanti</b>",SN42.10,maṇicūḷakasuttaṃ,"kappati samaṇānaṃ sakyaputtiyānaṃ jātarūparajataṃ, <b>sādiyanti</b> samaṇā sakyaputtiyā jātarūparajataṃ, paṭiggaṇhanti samaṇā sakyaputtiyā jātarūparajatan'ti!",VIN PAT NP 7,tatuttari sikkhāpada,"tañ'ce aññātako gahapati vā gahapatānī vā bahūhi cīvarehi abhihaṭṭhuṃ pavāreyya, santar'uttaraparamaṃ tena bhikkhunā tato cīvaraṃ sāditabbaṃ. tato ce uttari <b>sādiyeyya</b>, nissaggiyaṃ pācittiyaṃ.",,,
sāmīci 1,fem,right way; correct course; proper procedure,SN12.41,pañcaverabhayasuttaṃ,supaṭipanno bhagavato sāvakasaṅgho ujupaṭipanno bhagavato sāvakasaṅgho ñāyapaṭipanno bhagavato sāvakasaṅgho <b>sāmīci</b>paṭipanno bhagavato sāvakasaṅgho,MN40,cūḷāssapurasuttaṃ,"tesaṃ vo, bhikkhave, evaṃsamaññānaṃ sataṃ evaṃpaṭiññānaṃ sataṃ, yā samaṇa<b>sāmīci</b>ppaṭipadā taṃ paṭipajjissāma. evaṃ no ayaṃ amhākaṃ samaññā ca saccā bhavissati paṭiññā ca bhūtā.",VIN PAT NP 22,ūnapañcabandhana sikkhāpada,"tena bhikkhunā so patto bhikkhuparisāya nissajjitabbo, yo ca tassā
bhikkhuparisāya pattapariyanto, so tassa bhikkhuno padātabbo,
ayaṃ te bhikkhu patto yāva bhedanāya dhāretabbo'ti, ayaṃ tattha <b>sāmīci</b>.",,,
sikkhitabba,ptp,should be learned (by); should be practised (by); should be trained (by),SN12.22,dutiyadasabalasuttaṃ,evaṃ hi vo bhikkhave <b>sikkhitabbaṃ</b>. att'atthaṃ vā hi bhikkhave sampassamānena alam'eva appamādena sampādetuṃ,SN35.247,chappāṇakasuttaṃ,"daḷhe khīle vā thambhe vā'ti kho, bhikkhave, kāyagatāya satiyā etaṃ adhivacanaṃ. tasmā't'iha vo, bhikkhave, evaṃ <b>sikkhitabbaṃ</b>, kāyagatā no sati bhāvitā bhavissati bahulīkatā yānīkatā vatthukatā anuṭṭhitā paricitā susamāraddhā'ti.",AN3.83,gadrabhasuttaṃ,"tasmā't'iha, bhikkhave, evaṃ <b>sikkhitabbaṃ</b>, tibbo no chando bhavissati adhisīlasikkhāsamādāne, tibbo no chando bhavissati adhicittasikkhāsamādāne, tibbo no chando bhavissati adhipaññāsikkhāsamādāne'ti.",AN4.73,sappurisasuttaṃ,"tasmā't'iha, bhikkhave, evaṃ <b>sikkhitabbaṃ</b>, adhun'āgatavadhukāsamena cetasā viharissāmā'ti"
siñcati 1,pr,waters; pours; sprinkles; scatters,VIN1.2.13,kuladūsakasikkhāpadaṃ,"pāpasamācāro'ti mālāvacchaṃ ropeti'pi ropāpeti'pi, <b>siñcati</b>'pi siñcāpeti'pi, ocināti'pi ocināpeti'pi, gantheti'pi ganthāpeti'pi.",VIN PAT PC 20,sappāṇakasikkhāpadaṃ,"yo pana bhikkhu jānaṃ sappāṇakaṃ udakaṃ tiṇaṃ vā mattikaṃ vā <b>siñceyya</b> vā siñcāpeyya vā, pācittiyaṃ.",,,,,,
siñcāpeti,pr,causes to water; causes to pour; makes sprinkle; causes to scatter (something onto something),VIN1.2.13,kuladūsakasikkhāpadaṃ,"pāpasamācāro'ti mālāvacchaṃ ropeti'pi ropāpeti'pi, siñcati'pi <b>siñcāpeti</b>'pi, ocināti'pi ocināpeti'pi, gantheti'pi ganthāpeti'pi.",VIN PAT PC 20,sappāṇakasikkhāpadaṃ,"yo pana bhikkhu jānaṃ sappāṇakaṃ udakaṃ tiṇaṃ vā mattikaṃ vā siñceyya vā <b>siñcāpeyya</b> vā, pācittiyaṃ.",,,,,,
semāna,prp,sleeping; lying down,AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā ābādhikaṃ dukkhitaṃ bāḷhagilānaṃ, sake muttakarīse palipannaṃ <b>semānaṃ</b>, aññehi vuṭṭhāpiyamānaṃ, aññehi saṃvesiyamānan'ti?",,,,,,,,,
sevitabba 2,ptp,should be practised; should be followed; should be undertaken,SN56.11,dhammacakkappavattanasuttaṃ,"dve'me, bhikkhave, antā pabbajitena na <b>sevitabbā</b>.",SN47.19,sedakasuttaṃ,"attānaṃ, bhikkhave, rakkhissāmī'ti satipaṭṭhānaṃ <b>sevitabbaṃ</b>, paraṃ rakkhissāmī'ti satipaṭṭhānaṃ <b>sevitabbaṃ</b>. attānaṃ, bhikkhave, rakkhanto paraṃ rakkhati, paraṃ rakkhanto attānaṃ rakkhati.",MN46,mahādhammasamādānasuttaṃ,"<b>sevitabbe</b> dhamme na jānāti asevitabbe dhamme na jānāti, bhajitabbe dhamme na jānāti abhajitabbe dhamme na jānāti.",,,
vacanīya 2,ptp,should be spoken (to); should be told (to); should be said (to),VIN1.4.3.4,vassikasāṭikasikkhāpadaṃ,"ye manussā pubbe'pi vassikasāṭikacīvaraṃ denti te upasaṅkamitvā evam'assu <b>vacanīyā</b>, kālo vassikasāṭikāya, samayo vassikasāṭikāya, aññe'pi manussā vassikasāṭikacīvaraṃ dentī'ti.",VIN PAT SA 13,kuladūsaka sikkhāpada,"tādisikāya āpattiyā ekaccaṃ pabbājenti ekaccaṃ na pabbājentī'ti, so bhikkhu bhikkhūhi evam'assa <b>vacanīyo</b>",,,,,,
vata 1.2,ind,certainly; surely; indeed,DHP41,cittavaggo,"aciraṃ <b>vat</b>'ayaṃ kāyo, paṭhaviṃ adhisessati.
chuḍḍho apetaviññāṇo, niratthaṃ'va kaliṅgaraṃ.",TH172,bākulattheragāthā,"susukhaṃ <b>vata</b> nibbānaṃ,
sammāsambuddhadesitaṃ,
asokaṃ virajaṃ khemaṃ,
yattha dukkhaṃ nirujjhatī'ti.",MN8,sallekhasuttaṃ,"so <b>vata</b>, cunda, attanā palipapalipanno paraṃ palipapalipannaṃ uddharissatīti n'etaṃ ṭhānaṃ vijjati. so vata, cunda, attanā apalipapalipanno paraṃ palipapalipannaṃ uddharissatī'ti ṭhānam'etaṃ vijjati",MN21,kakacūpamasuttaṃ,"atha kho bhagavā bhikkhū āmantesi, ārādhayiṃsu <b>vata</b> me, bhikkhave, bhikkhū ekaṃ samayaṃ cittaṃ. idh'āhaṃ, bhikkhave, bhikkhū āmantesiṃ, ahaṃ kho, bhikkhave, ek'āsanabhojanaṃ bhuñjāmi."
vicāreti 1,pr,thinks actively; contemplates; investigates; examines,SN47.10,bhikkhunupassayasuttaṃ,so paṭisaṃharati c'eva na ca vitakketi na ca <b>vicāreti</b>,,,,,,,,,
vijjati 1,pr,exists (in); is found (in); is present (in),PAT PK,dhammayuttikapubbakiccaṃ,tesañ'ca vikālabhojan'ādivasena vatthusabhāg'āpattiyo ce na <b>vijjanti</b>.,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yam'buddhaseṭṭho parivaṇṇayī suciṃ,
samādhim'ānantarikañ'ñam'āhu.
samādhinā tena samo na <b>vijjati</b>",AN8.49,paṭhamaidhalokikasuttaṃ,"icc'ete aṭṭha dhammā ca,
yassā <b>vijjanti</b> nāriyā,
tam'pi sīlavatiṃ āhu,
dhammaṭṭhaṃ saccavādiniṃ.",MN18,madhupiṇḍikasuttaṃ,"so vat'āvuso, cakkhusmiṃ sati rūpe sati cakkhuviññāṇe sati phassapaññattiṃ paññāpessatī'ti, ṭhānam'etaṃ vijjati. phassapaññattiyā sati vedanāpaññattiṃ paññāpessatī'ti, ṭhānam'etaṃ <b>vijjati</b>."
vitakketi,pr,thinks (about); reflects (on); ponders (over),AN3.40,ādhipateyyasuttaṃ,"ahañ'c'eva kho pana evaṃ pabbajito samāno kāmavitakkaṃ vā <b>vitakkeyyaṃ</b>, byāpādavitakkaṃ vā <b>vitakkeyyaṃ</b>, vihiṃsāvitakkaṃ vā <b>vitakkeyyaṃ</b>, mahā kho pan'āyaṃ lokasannivāso.",SN47.10,bhikkhunupassayasuttaṃ,so paṭisaṃharati c'eva na ca <b>vitakketi</b> na ca vicāreti,MN20,vitakkasaṇṭhānasuttaṃ,"ayaṃ vuccati, bhikkhave, bhikkhu vasī vitakkapariyāyapathesu. yaṃ vitakkaṃ ākaṅkhissati taṃ vitakkaṃ <b>vitakkessati</b>, yaṃ vitakkaṃ n'ākaṅkhissati na taṃ vitakkaṃ vitakkessati.",SN56.7,vitakkasuttaṃ,"mā, bhikkhave, pāpake akusale vitakke <b>vitakkeyyātha</b> , seyyath'idaṃ, kāmavitakkaṃ, byāpādavitakkaṃ, vihiṃsāvitakkaṃ. taṃ kissa hetu?"
vipassī 1,masc,name of the 6th previous Buddha,DN14.17,mahāpadānasuttaṃ,ito so mārisā ekanavutikappe yaṃ <b>vipassī</b> bhagavā arahaṃ sammāsambuddho loke udapādi,TH228,sarabhaṅgattheragāthā,"yen'eva maggena gato <b>vipassī</b>,
yen'eva maggena sikhī ca vessabhū,
kakusandhakoṇāgamano ca kassapo,
ten'añjasena agamāsi gotamo.",DN14.4,mahāpadānasuttaṃ,"atha kho, bhikkhave, bandhumā rājā <b>vipassissa</b> kumārassa tayo pāsāde kārāpesi, ekaṃ vassikaṃ ekaṃ hem'antikaṃ ekaṃ gimhikaṃ, pañca kāmaguṇāni upaṭṭhāpesi",DN14.1,mahāpadānasuttaṃ,"<b>vipassī</b>, bhikkhave, bhagavā arahaṃ sammāsambuddho khattiyo jātiyā ahosi, … koṇḍañño gottena ahosi."
vibhajja 1,ger,analysing in detail; classifying; explaining in detail; picking apart,AN4.42,pañhabyākaraṇasuttaṃ,"atthi bhikkhave pañho ek'aṃsabyākaraṇīyo, atthi pañho <b>vibhajja</b>byākaraṇīyo, atthi pañho paṭipucchābyākaraṇīyo, atthi pañho ṭhapanīyo.",AN3.68,kathāvatthusuttaṃ,"sac'āyaṃ, bhikkhave, puggalo pañhaṃ puṭṭho samāno ek'aṃsabyākaraṇīyaṃ pañhaṃ na ek'aṃsena byākaroti, vibhajjabyākaraṇīyaṃ pañhaṃ na <b>vibhajja</b> byākaroti, paṭipucchābyākaraṇīyaṃ pañhaṃ na paṭipucchā byākaroti, ṭhapanīyaṃ pañhaṃ na ṭhapeti, evaṃ sant'āyaṃ, bhikkhave, puggalo akaccho hoti.",,,,,,
vibhajjabyākaraṇīya,adj,which should be answered with a detailed analysis,AN4.42,pañhabyākaraṇasuttaṃ,"atthi bhikkhave pañho ek'aṃsabyākaraṇīyo, atthi pañho <b>vibhajjabyākaraṇīyo</b>, atthi pañho paṭipucchābyākaraṇīyo, atthi pañho ṭhapanīyo.",AN3.68,kathāvatthusuttaṃ,"sac'āyaṃ, bhikkhave, puggalo pañhaṃ puṭṭho samāno ek'aṃsabyākaraṇīyaṃ pañhaṃ na ek'aṃsena byākaroti, <b>vibhajjabyākaraṇīyaṃ</b> pañhaṃ na vibhajja byākaroti, paṭipucchābyākaraṇīyaṃ pañhaṃ na paṭipucchā byākaroti, ṭhapanīyaṃ pañhaṃ na ṭhapeti, evaṃ sant'āyaṃ, bhikkhave, puggalo akaccho hoti.",,,,,,
virājiya,ger,cleansing; purifying; removing,SN1.28,mahaddhanasuttaṃ,"hitvā agāraṃ pabbajitā,
hitvā puttaṃ pasuṃ viyaṃ,
hitvā rāgañ'ca dosañ'ca,
avijjañ'ca <b>virājiya</b>,
khīṇ'āsavā arahanto,
te lokasmiṃ anussukā'ti.",,,,,,,,,
vissajjetvā 1,abs,having released; having let go (of); having got rid (of); having given up,DHPa2.25.3,kokālika vatthu,vattu'kāmo haṃsānaṃ sīghavegatāya bārāṇasinagare rājanivesanassa uparibhāgaṃ sampattakāle daṭṭhaṭṭhānato daṇḍakaṃ <b>vissajjetvā</b> ākāsaṅgaṇe patitvā dvedhā bhijji.,VIN PAT NP 14,chabbassasikkhāpadaṃ,"orena ce channaṃ vassānaṃ taṃ santhataṃ <b>vissajjetvā</b> vā avissajjetvā vā aññaṃ navaṃ santhataṃ kārāpeyya aññatra bhikkhusammutiyā, nissaggiyaṃ pācittiyaṃ.",,,,,,
vivattayi,aor,untied; unravelled; (comm) torn out,MN2.8,sabbāsavasuttaṃ,"ayaṃ vuccati, bhikkhave, bhikkhu sabb'āsavasaṃvarasaṃvuto viharati, acchecchi taṇhaṃ, <b>vivattayi</b> saṃyojanaṃ, sammā mān'ābhisamayā antam'akāsi dukkhassā'ti",,,,,,,,,
vuṭṭhāpiyamāna,prp,being raised; being lifted up,AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā ābādhikaṃ dukkhitaṃ bāḷhagilānaṃ, sake muttakarīse palipannaṃ semānaṃ, aññehi <b>vuṭṭhāpiyamānaṃ</b>, aññehi saṃvesiyamānan'ti?",,,,,,,,,
voropeti,pr,deprives (of); removes (from); cuts off (from); takes down (from),DN2.32,sāmaññaphalasuttaṃ,"khat'āyaṃ, bhikkhave, rājā. upahat'āyaṃ, bhikkhave, rājā. sac'āyaṃ, bhikkhave, rājā pitaraṃ dhammikaṃ dhammarājānaṃ jīvitā na <b>voropessatha</b>, imasmiññ'eva āsane virajaṃ vītamalaṃ dhammacakkhuṃ uppajjissathā'ti.",VIN PAT PA 3,manussaviggahasikkhāpadaṃ,"yo pana bhikkhu sañcicca manussaviggahaṃ jīvitā <b>voropeyya</b>, satthahārakaṃ v'āssa pariyeseyya, maraṇavaṇṇaṃ vā saṃvaṇṇeyya, maraṇāya vā samādapeyya",,,,,,
paricita 2,pp,nurtured (by); consolidated (by); fortified (by); strengthened (by); built up (by),AN7.49,dutiyasaññāsuttaṃ,"āhāre paṭikūlasaññā<b>paricitena</b>, bhikkhave, bhikkhuno cetasā bahulaṃ viharato, rasataṇhāya cittaṃ patilīyati patikuṭati pativattati, na sampasāriyati, upekkhā vā pāṭikulyatā vā saṇṭhāti.",,,,,,,,,
