pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
siyā 2,opt,there could be,DN16.36,mahāparinibbānasuttaṃ,"<b>siyā</b> kho ... tumhākaṃ evam'assa, atītasatthukaṃ pāvacanaṃ, n'atthi no satthā'ti.",SN11.3,dhajaggasuttaṃ,"araññe rukkhamūle vā,
suññ'āgāre'va bhikkhavo,
anussaretha sambuddhaṃ,
bhayaṃ tumhāka no <b>siyā</b>.",MN91,brahmāyusuttaṃ,app'eva nāma mayaṃ kadāci karahaci tena bhotā gotamena samāgaccheyyāma? app'eva nāma <b>siyā</b> koci'd'eva kathāsallāpo'ti!,SN22.82,puṇṇamasuttaṃ,"<b>siyā</b>, bhikkhū'ti bhagavā avoca, idha, bhikkhu, ekaccassa evaṃ hoti, evaṃrūpo siyaṃ anāgatam'addhānaṃ, evaṃvedano siyaṃ anāgatam'addhānaṃ"
siyuṃ,opt,they would be; there could be,UD69,udapānasuttaṃ,"kiṃ kayirā udapānena,
āpā ce sabbadā <b>siyuṃ</b>,
taṇhāya mūlato chetvā,
kissa pariyesanaṃ care'ti.",,,,,,,,,
sivathikā,fem,charnel ground,SN35.247,chappāṇakasuttaṃ,"kukkuro āviñcheyya, gāmaṃ pavekkhāmī'ti, siṅgālo āviñcheyya, <b>sivathikaṃ</b> pavekkhāmī'ti, makkaṭo āviñcheyya, vanaṃ pavekkhāmī'ti.",DN22.7,mahāsatipaṭṭhānasuttaṃ,puna caparaṃ bhikkhave bhikkhu seyyathā'pi passeyya sarīraṃ <b>sivathikāya</b> chaḍḍitaṃ ek'āhamataṃ vā dvī'hamataṃ vā tī'hamataṃ vā uddhumātakaṃ vinīlakaṃ vipubbakajātaṃ,,,,,,
senā,fem,army; military,Thai,,"saddhamma<b>senā</b> sugatānugo, yo lokassa pāp'ūpakilesajetā, santo sayaṃ santiniyojako ca, svākkhātadhammaṃ viditaṃ karoti",SN6.14,aruṇavatīsuttaṃ,"ārabbhatha nikkhamatha,
yuñjatha buddhasāsane,
dhunātha maccuno <b>senaṃ</b>,
naḷ'āgāraṃ'va kuñjaro.",VIN PAT PC 48,uyyuttasenāsikkhāpadaṃ,"yo pana bhikkhu uyyuttaṃ <b>senaṃ</b> dassanāya gaccheyya aññatra tathārūpappaccayā, pācittiyaṃ.",VIN PAT PC 49,senāvāsa sikkhāpada,"siyā ca tassa bhikkhuno koci'd'eva paccayo <b>senaṃ</b> gamanāya, dirattatirattaṃ tena bhikkhunā senāya vasitabbaṃ. tato ce uttariṃ vaseyya, pācittiyaṃ."
vacanapatha,masc,way of saying things; mode of expression; manner of speech,MN104,sāmagāmasuttaṃ,"passatha no tumhe taṃ <b>vacanapathaṃ</b>, aṇuṃ vā thūlaṃ vā, yaṃ tumhe n'ādhivāseyyāthā'ti?",MN21,kakacūpamasuttaṃ,"evam'eva kho, bhikkhave, idh'ekacco bhikkhu tāva'd'eva soratasorato hoti nivātanivāto hoti upasant'ūpasanto hoti yāva na amanāpā <b>vacanapathā</b> phusanti.",MN2.5,sabbāsavasuttaṃ,"atthi āsavā adhivāsanā pahātabbā, duruttānaṃ durāgatānaṃ <b>vacanapathānaṃ</b>, uppannānaṃ sārīrikānaṃ vedanānaṃ dukkhānaṃ tibbānaṃ",,,
vajjavant,adj,at fault; in error; with mistakes,SN22.80,piṇḍolyasuttaṃ,"so evaṃ pajānāti, n'atthi nu kho taṃ kiñci lokasmiṃ yam'ahaṃ upādiyamāno na <b>vajjavā</b> assaṃ.",,,,,,,,,
vattati 1,pr,proceeds; continues; goes forward; practices,MN104,sāmagāmasuttaṃ,"ime ce tumhe ... cha sāraṇīye dhamme samādāya <b>vatteyyātha</b>, passatha no tumhe taṃ vacanapathaṃ, aṇuṃ vā thūlaṃ vā, yaṃ tumhe n'ādhivāseyyāthā'ti?",AN7.23,paṭhamasattakasuttaṃ,"yāvakīvañ'ca bhikkhave bhikkhū apaññattaṃ na paññāpessanti, paññattaṃ na samucchindissanti, yathāpaññattesu sikkhāpadesu samādāya <b>vattissanti</b>",MN137,saḷāyatanavibhaṅgasuttaṃ,"tassa sāvakā na sussūsanti, na sotaṃ odahanti, na aññā cittaṃ upaṭṭhapenti, vokkamma ca satthusāsanā <b>vattanti</b>.",AN3.4,accayasuttaṃ,"yehi tīhi dhammehi samannāgato bālo veditabbo te tayo dhamme abhinivajjetvā, yehi tīhi dhammehi samannāgato paṇḍito veditabbo te tayo dhamme samādāya <b>vattissāmā</b>'ti."
vigatābhijjha,adj,without greed; free from covetousness,MN107,gaṇakamoggallānasuttaṃ,"so abhijjhaṃ loke pahāya <b>vigat'ābhijjhena</b> cetasā viharati, abhijjhāya cittaṃ parisodheti.",AN3.66,kesamuttisuttaṃ,"sa kho so, kālāmā, ariyasāvako evaṃ <b>vigat'ābhijjho</b> vigatabyāpādo asammūḷho sampajāno patissato mettāsahagatena cetasā ekaṃ disaṃ pharitvā viharati, tathā dutiyaṃ, tathā tatiyaṃ, tathā catutthaṃ",,,,,,
viharanta,prp,living (in); dwelling (in); staying (at); remaining (in); continuing (in),SN46.3,sīlasuttaṃ,so tathā vūpakaṭṭho <b>viharanto</b> taṃ dhammaṃ anussarati anuvitakketi.,MN107,gaṇakamoggallānasuttaṃ,yatv'ādhikaraṇam'enaṃ cakkhu'ndriyaṃ asaṃvutaṃ <b>viharantaṃ</b> abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ,AN8.30,anuruddha mahāvitakkasuttaṃ,idha bhikkhuno pavivittassa <b>viharato</b> bhavanti upasaṅkamitāro bhikkhū bhikkhuniyo upāsakā upāsikāyo rājāno rājamahāmattā titthiyā titthiyasāvakā.,SN47.10,bhikkhunupassayasuttaṃ,"tassa kāye kāyānupassino <b>viharato</b> kāyārammaṇo vā uppajjati kāyasmiṃ pariḷāho, cetaso vā līnattaṃ, bahiddhā vā cittaṃ vikkhipati."
hanati 3,pr,punishes; flogs; beats,VIN PAT PA 2,adinnādānasikkhāpadaṃ,"yo pana bhikkhu gāmā vā araññā vā adinnaṃ theyyasaṅkhātaṃ ādiyeyya, yathārūpe adinn'ādāne rājāno coraṃ gahetvā <b>haneyyuṃ</b> vā bandheyyuṃ vā pabbājeyyuṃ vā",,,,,,,,,
harati 2,pr,takes; steals; robs,SN1.41,ādittasuttaṃ,"dinnaṃ sukhaphalaṃ hoti,
n'ādinnaṃ hoti taṃ tathā,
corā <b>haranti</b> rājāno,
aggi ḍahati nassati.",VIN1.1.2,dutiyapārājikaṃ,theyyasaṅkhātan'ti ādiyeyyā'ti ādiyeyya <b>hareyya</b> avahareyya iriyāpathaṃ vikopeyya ṭhānā cāveyya saṅketaṃ vītināmeyya.,MN14,cūḷa dukkhakkhandhasuttaṃ,"so tesaṃ bhogānaṃ ārakkh'ādhikaraṇaṃ dukkhaṃ domanassaṃ paṭisaṃvedeti, kin'ti me bhoge n'eva rājāno <b>hareyyuṃ</b>, na corā <b>hareyyuṃ</b>, na aggi daheyya, na udakaṃ vaheyya, na appiyā dāy'ādā <b>hareyyun</b>'ti",SN22.33,natumhākaṃsuttaṃ,"seyyathā'pi, bhikkhave, yaṃ imasmiṃ jetavane tiṇakaṭṭhasākhāpalāsaṃ taṃ jano <b>hareyya</b> vā ḍaheyya vā yathāpaccayaṃ vā kareyya."
pūjā 1,fem,veneration (of); homage (to); honouring,SNP16,maṅgalasuttaṃ,"asevanā ca bālānaṃ,
paṇḍitānañ'ca sevanā,
<b>pūjā</b> ca pūjaneyyānaṃ,
etam'maṅgalam'uttamaṃ.",DN16.27,mahāparinibbānasuttaṃ,"so tathāgataṃ sakkaroti garuṃ karoti māneti pūjeti apaciyati, paramāya <b>pūjāya</b>.",,,,,,
adhigaccheyya 2,opt,would experience; would feel,MN39,mahāassapurasuttaṃ,"so tatonidānaṃ labhetha pāmojjaṃ, <b>adhigaccheyya</b> somanassaṃ",,,,,,,,,
amanāpa 2,nt,unpleasant experience; something disagreeable,MN152,indriyabhāvanāsuttaṃ,"kathañ'c'ānanda, ariyo hoti bhāvit'indriyo? idh'ānanda, bhikkhuno cakkhunā rūpaṃ disvā uppajjati manāpaṃ, uppajjati <b>amanāpaṃ</b>, uppajjati manāp'āmanāpaṃ.",,,,,,,,,
