pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
brūmi,pr,I say; I tell you; I call,SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","avijjāya nivuto loko,
vevicchā pamādā nappakāsati,
japp'ābhilepanaṃ <b>brūmi</b>,
dukkham'assa mahabbhayaṃ.",AN6.61,majjhesuttaṃ,"yo ubho'nte viditvāna,
majjhe mantā na lippati,
taṃ <b>brūmi</b> mahāpuriso'ti,
so'dha sibbinim'accagā'ti.",DHP222,kodhavaggo,"yo ve uppatitaṃ kodhaṃ, rathaṃ bhantaṃ'va vāraye,
tam'ahaṃ sārathiṃ <b>brūmi</b>, rasmiggāho itaro jano.",SN21.10,theranāmakasuttaṃ,"sabb'ābhibhuṃ sabbaviduṃ sumedhaṃ,
sabbesu dhammesu anūpalittaṃ,
sabbañ'jahaṃ taṇhākkhaye vimuttaṃ,
tam'ahaṃ naraṃ ekavihārī'ti <b>brūmī</b>'ti."
bhagavant 1,masc,Sublime One; Blessed One; Fortunate One; Auspicious One; epithet of the Buddha,AN8.53,saṃkhittasuttaṃ,ekam'antaṃ ṭhitā kho sā mahāpajāpatī gotamī <b>bhagavantaṃ</b> etadavoca,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho <b>bhagavā</b>,SNP58,"puṇṇaka māṇava pucchā
pārāyanavaggo 3","anejaṃ mūladassāviṃ,
atthi pañhena āgamaṃ,
kiṃ nissitā isayo manujā,
khattiyā brāhmaṇā devatānaṃ,
yaññam'akappayiṃsu puthū'dha loke,
pucchāmi taṃ <b>bhagavā</b> brūhi me taṃ.",AN10.58,mūlakasuttaṃ,"<b>bhagavaṃ</b>mūlakā no, bhante, dhammā <b>bhagavaṃ</b>nettikā <b>bhagavaṃ</b>paṭisaraṇā. sādhu vata, bhante, <b>bhagavantaṃ</b>'y'eva paṭibhātu etassa bhāsitassa attho. <b>bhagavato</b> sutvā bhikkhū dhāressantī'ti."
bhajati 1.1,pr,associates (with); keeps company (with),DHP76,paṇḍitavaggo,"nidhīnaṃ'va pavattāraṃ,
yaṃ passe vajjadassinaṃ,
niggayhavādiṃ medhāviṃ,
tādisaṃ paṇḍitaṃ <b>bhaje</b>,
tādisaṃ bhajamānassa,
seyyo hoti na pāpiyo.",AN3.27,jigucchitabbasuttaṃ,"nihīyati puriso nihīnasevī,
na ca hāyetha kadāci tulyasevī,
seṭṭham'upanamaṃ udeti khippaṃ,
tasmā attano uttariṃ <b>bhajethā</b>'ti.",MN105,sunakkhattasuttaṃ,"na sotaṃ odahati, na aññā cittaṃ upaṭṭhapeti, na ca taṃ purisaṃ <b>bhajati</b>, na ca tena vittiṃ āpajjati.",DHP376,bhikkhuvaggo,"mitte <b>bhajassu</b> kalyāṇe, suddhājīve atandite,
paṭisanthāravuty'assa, ācārakusalo siyā,
tato pāmojjabahulo, dukkhass'antaṃ karissati."
bhadante,masc,venerable; reverend,SN22.59,anattalakkhaṇasuttaṃ,"tatra kho bhagavā pañca-vaggiye bhikkhū āmantesi, bhikkhavo'ti. <b>bhadante</b>'ti te bhikkhū bhagavato paccassosuṃ. bhagavā etadavoca",TH248,adhimuttattheragāthā,"kiṃ <b>bhadante</b> karitvāna,
ko vā ācariyo tava,
kassa sāsanam'āgamma,
labbhate taṃ asokatā.",VV82,anekavaṇṇavimānavatthu,"ahaṃ <b>bhadante</b> ahuvāsi pubbe, sumedhanāmassa jinassa sāvako.
puthujjano ananubodhohamasmi, so satta vassāni paribbajissahaṃ.",,,
bhātar,masc,brother,DN16.26,mahāparinibbānasuttaṃ,"idāni, bhante, deve vassante deve gaḷagaḷāyante vijjullatāsu niccharantīsu asaniyā phalantiyā dve kassakā <b>bhātaro</b> hatā cattāro ca balibaddā",VIN1.2.5,sañcarittasikkhāpadaṃ,"dasa itthiyo, māturakkhitā piturakkhitā mātāpiturakkhitā <b>bhātu</b>rakkhitā bhaginirakkhitā ñātirakkhitā gottarakkhitā dhammarakkhitā sārakkhā saparidaṇḍā.",,,,,,
bhāvanīya 1,ptp,respected; honoured; worthy of esteem,SN22.1,nakulapitusuttaṃ,"aniccadassāvī kho pan'āhaṃ, bhante, bhagavato mano<b>bhāvanīyānañ</b>'ca bhikkhūnaṃ.",AN10.71,ākaṅkhasuttaṃ,"ākaṅkheyya ce, bhikkhave, bhikkhu, sabrahmacārīnaṃ piyo c'assaṃ manāpo ca garu ca <b>bhāvanīyo</b> cā'ti, sīlesv'ev'assa paripūrakārī ajjhattaṃ cetosamatham'anuyutto anirākatajjhāno vipassanāya samannāgato brūhetā suññ'āgārānaṃ.",,,,,,
bhikkhave,masc,monks,SN22.59,anattalakkhaṇasuttaṃ,"taṃ kiṃ maññatha, <b>bhikkhave</b>, rūpaṃ niccaṃ vā aniccaṃ vā'ti? aniccaṃ, bhante.",MN39,mahāassapurasuttaṃ,"seyyathā'pi <b>bhikkhave</b>, āṇaṇyaṃ yathā ārogyaṃ yathā bandhanāmokkhaṃ yathā bhujissaṃ yathā khemanta-bhūmiṃ evam'eva bhikkhu ime pañca nīvaraṇe pahīne attani samanupassati.",,,,,,
bhikkhavo 2,masc,o monks,SN22.59,anattalakkhaṇasuttaṃ,"tatra kho bhagavā pañcavagg'iye bhikkhū āmantesi, <b>bhikkhavo</b>'ti. bhadante'ti te bhikkhū bhagavato paccassosuṃ. bhagavā etadavoca.",SN11.3,dhajaggasuttaṃ,"araññe rukkhamūle vā,
suññ'āgāre'va <b>bhikkhavo</b>,
anussaretha sambuddhaṃ,
bhayaṃ tumhāka no siyā.",DHP243,malavaggo,"tato malā malataraṃ,
avijjā paramaṃ malaṃ,
etaṃ malaṃ pahantvāna,
nimmalā hotha <b>bhikkhavo</b>.",,,
bhikkhu,masc,monk; monastic; mendicant; fully ordained monk,MN118,ānāpānassatisuttaṃ,"idha, bhikkhave, <b>bhikkhu</b> araññagato vā rukkhamūlagato vā suññ'āgāragato vā nisīdati, pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.",MN51,kandarakasuttaṃ,so evaṃ pabbajito samāno <b>bhikkhūnaṃ</b> sikkhāsājīvasamāpanno pāṇ'ātipātaṃ pahāya pāṇ'ātipātā paṭivirato hoti,SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","kāmesu n'ābhigijjheyya,
manas'ānāvilo siyā,
kusalo sabbadhammānaṃ,
sato <b>bhikkhu</b> paribbaje'ti.",DN22.5,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ <b>bhikkhu</b> imam'eva kāyaṃ uddhaṃ pādatalā, adho kesamatthakā, tacapariyantaṃ pūraṃ nānappakārassa asucino paccavekkhati"
bhikkhuno 1,masc,for a monk; to the monastic,AN8.79,parihānasuttaṃ,ime bhikkhave dhammā sekhassa <b>bhikkhuno</b> aparihānāya saṃvattanti.,MN40,cūḷāssapurasuttaṃ,"yassa kassaci, bhikkhave, <b>bhikkhuno</b> abhijjhālussa abhijjhā appahīnā hoti, byāpannacittassa byāpādo appahīno hoti, kodhanassa kodho appahīno hoti",AN10.51,sacittasuttaṃ,"evam'evaṃ kho, bhikkhave, <b>bhikkhuno</b> paccavekkhaṇā bahukārā hoti kusalesu dhammesu",,,
bhūta 3,nt,being; living being; entity,SNP8,mettasuttaṃ,"ye keci pāṇa<b>bhūt</b>'atthi, tasā vā thāvarā vā anavasesā,
dīghā vā ye mahantā vā, majjhimā rassak'āṇukathūlā.",MN107,gaṇakamoggallānasuttaṃ,"byāpādapadosaṃ pahāya abyāpannacitto viharati, sabbapāṇa<b>bhūta</b>hit'ānukampī byāpādapadosā cittaṃ parisodheti",DHP131,daṇḍavaggo,"sukhakāmāni <b>bhūtāni</b>,
yo daṇḍena vihiṃsati,
attano sukham'esāno,
pecca so na labhate sukhaṃ.",,,
bhojana 2,nt,eating; taking food,MN51,kandarakasuttaṃ,"so bījagāmabhūtagāmasamārambhā paṭivirato hoti, ekabhattiko hoti ratt'ūparato virato vikāla<b>bhojanā</b>",MN107,gaṇakamoggallānasuttaṃ,ehi tvaṃ bhikkhu <b>bhojane</b> mattaññū hohi. paṭisankhā yoniso āhāraṃ āhāreyyāsi,DHP7,yamakavaggo,"subh'ānupassiṃ viharantaṃ,
indriyesu asaṃvutaṃ,
<b>bhojanamhi</b> c'āmattaññuṃ,
kusītaṃ hīnavīriyaṃ,
taṃ ve pasahati māro,
vāto rukkhaṃ'va dubbalaṃ.",DN8.5,mahāsīhanādasuttaṃ,"acelako ce'pi, kassapa, hoti, mutt'ācāro, hatth'āpalekhano ... iti evarūpaṃ addhamāsikam'pi pariyāyabhatta<b>bhojana</b>-anuyogam'anuyutto viharati."
maccu,masc,death; Death,VIBH6.1,paṭiccasamuppādavibhaṅgo,"yā tesaṃ tesaṃ sattānaṃ tamhā tamhā sattanikāyā cuti cavanatā bhedo antaradhānaṃ <b>maccu</b> maraṇaṃ kālakiriyā khandhānaṃ bhedo kaḷevarassa nikkhepo jīvitindriyass'upacchedo, idaṃ vuccati maraṇaṃ.",MN131,bhaddekarattasuttaṃ,"ajj'eva kiccam'ātappaṃ,
ko jaññā maraṇaṃ suve,
na hi no saṅgaraṃ tena,
mahāsenena <b>maccunā</b>.",DHP150,jarāvaggo,"aṭṭhīnaṃ nagaraṃ kataṃ,
maṃsalohitalepanaṃ,
yattha jarā ca <b>maccu</b> ca,
māno makkho ca ohito.",DHP21,appamādavaggo,"appamādo amatapadaṃ, pamādo <b>maccuno</b> padaṃ.
appamattā na mīyanti, ye pamattā yathā matā."
maññati 1,pr,thinks; imagines; conceives; presumes; supposes,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cirapabbajitā saṅghapitaro saṅghapariṇāyakā te sakkarissanti garuṃ karissanti mānessanti pūjessanti tesañ'ca sotabbaṃ <b>maññissanti</b>,MN147,cūḷarāhulovādasuttaṃ,"taṃ kiṃ <b>maññasi</b>, rāhula, cakkhu niccaṃ vā aniccaṃ vā'ti? aniccaṃ, bhante.",MN107,gaṇakamoggallānasuttaṃ,"tena hi, brāhmaṇa, taṃyevettha paṭipucchissāmi. yathā te khameyya tathā naṃ byākareyyāsi. taṃ kiṃ <b>maññasi</b>, brāhmaṇa, kusalo tvaṃ rājagahagāmissa maggassā'ti",,,
mattaññū,adj,knowing the correct measure (in); knowing the limit (in); moderate (in),MN107,gaṇakamoggallānasuttaṃ,ehi tvaṃ bhikkhu bhojane <b>mattaññū</b> hohi. paṭisankhā yoniso āhāraṃ āhāreyyāsi,DHP8,yamakavaggo,"asubh'ānupassiṃ viharantaṃ,
indriyesu susaṃvutaṃ,
bhojanamhi ca <b>mattaññuṃ</b>,
saddhaṃ āraddhavīriyaṃ,
taṃ ve nappasahati māro,
vāto selaṃ'va pabbataṃ.",,,,,,
manāpa 1,adj,pleasant; likeable; attractive; agreeable,AN10.48,pabbajitābhiṇhasuttaṃ,"sabbehi me piyehi <b>manāpehi</b> nānābhāvo vinābhāvo'ti, pabbajitena abhiṇhaṃ paccavekkhitabbaṃ",MN51,kandarakasuttaṃ,"pharusaṃ vācaṃ pahāya pharusāya vācāya paṭivirato hoti, yā sā vācā n'elā kaṇṇasukhā pemanīyā hadayaṅ'gamā porī bahujanakantā bahujana<b>manāpā</b> tathārūpiṃ vācaṃ bhāsitā hoti",AN10.71,ākaṅkhasuttaṃ,"ākaṅkheyya ce, bhikkhave, bhikkhu, sabrahmacārīnaṃ piyo c'assaṃ <b>manāpo</b> ca garu ca bhāvanīyo cā'ti, sīlesv'ev'assa paripūrakārī ajjhattaṃ cetosamatham'anuyutto anirākatajjhāno vipassanāya samannāgato brūhetā suññ'āgārānaṃ.",MN105,sunakkhattasuttaṃ,"pañca kho ime, sunakkhatta, kāmaguṇā. katame pañca? cakkhuviññeyyā rūpā iṭṭhā kantā <b>manāpā</b> piyarūpā kām'ūpasaṃhitā rajanīyā"
mahāsena,adj,with a great army; having a mighty military,MN131,bhaddekarattasuttaṃ,"ajj'eva kiccam'ātappaṃ,
ko jaññā maraṇaṃ suve,
na hi no saṅgaraṃ tena,
<b>mahāsenena</b> maccunā.",,,,,,,,,
maṃsalohita,nt,flesh and blood,SN12.22,dutiyadasabalasuttaṃ,"kāmaṃ taco ca nhāru ca aṭṭhi ca avasissatu, sarīre upasussatu <b>maṃsalohitaṃ</b>, yaṃ taṃ purisathāmena purisavīriyena purisaparakkamena pattabbaṃ, na taṃ apāpuṇitvā vīriyassa saṇṭhānaṃ bhavissatī'ti.",MN62,mahārāhulovādasuttaṃ,"yaṃ vā pan'aññam'pi kiñci ajjhattaṃ paccattaṃ ākāsaṃ ākāsagataṃ, aghaṃ aghagataṃ, vivaraṃ vivaragataṃ, asamphuṭṭhaṃ <b>maṃsalohitehi</b> upādinnaṃ, ayaṃ vuccati, rāhula, ajjhattikā ākāsadhātu.",MN10.8,mahāsatipaṭṭhānasuttaṃ,puna caparaṃ bhikkhu seyyathā'pi passeyya sarīraṃ sivathikāya chaḍḍitaṃ aṭṭhikasaṅkhalikaṃ sa'<b>maṃsalohitaṃ</b> nhārusambandhaṃ,,,
mā avacuttha,idiom,(all of you) don't say; don't speak,VIN PAT SA 12,dubbaca sikkhāpada,"<b>mā</b> maṃ āyasmanto kiñci <b>avacuttha</b> kalyāṇaṃ vā pāpakaṃ vā, ahaṃ'p'āyasmante na kiñci vakkhāmi kalyāṇaṃ vā pāpakaṃ vā",SN42.10,maṇicūḷakasuttaṃ,"tena kho pana samayena maṇicūḷako gāmaṇi tassaṃ parisāyaṃ nisinno hoti. atha kho maṇicūḷako gāmaṇi taṃ parisaṃ etadavoca, <b>mā</b> ayyā evaṃ <b>avacuttha</b>.",,,,,,
mātari,fem,in mother,SN7.15,mānatthaddhasuttaṃ,"<b>mātari</b> pitari c'āpi, atho jeṭṭhamhi bhātari. ācariye catutthamhi, tesu na mānaṃ kayirātha.",DHP284,maggavaggo,"yāva hi vanatho na chijjati,
aṇumatto'pi narassa nārisu,
paṭibaddhamano'va tāva so,
vaccho khīrapako'va <b>mātari</b>.",,,,,,
mātāpitar,masc,mother and father; parents,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","<b>mātāpitu</b> upaṭṭhānaṃ,
puttadārassa saṅgaho,
anākulā ca kamm'antā,
etam'maṅgalam'uttamaṃ.",VIN1.2.5,sañcarittasikkhāpadaṃ,"dasa itthiyo, māturakkhitā piturakkhitā <b>mātāpitu</b>rakkhitā bhāturakkhitā bhaginirakkhitā ñātirakkhitā gottarakkhitā dhammarakkhitā sārakkhā saparidaṇḍā.",,,,,,
mātugāma,masc,woman; female; women in general; womankind,AN8.49,paṭhamaidhalokikasuttaṃ,"idha, visākhe, <b>mātugāmo</b> susaṃvihitakamm'anto hoti, saṅgahitaparijano, bhattu manāpaṃ carati, sambhataṃ anurakkhati.",SN20.10,biḷārasuttaṃ,so tattha passati <b>mātugāmaṃ</b> dunnivatthaṃ vā duppārutaṃ vā. tassa <b>mātugāmaṃ</b> disvā dunnivatthaṃ vā duppārutaṃ vā rāgo cittaṃ anuddhaṃseti.,VIN PAT PC 7,dhammadesanā sikkhāpada,"yo pana bhikkhu <b>mātugāmassa</b> uttarichappañcavācāhi dhammaṃ deseyya, aññatra viññunā purisaviggahena, pācittiyaṃ.",VIN PAT SA 2,kāyasaṃsagga sikkhāpada,"yo pana bhikkhu, otiṇṇo vipariṇatena cittena, <b>mātugāmena</b> saddhiṃ kāyasaṃsaggaṃ samāpajjeyya, hatthaggāhaṃ vā veṇiggāhaṃ vā aññatarassa vā aññatarassa vā aṅgassa parāmasanaṃ, saṅghādiseso."
mādisa,adj,like me; resembling me,MN26,pāsarāsisuttaṃ,"<b>mādisā</b> ve jinā honti,
ye pattā āsavakkhayaṃ,
jitā me pāpakā dhammā,
tasm'āham'upaka jino'ti.",DN9.4,"poṭṭhapādasuttaṃ, saññāattakathā","bhūtaṃ kho pana tacchaṃ tathaṃ paṭipadaṃ paññapentassa dhammaṭṭhitataṃ dhammaniyāmataṃ, kathañ'hi nāma <b>mādiso</b> viññū samaṇassa gotamassa subhāsitaṃ subhāsitato n'ābbhanumodeyyā'ti?",VIN PAT SA 4,attakāmapāricariya sikkhāpada,"etadaggaṃ, bhagini, pāricariyānaṃ yā <b>mādisaṃ</b>, sīlavantaṃ kalyāṇadhammaṃ brahmacāriṃ, etena dhammena paricareyyā'ti, methun'ūpasaṃhitena, saṅghādiseso.",,,
māna 1.1,masc,pride; conceit; egotism; superiority; comparing oneself,DHP74,bālavaggo,"mam'eva kata maññantu,
gihīpabbajitā ubho,
mam'ev'ātivasā assu,
kicc'ākiccesu kismici.
iti bālassa saṅkappo,
icchā <b>māno</b> ca vaḍḍhati.",SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","dhonassa hi n'atthi kuhiñci loke,
pakappitā diṭṭhi bhavābhavesu,
māyañ'ca <b>mānañ</b>'ca pahāya dhono,
sa kena gaccheyya anūpayo so.",SN7.15,mānatthaddhasuttaṃ,"mātari pitari c'āpi, atho jeṭṭhamhi bhātari. ācariye catutthamhi, tesu na <b>mānaṃ</b> kayirātha.",MN18,madhupiṇḍikasuttaṃ,"es'ev'anto <b>māna</b>-anusayānaṃ, es'ev'anto bhavarāg'ānusayānaṃ, es'ev'anto avijj'ānusayānaṃ"
māneti,pr,honours; reveres; holds in high esteem; (comm) loves,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cirapabbajitā saṅghapitaro saṅghapariṇāyakā te sakkarissanti garuṃ karissanti <b>mānessanti</b> pūjessanti tesañ'ca sotabbaṃ maññissanti,MN22,alagaddūpamasuttaṃ,"tatra ce, bhikkhave, pare tathāgataṃ sakkaronti garuṃ karonti <b>mānenti</b> pūjenti, tatra, bhikkhave, tathāgatassa na hoti ānando na somanassaṃ na cetaso uppilāvitattaṃ.",MN5,anaṅgaṇasuttaṃ,"ṭhānaṃ kho pan'etaṃ, āvuso, vijjati yaṃ idh'ekaccassa bhikkhuno evaṃ icchā uppajjeyya, aho vata mam'eva bhikkhū sakkareyyuṃ garuṃ kareyyuṃ <b>māneyyuṃ</b> pūjeyyuṃ, na aññaṃ bhikkhuṃ bhikkhū sakkareyyuṃ garuṃ kareyyuṃ <b>māneyyuṃ</b> pūjeyyun'ti.",DN16.27,mahāparinibbānasuttaṃ,"so tathāgataṃ sakkaroti garuṃ karoti <b>māneti</b> pūjeti apaciyati, paramāya pūjāya."
medhāvī,masc,intelligent man; wise man; who has good judgment,AN5.37,bhojanasuttaṃ,"āyudo balado dhīro, vaṇṇado paṭibhānado. sukhassa dātā <b>medhāvī</b>, sukhaṃ so adhigacchati. āyuṃ datvā balaṃ vaṇṇaṃ, sukhañ'ca paṭibhānakaṃ, dīgh'āyu yasavā hoti, yattha yatth'ūpapajjati.",DHP239,malavaggo,"anupubbena <b>medhāvī</b>,
thokaṃ thokaṃ khaṇe khaṇe,
kammāro rajatass'eva,
niddhame malamattano.",DHP76,paṇḍitavaggo,"nidhīnaṃ'va pavattāraṃ,
yaṃ passe vajjadassinaṃ,
niggayhavādiṃ <b>medhāviṃ</b>,
tādisaṃ paṇḍitaṃ bhaje,
tādisaṃ bhajamānassa,
seyyo hoti na pāpiyo.",,,
yadā,ind,when; whenever,DHP277,maggavaggo,"sabbe saṅkhārā aniccā'ti,
<b>yadā</b> paññāya passati,
atha nibbindati dukkhe,
esa maggo visuddhiyā.",SN35.247,chappāṇakasuttaṃ,"<b>yadā</b> kho te, bhikkhave, chappāṇakā jhattā assu kilantā, atha tam'eva khīlaṃ vā thambhaṃ vā upatiṭṭheyyuṃ, upanisīdeyyuṃ, upanipajjeyyuṃ.",AN3.66,kesamuttisuttaṃ,"<b>yadā</b> tumhe attanā'va jāneyyātha, ime dhammā kusalā, ime dhammā anavajjā, ime dhammā viññuppasatthā, ime dhammā samattā samādinnā hitāya sukhāya saṃvattantī'ti, atha tumhe upasampajja vihareyyātha.",,,
yasmiṃ samaye,idiom,whenever; at whichever time,SN46.53,aggisuttaṃ,"<b>yasmiṃ</b>, bhikkhave, <b>samaye</b> līnaṃ cittaṃ hoti, akālo tasmiṃ samaye passaddhisambojjh'aṅgassa bhāvanāya, akālo samādhisambojjh'aṅgassa bhāvanāya, akālo upekkhāsambojjh'aṅgassa bhāvanāya.",AN6.10,mahānāmasuttaṃ,"<b>yasmiṃ</b>, mahānāma, <b>samaye</b> ariyasāvako sīlaṃ anussarati n'ev'assa tasmiṃ samaye rāgapariyuṭṭhitaṃ cittaṃ hoti, na dosapariyuṭṭhitaṃ cittaṃ hoti, na mohapariyuṭṭhitaṃ cittaṃ hoti.",AN2.40,samacittavaggo,"<b>yasmiṃ</b>, bhikkhave, <b>samaye</b> corā balavanto honti, rājāno tasmiṃ samaye dubbalā honti.",MN74,dīghanakhasuttaṃ,"<b>yasmiṃ samaye</b> sukhaṃ vedanaṃ vedeti, n'eva tasmiṃ samaye dukkhaṃ vedanaṃ vedeti, na adukkham'asukhaṃ vedanaṃ vedeti, sukhaṃ'y'eva tasmiṃ samaye vedanaṃ vedeti."
yaṃ 2,pron,whoever; whatever; that which,SNP8,mettasuttaṃ,"karaṇīyam'atthakusalena <b>yaṃ</b> taṃ santaṃ padaṃ abhisamecca,
sakko ujū ca sūjū ca, suvaco c'assa mudu, anatimānī.",SN56.11,dhammacakkappavattanasuttaṃ,"appiyehi sampayogo dukkho, piyehi vippayogo dukkho, <b>yam</b>'p'icchaṃ na labhati tam'pi dukkhaṃ",SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","eko ahaṃ sakka mahantam'oghaṃ,
anissito no visahāmi tārituṃ,
ārammaṇaṃ brūhi samantacakkhu,
<b>yaṃ</b> nissito ogham'imaṃ tareyyaṃ.",VIN PAT NP 10,rāja sikkhāpada,"<b>yaṃ</b> kho, bhante, āyasmā veyyāvaccakaraṃ niddisi, saññatto so mayā, upasaṅkamat'āyasmā kālena, cīvarena taṃ acchādessatī'ti."
ye keci,idiom,whatever; any whatsoever; everything; all; all those,SNP8,mettasuttaṃ,"<b>ye keci</b> pāṇabhūt'atthi, tasā vā thāvarā vā anavasesā,
dīghā vā ye mahantā vā, majjhimā rassak'āṇukathūlā.",MN61,ambalaṭṭhika rāhulovādasuttaṃ,"<b>ye</b> hi <b>keci</b>, rāhula, atītam'addhānaṃ samaṇā vā brāhmaṇā vā kāyakammaṃ parisodhesuṃ, … sabbe te evam'evaṃ paccavekkhitvā paccavekkhitvā kāyakammaṃ parisodhesuṃ",SNP59,"mettagū māṇava pucchā
pārāyanavaggo 4","dukkhassa ve maṃ pabhavaṃ apucchasi,
taṃ te pavakkhāmi yathā pajānaṃ,
upadhinidānā pabhavanti dukkhā,
<b>ye keci</b> lokasmim'anekarūpā.",MN107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, <b>ye keci</b> mūlagandhā, kālānusāri tesaṃ aggam'akkhāyati, ... evam'eva bhoto gotamassa ovādo param'ajjadhammesu."
ye 1,pron,whoever; whatever; whichever; those who,SNP8,mettasuttaṃ,"<b>ye</b> keci pāṇabhūt'atthi, tasā vā thāvarā vā anavasesā,
dīghā vā ye mahantā vā, majjhimā rassak'āṇukathūlā.",DN16.21,mahāparinibbānasuttaṃ,"bhikkhave, <b>ye</b> te mayā dhammā abhiññā desitā, te vo sādhukaṃ uggahetvā āsevitabbā bhāvetabbā bahulīkātabbā",SNP46,"pasūrasuttaṃ
aṭṭhakavaggo 8","<b>ye</b> diṭṭhim'uggayha vivādayanti,
idam'eva saccan'ti ca vādayanti,
te tvaṃ vadassū na hi te'dha atthi,
vādamhi jāte paṭisenikattā.",MN107,gaṇakamoggallānasuttaṃ,"<b>ye</b> kho te, brāhmaṇa, bhikkhū sekkhā apattamānasā anuttaraṃ yogakkhemaṃ patthayamānā viharanti tesu me ayaṃ evarūpī anusāsanī hoti."
rattaññū,adj,old; experienced; of long standing,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañca bhikkhave bhikkhū ye te bhikkhū therā <b>rattaññū</b> cirapabbajitā saṅghapitaro saṅghapariṇāyakā te sakkarissanti garuṃ karissanti mānessanti pūjessanti tesañ'ca sotabbaṃ maññissanti,SNP32,sabhiyasuttaṃ,ye'pi kho te bhonto samaṇabrāhmaṇā jiṇṇā vuḍḍhā mahallakā addhagatā vayoanuppattā therā <b>rattaññū</b> cirapabbajitā saṅghino gaṇino gaṇ'ācariyā ñātā yasassino titthakarā sādhusammatā bahujanassa,,,,,,
ratto,ind,by night; at night,SNP13,"ratanasuttaṃ
cūḷavaggo 1","tasmā hi bhūtā nisāmetha sabbe, mettaṃ karotha mānusiyā pajāya.
divā ca <b>ratto</b> ca haranti ye baliṃ, tasmā hi ne rakkhatha appamattā.",SN1.47,vanaropasuttaṃ,"papañ'ca udapānañ'ca,
ye dadanti upassayaṃ,
tesaṃ divā ca <b>ratto</b> ca,
sadā puññaṃ pavaḍḍhati.",,,,,,
rukkhamūlagata,adj,gone to the foot of a tree,MN118,ānāpānassatisuttaṃ,"idha, bhikkhave, bhikkhu araññagato vā <b>rukkhamūlagato</b> vā suññ'āgāragato vā nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā",MN27,cūḷahatthipadopamasuttaṃ,"tañ'ca nāgaṃ passati <b>rukkhamūlagataṃ</b> vā abbhokāsagataṃ vā gacchantaṃ vā tiṭṭhantaṃ vā nisinnaṃ vā nipannaṃ vā. so niṭṭhaṃ gacchati, ayam'eva so mahānāgo'ti.",,,,,,
rūpa 3,nt,(object of the eye) form; material form; shape; sight; appearance,SN35.28,ādittasuttaṃ,"cakkhuṃ bhikkhave ādittaṃ, <b>rūpā</b> ādittā, cakkhuviññāṇaṃ ādittaṃ, cakkhusamphasso āditto.",DN3.15,ambaṭṭhasuttaṃ,"cakkhumanto <b>rūpāni</b> dakkhantī'ti, evam'evaṃ bhotā gotamena anekapariyāyena dhammo pakāsito.",VIN1.1.3,tatiyapārājikaṃ,"dūtena saṃvaṇṇeti, lekhāya saṃvaṇṇeti, opātaṃ apassenaṃ, upanikkhipanaṃ, bhesajjaṃ, <b>rūp</b>'ūpahāro, sadd'ūpahāro, gandh'ūpahāro, ras'ūpahāro, phoṭṭhabb'ūpahāro, dhamm'ūpahāro, ācikkhanā, anusāsanī, saṅketakammaṃ, nimittakamman'ti.",,,
