pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
yadidaṃ,sandhi,namely; that is,SN12.41,pañcaverabhayasuttaṃ,"<b>yadidaṃ</b> cattāri purisayugāni aṭṭha purisapuggalā esa bhagavato sāvakasaṅgho, āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassa",SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","udabindu yathā'pi pokkhare,
padume vāri yathā na limpati,
evaṃ muni n'opalimpati,
<b>yadidaṃ</b> diṭṭhasutaṃ mutesu vā.",MN10.2,mahāsatipaṭṭhānasuttaṃ,"ek'āyano ayaṃ maggo sattānaṃ visuddhiyā, sokaparidevānaṃ samatikkamāya, dukkhadomanassānaṃ atthaṅ'gamāya, ñāyassa adhigamāya, nibbānassa sacchikiriyāya, <b>yadidaṃ</b> cattāro satipaṭṭhānā.",MN107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, imassa migāramātupāsādassa dissati anupubbasikkhā anupubbakiriyā anupubbapaṭipadā <b>yadidaṃ</b>, yāva pacchimasopānakaḷevarā."
yāvakīvañca,sandhi,and as long as,SN56.11,dhammacakkappavattanasuttaṃ,"<b>yāvakīvañ'ca</b> me, bhikkhave, imesu catūsu ariyasaccesu evaṃ tiparivaṭṭaṃ dvādas'ākāraṃ yathābhūtaṃ ñāṇadassanaṃ na suvisuddhaṃ ahosi,",AN7.23,paṭhamasattakasuttaṃ,"<b>yāvakīvañ'ca</b> bhikkhave bhikkhū abhiṇhaṃ sannipātā bhavissanti sannipātabahulā, vuddhi'y'eva bhikkhave bhikkhūnaṃ pāṭikaṅkhā no parihāni",SN22.26,assādasuttaṃ,"<b>yāvakīvañ'c</b>'āhaṃ, bhikkhave, imesaṃ pañcannaṃ upādānakkhandhānaṃ evaṃ assādañ'ca assādato ādīnavañ'ca ādīnavato nissaraṇañ'ca nissaraṇato yathābhūtaṃ n'ābbhaññāsiṃ",MN12,mahāsīhanādasuttaṃ,"<b>yāvakīvañ'ca</b> me, sāriputta, sakaṃ muttakarīsaṃ apariyādinnaṃ hoti, sakaṃ'y'eva sudaṃ muttakarīsaṃ āhāremi. idaṃsu me, sāriputta, mahāvikaṭabhojanasmiṃ hoti."
ratana 1.1,nt,jewel; gem; gemstone,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yaṅ'kiñci vittaṃ idha vā huraṃ vā,
saggesu vā yaṃ <b>ratanaṃ</b> paṇītaṃ,
na no samaṃ atthi tathāgatena,
idam'pi buddhe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",THI54,anopamātherīgāthā,"yattakaṃ tulitā esā,
tuyhaṃ dhītā anopamā,
tato aṭṭhaguṇaṃ dassaṃ,
hiraññaṃ <b>ratanāni</b> ca.",,,,,,
loṇa 2,nt,sea-salt; brine,UD45,uposathasuttaṃ,"seyyathā'pi, bhikkhave, mahāsamuddo ekaraso <b>loṇa</b>raso, evam'eva kho, bhikkhave, ayaṃ dhammavinayo ekaraso vimuttiraso",AN3.101,loṇakapallasuttaṃ,"asu hi, bhante, gaṅgāya nadiyā mahā udakakkhandho so amunā <b>loṇa</b>kapallena loṇo na assa apeyyo",,,,,,
sañcetanā,fem,wishing; intending; willing; making a choice,VIBH6.1,paṭiccasamuppādavibhaṅgo,"tattha katamo kāyasaṅkhāro? kāya<b>sañcetanā</b> kāyasaṅkhāro, vacī<b>sañcetanā</b> vacīsaṅkhāro, mano<b>sañcetanā</b> cittasaṅkhāro.",SN22.57,sattaṭṭhānasuttaṃ,"katame ca, bhikkhave, saṅkhārā? cha'y'ime, bhikkhave, cetanākāyā, rūpa<b>sañcetanā</b>, sadda<b>sañcetanā</b>, gandha<b>sañcetanā</b>, rasa<b>sañcetanā</b>, phoṭṭhabba<b>sañcetanā</b>, dhamma<b>sañcetanā</b>.",MN9,sammādiṭṭhisuttaṃ,"kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso dutiyo, mano<b>sañcetanā</b> tatiyā, viññāṇaṃ catutthaṃ",,,
sata 2.1,card,one hundred (100),AN4.67,ahirājasuttaṃ,"appamāṇo buddho, appamāṇo dhammo.
appamāṇo saṅgho, pamāṇavantāni siriṃsapāni
ahivicchikā <b>sata</b>padī, uṇṇanābhī sarabū mūsikā.",DHP106,sahassavaggo,"māse māse sahassena,
yo yajetha <b>sataṃ</b> samaṃ,
ekañ'ca bhāvit'attānaṃ,
muhuttam'api pūjaye,
sā'y'eva pūjanā seyyo,
yañ'ce vassasataṃ hutaṃ.",SN12.63,puttamaṃsūpamasuttaṃ,taṃ kiṃ maññatha api nu so puriso divasaṃ tīhi satti<b>satehi</b> haññamāno tatonidānaṃ dukkhaṃ domanassaṃ paṭisaṃvediyethā'ti?,MN107,gaṇakamoggallānasuttaṃ,"ekaṃ ekakaṃ, dve dukā, tīṇi tikā, cattāri catukkā, pañca pañcakā, cha chakkā, satta sattakā, aṭṭha aṭṭhakā, nava navakā, dasa dasakā'ti, <b>satam</b>'pi mayaṃ, bho gotama, gaṇāpema, bhiyyo'pi gaṇāpema."
sattannaṃ 1,card,to seven; for the seven,AN4.67,ahirājasuttaṃ,"katā me rakkhā katā me parittā, paṭikkamantu bhūtāni.
so'haṃ namo bhagavato, namo <b>sattannaṃ</b> sammāsambuddhānaṃ",,,,,,,,,
sattama 1.1,ordin,seventh (7th),MN91,brahmāyusuttaṃ,"tass'imāni satta ratanāni bhavanti, seyyath'idaṃ, cakkaratanaṃ, hatthiratanaṃ, assaratanaṃ, maṇiratanaṃ, itthiratanaṃ, gahapatiratanaṃ, pariṇāyakaratanam'eva <b>sattamaṃ</b>.",UD45,uposathasuttaṃ,"ayaṃ, bhikkhave, mahāsamudde <b>sattamo</b> acchariyo abbhuto dhammo, yaṃ disvā disvā asurā mahāsamudde abhiramanti",VIN PAT PC,suddhapācittiyā,sappāṇakavaggo <b>sattamo</b>.,SN35.248,yavakalāpisuttaṃ,evañ'hi sā yavakalāpī suhatā assa chahi byābhaṅgīhi haññamānā. atha <b>sattamo</b> puriso āgaccheyya byābhaṅgihattho.
satti 1,fem,spear; javelin; weapon,SN20.5,sattisuttaṃ,"seyyathā'pi, bhikkhave, <b>satti</b> tiṇhaphalā. atha puriso āgaccheyya, ahaṃ imaṃ sattiṃ tiṇhaphalaṃ pāṇinā vā muṭṭhinā vā paṭileṇissāmi paṭikoṭṭissāmi paṭivaṭṭessāmī'ti.",VIN1.1.3,tatiyapārājikaṃ,satthahārakaṃ v'āssa pariyeseyyā'ti asiṃ vā <b>sattiṃ</b> vā bheṇḍiṃ vā laguḷaṃ vā pāsāṇaṃ vā satthaṃ vā visaṃ vā rajjuṃ vā.,SN12.63,puttamaṃsūpamasuttaṃ,taṃ kiṃ maññatha api nu so puriso divasaṃ tīhi <b>satti</b>satehi haññamāno tatonidānaṃ dukkhaṃ domanassaṃ paṭisaṃvediyethā'ti?,,,
saddheyyavacasa,adj,whose word can be trusted; believable; trustworthy; credible,VIN PAT AN 1,paṭhamaaniyatasikkhāpadaṃ,tam'enaṃ <b>saddheyyavacasā</b> upāsikā disvā tiṇṇaṃ dhammānaṃ aññatarena vadeyya pārājikena vā saṅghādisesena vā pācittiyena vā,,,,,,,,,
sabbākāraparipūra,adj,complete in every aspect; fulfilled in every way,MN91,brahmāyusuttaṃ,"heṭṭhā kho pana tassa bhoto gotamassa pādatalesu cakkāni jātāni sahass'ārāni sanemikāni sanābhikāni <b>sabb'ākāraparipūrāni</b>, idam'pi tassa bhoto gotamassa mahāpurisassa mahāpurisalakkhaṇaṃ bhavati.",AN10.8,jhānasuttaṃ,"imehi kho, bhikkhave, dasahi dhammehi samannāgato bhikkhu samantapāsādiko ca hoti <b>sabb'ākāraparipūro</b> cā'ti.",,,,,,
sabbāneva,sandhi,in its entirety,UD46,soṇasuttaṃ,"evaṃ, bhante'ti kho āyasmā soṇo bhagavato paṭissutvā soḷasa aṭṭhakavaggikāni <b>sabbān'eva</b> sarena abhaṇi.",,,,,,,,,
samaṇabrāhmaṇā,masc,ascetics and Brahmans; monks and priests,SN12.24,aññatitthiyasuttaṃ,"sant'āvuso, sāriputta, eke <b>samaṇabrāhmaṇā</b> kammavādā sayaṃkataṃ dukkhaṃ paññapenti.",SNP62,"nanda māṇava pucchā
pārāyanavaggo 7","n'āhaṃ sabbe <b>samaṇabrāhmaṇāse</b>,
jātijarāya nivutā'ti brūmi,
ye s'īdha diṭṭhaṃ'va sutaṃ mutaṃ vā,
sīlabbataṃ vā'pi pahāya sabbaṃ,
anekarūpam'pi pahāya sabbaṃ,
taṇhaṃ pariññāya anāsavāse,
te ve narā oghatiṇṇā'ti brūmi.",DN9.6,poṭṭhapādasuttaṃ,"evam'eva kho, poṭṭhapāda, ye te <b>samaṇabrāhmaṇā</b> evaṃvādino evaṃdiṭṭhino, ek'antasukhī attā hoti arogo paraṃ maraṇā'ti.",MN41,sāleyyakasuttaṃ,"sammādiṭṭhiko … atthi sattā opapātikā, atthi loke <b>samaṇabrāhmaṇā</b> sammaggatā sammāpaṭipannā ye imañ'ca lokaṃ parañ'ca lokaṃ sayaṃ abhiññā sacchikatvā pavedentī'ti."
samantapāsādika,adj,who inspires confidence in every way; totally awe-inspiring,AN10.8,jhānasuttaṃ,"imehi kho, bhikkhave, dasahi dhammehi samannāgato bhikkhu <b>samantapāsādiko</b> ca hoti sabb'ākāraparipūro cā'ti.",AN5.162,dutiyaāghātapaṭivinayasuttaṃ,"evaṃ tasmiṃ puggale āghāto paṭivinetabbo. <b>samantapāsādikaṃ</b>, āvuso, puggalaṃ āgamma cittaṃ pasīdati.",,,,,,
sarena,ind,sweetly; melodiously,UD46,soṇasuttaṃ,"evaṃ, bhante'ti kho āyasmā soṇo bhagavato paṭissutvā soḷasa aṭṭhakavaggikāni sabbān'eva <b>sarena</b> abhaṇi.",,,,,,,,,
sahagata,adj,filled (with); accompanied (by); connected (with); associated (with),DN13.8,tevijjasuttaṃ,"mettā<b>sahagatena</b> cetasā ekaṃ disaṃ pharitvā viharati
tathā dutiyaṃ tathā tatiyaṃ tathā catutthaṃ",AN3.102,paṃsudhovakasuttaṃ,tasmiṃ pahīne tasmiṃ byantīkate santi jātarūpassa majjhima<b>sahagatā</b> upakkilesā sukhumasakkharā thūlavālukā.,DN22.16,mahāsatipaṭṭhānasuttaṃ,"y'āyaṃ taṇhā ponobhavikā nandirāga<b>sahagatā</b> tatratatr'ābhinandinī, seyyath'idaṃ, kāmataṇhā bhavataṇhā vibhavataṇhā",,,
sahassa 1,card,one thousand (1000),SN35.28,ādittasuttaṃ,evaṃ me sutaṃ ekaṃ samayaṃ bhagavā gayāyaṃ viharati gayāsīse saddhiṃ bhikkhu<b>sahassena</b>. tatra kho bhagavā bhikkhū āmantesi,DHP100,sahassavaggo,"<b>sahassam</b>'api ce vācā,
anatthapadasaṃhitā,
ekaṃ atthapadaṃ seyyo,
yaṃ sutvā upasammati.",,,,,,
sāhāra 1,adj,with fuel; with nutriment; with sustenance,AN10.61,avijjāsuttaṃ,"avijjam'p'āhaṃ, bhikkhave, <b>s'āhāraṃ</b> vadāmi, no anāhāraṃ. ko c'āhāro avijjāya?",SN22.54,bījasuttaṃ,"seyyathā'pi, bhikkhave, pathavīdhātu, evaṃ catasso viññāṇaṭṭhitiyo daṭṭhabbā. seyyathā'pi, bhikkhave, āpodhātu, evaṃ nandirāgo daṭṭhabbo. seyyathā'pi, bhikkhave, pañca bījajātāni, evaṃ viññāṇaṃ <b>s'āhāraṃ</b> daṭṭhabbaṃ.",AN10.61,avijjāsuttaṃ,"pañca'p'āhaṃ nīvaraṇe <b>s'āhāre</b> vadāmi, no anāhāre. ko c'āhāro pañcannaṃ nīvaraṇānaṃ? tīṇi duccaritānī'ti'ssa vacanīyaṃ.",,,
sudesita,adj,well preached; well taught; well explained; well instructed,SNP13,"ratanasuttaṃ
cūḷavaggo 1","ye ariyasaccāni vibhāvayanti,
gambhīrapaññena <b>sudesitāni</b>,
kiñ'cā'pi te honti bhusappamattā,
na te bhavaṃ aṭṭhamam'ādiyanti,
idam'pi saṅghe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",DHP44,pupphavaggo,"ko imaṃ pathaviṃ vicessati,
yamalokañ'ca imaṃ sadevakaṃ,
ko dhammapadaṃ <b>sudesitaṃ</b>,
kusalo puppham'iva pacessati.",,,,,,
suvisuddha,adj,well cleansed; perfectly purified; completely pure,SN56.11,dhammacakkappavattanasuttaṃ,"yāvakīvañ'ca me, bhikkhave, imesu catūsu ariyasaccesu evaṃ tiparivaṭṭaṃ dvādas'ākāraṃ yathābhūtaṃ ñāṇadassanaṃ na <b>suvisuddhaṃ</b> ahosi,",SN35.245,kiṃsukopamasuttaṃ,"atha kho aññataro bhikkhu yen'aññataro bhikkhu ten'upasaṅkami, upasaṅkamitvā taṃ bhikkhuṃ etadavoca, kittāvatā nu kho, āvuso, bhikkhuno dassanaṃ <b>suvisuddhaṃ</b> hotī'ti?",,,,,,
seyyathidaṃ,sandhi,i.e.; as follows,SN22.57,sattaṭṭhānasuttaṃ,"ayam'eva ariyo aṭṭh'aṅgiko maggo rūpanirodhagāminī paṭipadā, <b>seyyath'idaṃ</b> sammādiṭṭhi sammāsaṅkappo sammāvācā sammākamm'anto sammāājīvo sammāvāyāmo sammāsati sammāsamādhi.",MN91,brahmāyusuttaṃ,"tass'imāni satta ratanāni bhavanti, <b>seyyath'idaṃ</b>, cakkaratanaṃ, hatthiratanaṃ, assaratanaṃ, maṇiratanaṃ, itthiratanaṃ, gahapatiratanaṃ, pariṇāyakaratanam'eva sattamaṃ.",MN10.17,mahāsatipaṭṭhānasuttaṃ,"katamañ'ca dukkhasamudayaṃ ariyasaccaṃ? yāyaṃ taṇhā ponobbhavikā nandīrāgasahagatā tatratatr'ābhinandinī. <b>seyyath'idaṃ</b>, kāmataṇhā bhavataṇhā vibhavataṇhā.",,,
soḷasa 1,card,sixteen (16),VIN4.8.203,seṭṭhibhariyā vatthu,"idaṃ me, deva, paṭhamakammaṃ <b>soḷasa</b>sahassāni dāso ca dāsī ca assaratho ca. paṭiggaṇhātu me devo posāvanikan'ti.",UD46,soṇasuttaṃ,"evaṃ, bhante'ti kho āyasmā soṇo bhagavato paṭissutvā <b>soḷasa</b> aṭṭhakavaggikāni sabbān'eva sarena abhaṇi.",Sri Lanka,buddhavassasajjhāyanā,"idāni kho pana dvesahassapañcasatatesaṭṭhi saṃvaccharāni c'eva, navamāsāni ca, <b>soḷasa</b>divasāni atikkantāni.",,,
vaggavādaka,masc,proponent of a faction; adherent of a group; loyalist supporter,VIN PAT SA 11,bhedānuvattakasikkhāpadaṃ,tass'eva kho pana bhikkhussa bhikkhū honti anuvattakā <b>vaggavādakā</b> eko vā dve vā tayo vā,,,,,,,,,
vanappagumba,masc,forest thicket; dense woodland,SNP13,"ratanasuttaṃ
cūḷavaggo 1","<b>vanappagumbe</b> yatha phussit'agge,
gimhānamāse paṭhamasmiṃ gimhe,
tath'ūpamaṃ dhammavaraṃ adesayi,
nibbānagāmiṃ paramaṃ hitāya,
idam'pi buddhe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",,,,,,,,,
vassa 3,nt,year,Thai,,jayasiddhi dhanaṃ lābhaṃ sotthi bhāgyaṃ sukhaṃ balaṃ siri āyu ca vaṇṇo ca bhogaṃ vuḍḍhī ca yasavā sata<b>vassā</b> ca āyū ca jīvasiddhī bhavantu te.,SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","tiṭṭhe ce so tattha anānuyāyī,
pūgam'pi <b>vassānaṃ</b> samantacakkhu,
tatth'eva so sītisiyā vimutto,
cavetha viññāṇaṃ tathāvidhassa.",SN12.61,assutavāsuttaṃ,"dissat'āyaṃ, bhikkhave, cātumahābhūtiko kāyo ekam'pi <b>vassaṃ</b> tiṭṭhamāno dve'pi <b>vassāni</b> tiṭṭhamāno tīṇi'pi <b>vassāni</b> tiṭṭhamāno cattāri'pi <b>vassāni</b> tiṭṭhamāno",MN75,māgaṇḍiyasuttaṃ,"ahaṃ cattāri vassāni parivasissāmi, catunnaṃ <b>vassānaṃ</b> accayena āraddhacittā bhikkhū pabbājentu, upasampādentu bhikkhubhāvāyā'ti."
vassasata,nt,one hundred years; century,SN56.48,dutiyachiggaḷayugasuttaṃ,tatr'assa kāṇo kacchapo. so <b>vassasatassa</b> <b>vassasatassa</b> accayena sakiṃ sakiṃ ummujjeyya.,SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","appaṃ vata jīvitaṃ idaṃ,
oraṃ <b>vassasatā</b>'pi miyyati,
yo ce'pi aticca jīvati,
atha kho so jarasāpi miyyati.",SN12.61,assutavāsuttaṃ,"vīsati'pi vassāni tiṭṭhamāno tiṃsam'pi vassāni tiṭṭhamāno cattārīsam'pi vassāni tiṭṭhamāno paññāsam'pi vassāni tiṭṭhamāno <b>vassasatam</b>'pi tiṭṭhamāno, bhiyyo'pi tiṭṭhamāno.",DHP107,sahassavaggo,"yo ca <b>vassasataṃ</b> jantu, aggiṃ paricare vane,
ekañ'ca bhāvit'attānaṃ, muhuttam'api pūjaye,
sā'y'eva pūjanā seyyo, yañ'ce <b>vassasataṃ</b> hutaṃ."
vijānāti 1,pr,comprehends; understands; recognises; distinguishes; is aware (of),MN43,mahāvedallasuttaṃ,"viññāṇaṃ viññāṇan'ti, āvuso, vuccati. kittāvatā nu kho, āvuso, viññāṇan'ti vuccatī'ti? <b>vijānāti</b> <b>vijānātī</b>'ti kho, āvuso, tasmā viññāṇan'ti vuccati.",DHP64,bālavaggo,"yāvajīvam'pi ce bālo,
paṇḍitaṃ payirupāsati,
na so dhammaṃ <b>vijānāti</b>,
dabbī sūparasaṃ yathā.",SNP6,"parābhavasuttaṃ
uragavaggo 6","iti h'etaṃ <b>vijānāma</b>, navamo so parābhavo.
dutiyaṃ bhagavā brūhi, kiṃ parābhavato mukhaṃ.",SN22.79,khajjanīyasuttaṃ,"kiñ'ca <b>vijānāti</b>? ambilam'pi <b>vijānāti</b>, tittakam'pi <b>vijānāti</b>, kaṭukam'pi <b>vijānāti</b>, madhuram'pi <b>vijānāti</b>, khārikam'pi <b>vijānāti</b>, akhārikam'pi <b>vijānāti</b>, loṇikam'pi <b>vijānāti</b>, aloṇikam'pi <b>vijānāti</b>."
vippamutta,pp,freed (from); released (from); saved (from),SNP13,"ratanasuttaṃ
cūḷavaggo 1","catūh'apāyehi ca <b>vippamutto</b>,
cha cābhiṭhānāni abhabbo kātuṃ",SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","pubb'āsave hitvā nave akubbaṃ,
na chandagū no'pi nivissavādī,
sa <b>vippamutto</b> diṭṭhigatehi dhīro,
na lippati loke anattagarahī.",AN5.23,upakkilesasuttaṃ,"yato ca kho, bhikkhave, jātarūpaṃ imehi pañcahi upakkilesehi <b>vippamuttaṃ</b> hoti, taṃ hoti jātarūpaṃ mudu ca kammaniyañ'ca pabhassarañ'ca na ca pabhaṅgu sammā upeti kammāya.",DHP212,piyavaggo,"piyato jāyatī soko, piyato jāyatī bhayaṃ,
piyato <b>vippamuttassa</b>, n'atthi soko kuto bhayaṃ."
vibhāvayati,pr,understands clearly; perceives distinctly,SNP13,"ratanasuttaṃ
cūḷavaggo 1","ye ariyasaccāni <b>vibhāvayanti</b>,
gambhīrapaññena sudesitāni,
kiñ'cā'pi te honti bhusappamattā,
na te bhavaṃ aṭṭhamam'ādiyanti,
idam'pi saṅghe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",,,,,,,,,
vimuttirasa,adj,having the flavour of freedom; with the taste of liberation; with the essence of emancipation,AN8.19,pahārādasuttaṃ,evam'evaṃ kho pahārāda ayaṃ dhammavinayo ekaraso <b>vimuttiraso</b>,,,,,,,,,
vītamala,adj,stainless; spotless; without taint; blemish free,SN56.11,dhammacakkappavattanasuttaṃ,imasmiñ'ca pana veyyākaraṇasmiṃ bhaññamāne āyasmato koṇḍaññassa virajaṃ <b>vītamalaṃ</b> dhammacakkhuṃ udapādi,,,,,,,,,
vīsati,card,twenty (20),SN12.61,assutavāsuttaṃ,"dissat'āyaṃ, bhikkhave, cātumahābhūtiko kāyo ekam'pi vassaṃ tiṭṭhamāno ... <b>vīsati</b>'pi vassāni tiṭṭhamāno",UD78,visākhāsuttaṃ,"yesaṃ cattārīsaṃ piyāni, cattārīsaṃ tesaṃ dukkhāni,
yesaṃ tiṃsaṃ piyāni, tiṃsaṃ tesaṃ dukkhāni,
yesaṃ <b>vīsati</b> piyāni, <b>vīsati</b> tesaṃ dukkhāni",SN12.61,assutavāsuttaṃ,"<b>vīsati</b>'pi vassāni tiṭṭhamāno tiṃsam'pi vassāni tiṭṭhamāno cattārīsam'pi vassāni tiṭṭhamāno paññāsam'pi vassāni tiṭṭhamāno vassasatam'pi tiṭṭhamāno, bhiyyo'pi tiṭṭhamāno.",VIN PAT SA,saṅghādisesuddeso,ciṇṇamānatto bhikkhu yattha siyā <b>vīsati</b>gaṇo bhikkhusaṅgho tattha so bhikkhu abbhetabbo.
vīsaṃ,card,twenty (20),MN56,upālisuttaṃ,"dasa'pi, bhante, purisā, <b>vīsam</b>'pi, bhante, purisā, tiṃsam'pi, bhante, purisā, cattārīsam'pi, bhante, purisā, paññāsam'pi, bhante, purisā nappahonti yāvatikā imissā nāḷandāya pāṇā te ekena khaṇena ekena muhuttena ekaṃ maṃsakhalaṃ ekaṃ maṃsapuñjaṃ kātuṃ.",SN54.9,vesālīsuttaṃ,"dasa'pi bhikkhū ek'āhena satthaṃ āharanti, <b>vīsam</b>'pi bhikkhū ek'āhena satthaṃ āharanti, tiṃsam'pi bhikkhū ek'āhena satthaṃ āharanti.",MN4,bhayabheravasuttaṃ,"so anekavihitaṃ pubbenivāsaṃ anussarāmi, seyyath'idaṃ, ekam'pi jātiṃ dve'pi jātiyo tisso'pi jātiyo catasso'pi jātiyo pañca'pi jātiyo dasa'pi jātiyo <b>vīsam</b>'pi jātiyo tiṃsam'pi jātiyo",,,
haññamāna 1,prp,being struck (by); being beaten (by),SN35.248,yavakalāpisuttaṃ,"seyyathā'pi, bhikkhave, yavakalāpī cātumahāpathe nikkhittā assa. atha cha purisā āgaccheyyuṃ byābhaṅgihatthā. te yavakalāpiṃ chahi byābhaṅgīhi haneyyuṃ. evañ'hi sā, bhikkhave, yavakalāpī suhatā assa chahi byābhaṅgīhi <b>haññamānā</b>.",SN12.63,puttamaṃsūpamasuttaṃ,taṃ kiṃ maññatha api nu so puriso divasaṃ tīhi sattisatehi <b>haññamāno</b> tatonidānaṃ dukkhaṃ domanassaṃ paṭisaṃvediyethā'ti?,SN35.248,yavakalāpisuttaṃ,evañ'hi sā yavakalāpī suhatā assa chahi byābhaṅgīhi <b>haññamānā</b>. atha sattamo puriso āgaccheyya byābhaṅgihattho.,,,
hatthiratana,nt,elephant treasure; one of the seven treasures of a universal ruler,MN91,brahmāyusuttaṃ,"tass'imāni satta ratanāni bhavanti, seyyath'idaṃ, cakkaratanaṃ, <b>hatthiratanaṃ</b>, assaratanaṃ, maṇiratanaṃ, itthiratanaṃ, gahapatiratanaṃ, pariṇāyakaratanam'eva sattamaṃ.",,,,,,,,,
hetaṃ,sandhi,indeed this; certainly this,SN22.59,anattalakkhaṇasuttaṃ,"yaṃ pan'āniccaṃ dukkhaṃ vipariṇāmadhammaṃ, kallaṃ nu taṃ samanupassituṃ, etaṃ mama, eso'ham'asmi, eso me attā'ti? no <b>h'etaṃ</b>, bhante.",MN105,sunakkhattasuttaṃ,"maraṇañ'<b>h'etaṃ</b>, sunakkhatta, ariyassa vinaye yo sikkhaṃ paccakkhāya hīnāy'āvattati, maraṇamattañ'h'etaṃ, sunakkhatta, dukkhaṃ yaṃ aññataraṃ saṃkiliṭṭhaṃ āpattiṃ āpajjati.",SN12.61,assutavāsuttaṃ,"dīgharattañ'<b>h'etaṃ</b>, bhikkhave, assutavato puthujjanassa ajjhositaṃ mamāyitaṃ parāmaṭṭhaṃ",SNP6,"parābhavasuttaṃ
uragavaggo 6","iti <b>h'etaṃ</b> vijānāma, navamo so parābhavo.
dutiyaṃ bhagavā brūhi, kiṃ parābhavato mukhaṃ."
kabaḷī,masc,lump; morsel; mouthful; lump of food,SN12.12,moḷiyaphaggunasuttaṃ,"katame cattāro? <b>kabaḷī</b>kāro āhāro, oḷāriko vā sukhumo vā, phasso dutiyo, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ.",,,,,,,,,
loṇarasa,adj,salty; salt-flavoured; briny,AN8.19,pahārādasuttaṃ,"puna caparaṃ, bhante, mahāsamuddo ekaraso <b>loṇaraso</b>. yam'pi, bhante, mahāsamuddo ekaraso <b>loṇaraso</b>, ayaṃ, bhante, mahāsamudde chaṭṭho acchariyo abbhuto dhammo, yaṃ disvā disvā asurā mahāsamudde abhiramanti.",,,,,,,,,
parivaṭṭa 2,masc,round; revolution; repetition; cycle,SN56.11,dhammacakkappavattanasuttaṃ,"yāvakīvañ'ca me, bhikkhave, imesu catūsu ariyasaccesu evaṃ ti<b>parivaṭṭaṃ</b> dvādas'ākāraṃ yathābhūtaṃ ñāṇadassanaṃ na suvisuddhaṃ ahosi,",,,,,,,,,
