pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
vasati 1,pr,lives; stays; resides (in),SNP8, mettasuttaṃ,"diṭṭhā vā ye ca addiṭṭhā,
ye ca dūre <b>vasanti</b> avidūre,
bhūtā vā sambhavesī vā,
sabbasattā bhavantu sukhit'attā.",DHP286,maggavaggo,"idha vassaṃ <b>vasissāmi</b>, idha hem'antagimhisu,
iti bālo vicinteti, antarāyaṃ na bujjhati.",,,,,,
vāda 4,masc,saying; mentioning,VIN PAT PC 73,mohanasikkhāpadaṃ,"tañ'ce bhikkhuṃ aññe bhikkhū jāneyyuṃ nisinnapubbaṃ iminā bhikkhunā dvattikkhattuṃ pātimokkhe uddissamāne, ko pana <b>vādo</b> bhiyyo, na ca tassa bhikkhuno aññāṇakena mutti atthi",,,,,,,,,
vinassati 1,pr,perishes; is destroyed,Trad,,"sabb'ītiyo vivajjantu, sabbarogo <b>vinassatu</b>, mā te bhavatv'antarāyo, sukhī dīgh'āyuko bhava.",MN22,alagaddūpamasuttaṃ,"tassa evaṃ hoti, ucchijjissāmi nāmassu, <b>vinassissāmi</b> nāmassu, nassu nāma bhavissāmī'ti",AN10.176,cundasuttaṃ,"byāpannacitto hoti paduṭṭhamanasaṅkappo, ime sattā haññantu vā bajjhantu vā ucchijjantu vā <b>vinassantu</b> vā mā vā ahesun'ti",,,
vimucci,aor,became free (from); was released (from); was liberated (from),SN22.59,anattalakkhaṇasuttaṃ,idam'avoca bhagavā. attamanā pañcavaggiyā bhikkhū bhagavato bhāsitaṃ abhinanduṃ. imasmiñ'ca pana veyyākaraṇasmiṃ bhaññamāne pañcavaggiyānaṃ bhikkhūnaṃ anupādāya āsavehi cittāni <b>vimucciṃsū</b>'ti.,UD10,bāhiyasuttaṃ,tāva'd'eva anupādāya āsavehi cittaṃ <b>vimucci</b>,,,,,,
veyyākaraṇa 1,nt,answer; reply,SN22.82,puṇṇamasuttaṃ,"puccheyy'āhaṃ, bhante, bhagavantaṃ kiñ'ci'd'eva desaṃ, sace me bhagavā okāsaṃ karoti pañhassa <b>veyyākaraṇāyā</b>'ti?",SN46.53,aggisuttaṃ,"n'āhaṃ taṃ, bhikkhave, passāmi sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya yo imesaṃ pañhānaṃ <b>veyyākaraṇena</b> cittaṃ ārādheyya, aññatra tathāgatena vā tathāgatasāvakena vā ito vā pana sutvā.",MN112,chabbisodhanasuttaṃ,"khīṇ'āsavassa, bhikkhave, bhikkhuno vusitavato katakaraṇīyassa ohitabhārassa anuppattasadatthassa parikkhīṇabhavasaṃyojanassa samma'd'aññāvimuttassa ayam'anudhammo hoti <b>veyyākaraṇāya</b>",,,
vera,nt,hatred; ill-will; animosity; antagonism; hostility,Thai,,"ratanattay'ānubhāvena ratanattayatejasā, dukkharogabhayā<b>verā</b> sokā sattu c'upaddavā anekā antarāyā pi vinassantu asesato.",DHP5,yamakavaggo,"na hi <b>verena</b> verāni,
sammant'īdha kudācanaṃ,
averena ca sammanti,
esa dhammo sanantano.",DHP3,yamakavaggo,"akkocchi maṃ avadhi maṃ,
ajini maṃ ahāsi me,
ye ca taṃ upanayhanti,
<b>veraṃ</b> tesaṃ na sammati.",DHP201,sukhavaggo,"jayaṃ <b>veraṃ</b> pasavati, dukkhaṃ seti parājito,
upasanto sukhaṃ seti, hitvā jayaparājayaṃ."
haññati 2,pr,is hurt; is killed; is destroyed,SN3.9,yaññasuttaṃ,"ajeḷakā ca gāvo ca,
vividhā yattha <b>haññare</b>,
na taṃ sammaggatā yaññaṃ,
upayanti mah'esino.",VIN1.1.2,dutiya pārājikaṃ,gacch'āvuso aham'pi āgacchāmī'ti. eyyāsi bhante pur'āhaṃ <b>haññāmī</b>'ti,AN10.176,cundasuttaṃ,"byāpannacitto hoti paduṭṭhamanasaṅkappo, ime sattā <b>haññantu</b> vā bajjhantu vā ucchijjantu vā vinassantu vā mā vā ahesun'ti",,,
huraṃ 1,ind,there; in another world,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yaṅ'kiñci vittaṃ idha vā <b>huraṃ</b> vā,
saggesu vā yaṃ ratanaṃ paṇītaṃ.
na no samaṃ atthi tathāgatena",SNP43,"paramaṭṭhakasuttaṃ
aṭṭhakavaggo 5","yass'ūbhay'ante paṇidh'īdha n'atthi,
bhavābhavāya idha vā <b>huraṃ</b> vā,
nivesanā tassa na santi keci,
dhammesu niccheyya samuggahītaṃ.",UD10,bāhiyasuttaṃ,tato tvaṃ bāhiya na tena. yato tvaṃ bāhiya na tena tato tvaṃ bāhiya na tattha. yato tvaṃ bāhiya na tattha tato tvaṃ bāhiya n'ev'idha na <b>huraṃ</b> na ubhayam'antarena,,,
care 2.1,opt,should go (among); should walk (in),SNP37,"nālakasuttaṃ
mahāvaggo 11","na munī gāmam'āgamma,
kulesu sahasā <b>care</b>.
ghās'esanaṃ chinnakatho,
na vācaṃ payutaṃ bhaṇe.",,,,,,,,,
yato tato,idiom,because … therefore; since ... thereby,SN35.95,mālukyaputtasuttaṃ,"<b>yato</b> tvaṃ, mālukyaputta, na tena, <b>tato</b> tvaṃ, mālukyaputta, na tattha.",SN47.3,bhikkhusuttaṃ,"<b>yato</b> kho te, bhikkhu, sīlañ'ca suvisuddhaṃ bhavissati diṭṭhi ca ujukā, <b>tato</b> tvaṃ, bhikkhu, sīlaṃ nissāya sīle patiṭṭhāya cattāro satipaṭṭhāne tividhena bhāveyyāsi.",,,,,,
