pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
byākarissati,fut,will explain; will define; will describe,AN6.61,majjhesuttaṃ,upasaṅkamitvā bhagavato etam'atthaṃ ārocessāma. yathā no bhagavā <b>byākarissati</b> tathā naṃ dhāressāmā'ti.,,,,,,,,,
brahmasama,adj,holy; divine; equal to Brahma; like god almighty,SNP31,"māghasuttaṃ,
mahāvaggo 5","tuvañ'hi no <b>brahmasamo</b>'si saccaṃ,
kathaṃ upapajjati brahmalokaṃ jutima.",,,,,,,,,
bhavissati 1,fut,could be; should be,MN107,gaṇakamoggallānasuttaṃ,iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca me <b>bhavissati</b> anavajjatā ca phāsuvihāro cā'ti,SN22.1,nakulapitusuttaṃ,"tasmā't'iha te, gahapati, evaṃ sikkhitabbaṃ, āturakāyassa me sato cittaṃ anāturaṃ <b>bhavissatī</b>'ti. evañ'hi te, gahapati, sikkhitabban'ti.",SN35.95,mālukyaputtasuttaṃ,"ettha ca te, māluṅkyaputta, diṭṭhasutamutaviññātabbesu dhammesu diṭṭhe diṭṭhamattaṃ <b>bhavissati</b>, sute sutamattaṃ <b>bhavissati</b>, mute mutamattaṃ <b>bhavissati</b>, viññāte viññātamattaṃ <b>bhavissati</b>.",MN39,mahāassapurasuttaṃ,parisuddho no kāyasamācāro <b>bhavissati</b> uttāno vivaṭo na ca chiddavā saṃvuto ca.
bhikkhusahassa,nt,one thousand monks,SN35.28,ādittasuttaṃ,"ekaṃ samayaṃ bhagavā gayāyaṃ viharati gayāsīse saddhiṃ <b>bhikkhusahassena</b>. tatra kho bhagavā bhikkhū āmantesi, sabbaṃ, bhikkhave, ādittaṃ.",,,,,,,,,
bhogī 1.1,adj,enjoying; using; experiencing; partaking in,MN48,kosambiyasuttaṃ,"bhikkhu ye te lābhā dhammikā dhammaladdhā antamaso pattapariyāpannamattam'pi, tathārūpehi lābhehi appaṭivibhatta<b>bhogī</b> hoti sīlavantehi sabrahmacārīhi sādhāraṇa<b>bhogī</b>.",VIN1.2.3,duṭṭhullavācāsikkhāpadaṃ,"yathā taṃ yuvā yuvatin'ti daharo dahariṃ, taruṇo taruṇiṃ, kāma<b>bhogī</b> kāma<b>bhoginiṃ</b>.",,,,,,
maṇḍana,nt,adorning; embellishing; beautifying oneself,MN51,kandarakasuttaṃ,naccagītavāditavisūkadassanā paṭivirato hoti. mālāgandhavilepanadhāraṇa<b>maṇḍana</b>vibhūsanaṭṭhānā paṭivirato hoti.,MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso piṇḍapātaṃ paṭisevāmi n'eva davāya na madāya na <b>maṇḍanāya</b> na vibhūsanāya yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya,,,,,,
mada 1,masc,excess; pleasure; indulgence,MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso piṇḍapātaṃ paṭisevāmi n'eva davāya na <b>madāya</b> na maṇḍanāya na vibhūsanāya yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya,SN35.246,vīṇopamasuttaṃ,"seyyathā'pi, bhikkhave, kiṭṭhaṃ sampannaṃ. kiṭṭh'ārakkho ca pamatto, goṇo ca kiṭṭh'ādo aduṃ kiṭṭhaṃ otaritvā yāva'd'atthaṃ <b>madaṃ</b> āpajjeyya pamādaṃ āpajjeyya.",,,,,,
mama 2,pron,my; mine; of me,DN16.36,mahāparinibbānasuttaṃ,"yo vo … mayā dhammo ca vinayo ca desito paññatto, so vo <b>mam</b>'accayena satthā.",SN22.1,nakulapitusuttaṃ,"rūpaṃ attato samanupassati, rūpavantaṃ vā attānaṃ, attani vā rūpaṃ, rūpasmiṃ vā attānaṃ, ahaṃ rūpaṃ, <b>mama</b> rūpan'ti pariyuṭṭhaṭṭhāyī hoti.",SN22.79,khajjanīyasuttaṃ,"yaṃ pan'āniccaṃ dukkhaṃ vipariṇāmadhammaṃ, kallaṃ nu taṃ samanupassituṃ, etaṃ <b>mama</b>, eso'ham'asmi, eso me attā'ti? no h'etaṃ, bhante",MN107,gaṇakamoggallānasuttaṃ,"app'ekacce kho, brāhmaṇa, <b>mama</b> sāvakā mayā evaṃ ovadīyamānā evaṃ anusāsīyamānā accantaṃ niṭṭhaṃ nibbānaṃ ārādhenti, ekacce n'ārādhentī'ti."
mamaccayena,ind,after my passing away; after my death; when I am gone,DN16.36,mahāparinibbānasuttaṃ,"yo vo … mayā dhammo ca vinayo ca desito paññatto, so vo <b>mam'accayena</b> satthā.",,,,,,,,,
mayā 1,pron,by me; with me,DN16.36,mahāparinibbānasuttaṃ,"yo vo ... <b>mayā</b> dhammo ca vinayo ca desito paññatto, so vo mam'accayena satthā.",SN12.22,dutiyadasabalasuttaṃ,"evaṃ svākkhāto, bhikkhave, <b>mayā</b> dhammo uttāno vivaṭo pakāsito chinnapilotiko.",SN22.94,pupphasuttaṃ,"n'āhaṃ, bhikkhave, lokena vivadāmi, loko'va <b>mayā</b> vivadati. na, bhikkhave, dhammavādī kenaci lokasmiṃ vivadati.",SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","attadaṇḍā bhayaṃ jātaṃ,
janaṃ passatha medhagaṃ,
saṃvegaṃ kittayissāmi,
yathā saṃvijitaṃ <b>mayā</b>."
mahapphala,adj,of great fruit; yielding good results,SNP13,"ratanasuttaṃ
cūḷavaggo 1","ye puggalā aṭṭha sataṃ pasatthā,
cattāri etāni yugāni honti.
te dakkhiṇeyyā sugatassa sāvakā,
etesu dinnāni <b>mahapphalāni</b>.",SN12.22,dutiyadasabalasuttaṃ,yesaṃ mayaṃ paribhuñjāma cīvarapiṇḍapātasen'āsanagilānappaccayabhesajjaparikkhāraṃ tesaṃ te kārā amhesu <b>mahapphalā</b> bhavissanti mah'ānisaṃsā'ti,DHP356,taṇhāvaggo,"tiṇadosāni khettāni,
rāgadosā ayaṃ pajā,
tasmā hi vītarāgesu,
dinnaṃ hoti <b>mahapphalaṃ</b>.",,,
mahāsamudda,masc,great sea; vast ocean,UD45,uposathasuttaṃ,"puna caparaṃ, bhikkhave, <b>mahāsamuddo</b> ekaraso loṇaraso",AN10.29,paṭhamakosalasuttaṃ,cattāri <b>mahāsamudda</b>sahassāni cattāri mahārājasahassāni sahassaṃ cātumahārājikānaṃ sahassaṃ tāvatiṃsānaṃ sahassaṃ yāmānaṃ sahassaṃ tusitānaṃ sahassaṃ nimmānaratīnaṃ,UD45,uposathasuttaṃ,"ayaṃ, bhikkhave, mahāsamudde chaṭṭho acchariyo abbhuto dhammo, yaṃ disvā disvā asurā <b>mahāsamudde</b> abhiramanti",,,
maṃ 1,pron,me (object),AN4.67,ahirājasuttaṃ,"mā <b>maṃ</b> apādako hiṃsi, mā <b>maṃ</b> hiṃsi dipādako.
mā <b>maṃ</b> catuppado hiṃsi, mā <b>maṃ</b> hiṃsi bahuppado.",AN10.48,pabbajitābhiṇhasuttaṃ,kacci nu kho <b>maṃ</b> anuvicca viññū sabrahmacārī sīlato na upavadantī'ti pabbajitena abhiṇhaṃ paccavekkhitabbaṃ,DHP3,yamakavaggo,"akkocchi <b>maṃ</b> avadhi <b>maṃ</b>,
ajini <b>maṃ</b> ahāsi me,
ye ca taṃ upanayhanti,
veraṃ tesaṃ na sammati.",SN42.2,tālapuṭasuttaṃ,"alaṃ, gāmaṇi, tiṭṭhat'etaṃ, mā <b>maṃ</b> etaṃ pucchī'ti."
mā ahuvattha,idiom,(you all) don't be,MN19,dvedhāvitakkasuttaṃ,<b>mā</b> pacchā vippaṭisārino <b>ahuvattha</b>,SN35.240,kummopamasuttaṃ,"cakkhunā rūpaṃ disvā <b>mā</b> nimittaggāhino <b>ahuvattha</b>, mā anubyañjanaggāhino.",,,,,,
mā ahesuṃ,idiom,may they not be; may they not exist,SN22.59,anattalakkhaṇasuttaṃ,"saṅkhārā ca h'idaṃ, bhikkhave, attā abhavissaṃsu, na'y'idaṃ saṅkhārā ābādhāya saṃvatteyyuṃ, labbhetha ca saṅkhāresu, evaṃ me saṅkhārā hontu, evaṃ me saṅkhārā <b>mā ahesun</b>'ti.",AN10.176,cundasuttaṃ,"byāpannacitto hoti paduṭṭhamanasaṅkappo, ime sattā haññantu vā bajjhantu vā ucchijjantu vā vinassantu vā <b>mā</b> vā <b>ahesun'ti</b>.",,,,,,
mā ahosi,idiom,let it not be; may it not exist (for),SN22.59,anattalakkhaṇasuttaṃ,"yasmā ca kho, bhikkhave, rūpaṃ anattā, tasmā rūpaṃ ābādhāya saṃvattati, na ca labbhati rūpe, evaṃ me rūpaṃ hotu, evaṃ me rūpaṃ <b>mā ahosī</b>'ti.",,,,,,,,,
mā kho tumhe eso ajesi,idiom,don't let this person defeat you,VIN5.1.1,tajjanīya kammaṃ,"<b>mā kho tumhe</b>, āyasmanto, <b>eso ajesi</b>.",,,,,,,,,
mā pacchā vippaṭisārino ahuvattha,idiom,don't have remorse later!; don't regret it later,MN19,dvedhāvitakkasuttaṃ,"etāni, bhikkhu, rukkhamūlāni, etāni suññ'āgārāni. jhāyatha, bhikkhu, mā pamād'attha, <b>mā pacchā vippaṭisārino ahuvattha</b>. ayaṃ vo amhākaṃ anusāsanī'ti.",,,,,,,,,
mā pamādattha,idiom,you (all) mustn't be careless!; don't be negligent!,MN19,dvedhāvitakkasuttaṃ,"etāni, bhikkhave, rukkhamūlāni, etāni suññ'āgārāni. jhāyatha, bhikkhave, <b>mā pamād'attha</b>, mā pacchā vippaṭisārino ahuvattha. ayaṃ vo amhākaṃ anusāsanī'ti.",,,,,,,,,
mā 1.1,ind,do not; may one not; don't let,MN107,gaṇakamoggallānasuttaṃ,"tam'enaṃ tathāgato uttariṃ vineti, ehi tvaṃ, bhikkhu, indriyesu guttadvāro hohi, cakkhunā rūpaṃ disvā <b>mā</b> nimittaggāhī hohi m'ānubyañjanaggāhī",SN22.59,anattalakkhaṇasuttaṃ,"rūpaṃ, bhikkhave, anattā. rūpañ'ca h'idaṃ, bhikkhave, attā abhavissa, na'y'idaṃ rūpaṃ ābādhāya saṃvatteyya, labbhetha ca rūpe, evaṃ me rūpaṃ hotu, evaṃ me rūpaṃ <b>mā</b> ahosī'ti.",AN3.66,kesamuttisuttaṃ,"etha tumhe, kālāmā, <b>mā</b> anussavena, <b>mā</b> paramparāya, <b>mā</b> itikirāya, <b>mā</b> piṭakasampadānena, <b>mā</b> takkahetu, <b>mā</b> nayahetu, <b>mā</b> ākāraparivitakkena, <b>mā</b> diṭṭhinijjhānakkhantiyā, <b>mā</b> bhabbarūpatāya, <b>mā</b> samaṇo no garū'ti.",DN16.32,mahāparinibbānasuttaṃ,"alaṃ, ānanda, <b>mā</b> soci <b>mā</b> paridevi, nanu etaṃ, ānanda, mayā paṭikacc'eva akkhātaṃ, sabbeh'eva piyehi manāpehi nānābhāvo vinābhāvo aññathābhāvo"
mākāsi,aor,do not make; do not create; don't do,UD44,kumārakasuttaṃ,"sace bhāyatha dukkhassa,
sace vo dukkham'appiyaṃ,
<b>m'ākattha</b> pāpakaṃ kammaṃ,
āvi vā yadi vā raho.",SN10.5,sānusuttaṃ,"sānuṃ pabuddhaṃ vajjāsi,
yakkhānaṃ vacanaṃ idaṃ,
<b>m'ākāsi</b> pāpakaṃ kammaṃ,
āvi vā yadi vā raho.",,,,,,
migadāya 1,masc,name of a park outside Bārāṇasī,SN22.59,anattalakkhaṇasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā bārāṇasiyaṃ viharati isipatane <b>migadāye</b>.",DN14.13,mahāpadānasuttaṃ,evam'eva bodhirukkhamūle antarahito bandhumatiyā rājadhāniyā kheme <b>migadāye</b> pāturahosi.,,,,,,
me 3,pron,to me; for me,AN8.53,saṃkhittasuttaṃ,"sādhu <b>me</b>, bhante, bhagavā saṃkhittena dhammaṃ desetu, yam'ahaṃ bhagavato dhammaṃ sutvā ekā vūpakaṭṭhā appamattā ātāpinī pahit'attā vihareyyan'ti.",SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","osāne'tv'eva byāruddhe,
disvā <b>me</b> aratī ahu,
ath'ettha sallam'addakkhiṃ,
duddasaṃ hadayanissitaṃ.",SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","atthaṅ'gato so uda vā so n'atthi,
udāhu ve sassatiyā arogo,
taṃ <b>me</b> munī sādhu viyākarohi,
tathā hi te vidito esa dhammo.",MN39,mahāassapurasuttaṃ,"ahaṃ kho pubbe ābādhiko ahosiṃ dukkhito bāḷhagilāno, bhattañ'ca me nacchādesi, na ca <b>me</b> āsi kāye balamattā"
me 5,pron,my; mine,SN22.59,anattalakkhaṇasuttaṃ,"rūpaṃ, bhikkhave, anattā. rūpañ'ca h'idaṃ, bhikkhave, attā abhavissa, na'y'idaṃ rūpaṃ ābādhāya saṃvatteyya, labbhetha ca rūpe, evaṃ <b>me</b> rūpaṃ hotu, evaṃ <b>me</b> rūpaṃ mā ahosī'ti.",AN4.67,ahirājasuttaṃ,"virūpakkhehi <b>me</b> mettaṃ, mettaṃ erāpathehi <b>me</b>.
chabyāputtehi <b>me</b> mettaṃ, mettaṃ kaṇhāgotamakehi ca.",SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","yassa n'atthi idaṃ me'ti,
paresaṃ vā'pi kiñcanaṃ,
mamattaṃ so asaṃvindaṃ,
n'atthi <b>me</b>'ti na socati.",SN22.59,anattalakkhaṇasuttaṃ,"saṅkhārā ca h'idaṃ, bhikkhave, attā abhavissaṃsu, na'y'idaṃ saṅkhārā ābādhāya saṃvatteyyuṃ, labbhetha ca saṅkhāresu, evaṃ <b>me</b> saṅkhārā hontu, evaṃ <b>me</b> saṅkhārā mā ahesun'ti."
yathā 1,ind,like; as; as per; according to; how; in whatever way,SNP13,"ratanasuttaṃ
cūḷavaggo 1","<b>yath</b>'indakhīlo pathaviṃ sito siyā, catubbhi vātehi asampakampiyo.
tath'ūpamaṃ sappurisaṃ vadāmi, yo ariyasaccāni avecca passati.",AN3.73,ājīvakasuttaṃ,"tena hi, gahapati, taññ'ev'ettha paṭipucchissāmi, <b>yathā</b> te khameyya tathā naṃ byākareyyāsi.",SNP37,"nālakasuttaṃ
mahāvaggo 11","<b>yathā</b> ahaṃ tathā ete,
<b>yathā</b> ete tathā ahaṃ,
attānaṃ upamaṃ katvā,
na haneyya na ghātaye.",AN6.61,majjhesuttaṃ,upasaṅkamitvā bhagavato etam'atthaṃ ārocessāma. <b>yathā</b> no bhagavā byākarissati tathā naṃ dhāressāmā'ti.
yathākammaṃ 1,ind,according to one's deeds,MN82,raṭṭhapālasuttaṃ,"atha kho aññe imaṃ bhogaṃ paṭipajjissanti, ahaṃ pana <b>yathākammaṃ</b> gamissāmī'ti.",MN39,mahāassapurasuttaṃ,hīne paṇīte suvaṇṇe dubbaṇṇe sugate duggate <b>yathākamm</b>'ūpage satte pajānāti,,,,,,
yasassī 1,adj,famous; renowned; illustrious; celebrated,SNP70,"mogharāja māṇava pucchā
pārāyanavaggo 15","ayaṃ loko paro loko,
brahmaloko sadevako,
diṭṭhiṃ te n'ābhijānāti,
gotamassa <b>yasassino</b>.",SNP32,sabhiyasuttaṃ,atha kho sabhiyo paribbājako tassā devatāya santike te pañhe uggahetvā ye te samaṇabrāhmaṇā saṅghino gaṇino gaṇ'ācariyā ñātā <b>yasassino</b> titthakarā sādhusammatā bahujanassa ... te upasaṅkamitvā te pañhe pucchati.,,,,,,
yācati 1,pr,asks; requests; begs (someone for something),VIN1.2.3,duṭṭhullavācāsikkhāpadaṃ,"dve magge ādissa vaṇṇam'pi bhaṇati, avaṇṇam'pi bhaṇati, <b>yācati</b>'pi, āyācati'pi, pucchati'pi, paṭipucchati'pi, ācikkhati'pi, anusāsati'pi, akkosati'pi.",VIN1.2.6,kuṭikārasikkhāpadaṃ,ayaṃ itthan'nāmo bhikkhu saññācikāya kuṭiṃ kattu'kāmo assāmikaṃatt'uddesaṃ. so saṅghaṃ kuṭivatthuolokanaṃ <b>yācati</b>.,,,,,,
yāvataka,adj,as much as; as long as; as big as; as far as,DN14.3,mahāpadānasuttaṃ,"ayañ'hi, deva, kumāro nigrodhaparimaṇḍalo <b>yāvatakv</b>'assa kāyo tāvatakv'assa byāmo, <b>yāvatakv</b>'assa byāmo, tāvatakv'assa kāyo",AN6.61,majjhesuttaṃ,"ekam'antaṃ nisinnā kho therā bhikkhū <b>yāvatako</b> ahosi sabbeh'eva saddhiṃ kathāsallāpo, taṃ sabbaṃ bhagavato ārocesuṃ.",AN10.93,kiṃdiṭṭhikasuttaṃ,anāthapiṇḍiko gahapati <b>yāvatako</b> ahosi tehi aññatitthiyehi paribbājakehi saddhiṃ kathāsallāpo taṃ sabbaṃ bhagavato ārocesi.,,,
yāvatako ahosi kathāsallāpo,idiom,whatever conversation occurred there,SN12.25,bhūmijasuttaṃ,ekam'antaṃ nisinno kho āyasmā ānando <b>yāvatako</b> āyasmato sāriputtassa āyasmatā bhūmijena saddhiṃ <b>ahosi kathāsallāpo</b> taṃ sabbaṃ bhagavato ārocesi.,AN6.61,majjhesuttaṃ,"ekam'antaṃ nisinnā kho therā bhikkhū <b>yāvatako ahosi</b> sabbeh'eva saddhiṃ <b>kathāsallāpo</b>, taṃ sabbaṃ bhagavato ārocesuṃ.",,,,,,
raṭṭhapāla,masc,name of an arahant monk,Thai,,handa mayaṃ <b>raṭṭhapāla</b>ttheragāthāyo bhaṇāmase,MN82,raṭṭhapālasuttaṃ,"atha kho āyasmā <b>raṭṭhapālo</b> sakapitu nivesane n'eva dānaṃ alattha na paccakkhānaṃ, añña'd'atthu akkosam'eva alattha",,,,,,
rūpa 1,nt,matter; material thing; materiality; experience of material world; physical objects of consciousness; first of the five aggregates,SN22.59,anattalakkhaṇasuttaṃ,"yasmā ca kho, bhikkhave, rūpaṃ anattā, tasmā rūpaṃ ābādhāya saṃvattati, na ca labbhati rūpe, evaṃ me <b>rūpaṃ</b> hotu, evaṃ me <b>rūpaṃ</b> mā ahosī'ti.",DN22.15,mahāsatipaṭṭhānasuttaṃ,seyyath'īdaṃ <b>rūp</b>'ūpādānakkhandho vedan'ūpādānakkhandho saññ'ūpādānakkhandho saṅkhār'ūpādānakkhandho viññāṇ'ūpādānakkhandho,SN12.61,assutavāsuttaṃ,"evaṃ passaṃ, bhikkhave, sutavā ariyasāvako <b>rūpasmim</b>'pi nibbindati vedanāya'pi nibbindati saññāya'pi nibbindati saṅkhāresu'pi nibbindati viññāṇasmim'pi nibbindati",SN22.79,khajjanīyasuttaṃ,"ahañ'c'eva kho pana anāgataṃ <b>rūpaṃ</b> abhinandeyyaṃ, anāgatam'p'āhaṃ addhānaṃ evam'eva <b>rūpena</b> khajjeyyaṃ, seyyathā'pi eta'r'ahi paccuppannena <b>rūpena</b> khajjāmī'ti"
sakuṇa,masc,bird,MN51,kandarakasuttaṃ,seyyathā'pi nāma pakkhī <b>sakuṇo</b> yena yen'eva ḍeti sapattabhāro'va ḍeti,DHP174,lokavaggo,"andhabhūto ayaṃ loko,
tanuk'ettha vipassati,
<b>sakuṇo</b> jālamutto'va,
appo saggāya gacchati.",SN47.6,sakuṇagghisuttaṃ,"bhūtapubbaṃ, bhikkhave, sakuṇagghi lāpaṃ <b>sakuṇaṃ</b> sahasā ajjhappattā aggahesi.",,,
saccaṃ,ind,truly; really,DN9.6,poṭṭhapādasuttaṃ,"ty'āhaṃ upasaṅkamitvā evaṃ vadāmi, <b>saccaṃ</b> kira tumhe āyasmanto evaṃvādino evaṃdiṭṭhino, ek'antasukhī attā hoti arogo paraṃ maraṇā'ti?",SNP31,"māghasuttaṃ, mahāvaggo 5","ko sujjhati muccati bajjhatī ca,
ken'attanā gacchati brahmalokaṃ,
ajānato me muni brūhi puṭṭho,
bhagavā hi me sakkhi brahmajjadiṭṭho,
tuvañ'hi no brahmasamo'si <b>saccaṃ</b>,
kathaṃ upapajjati brahmalokaṃ jutima.",AN3.40,ādhipateyyasuttaṃ,"n'atthi loke raho nāma, pāpakammaṃ pakubbato,
attā te purisa jānāti, <b>saccaṃ</b> vā yadi vā musā.",,,
saṇṭhapeti,pr,makes stable; steadies; establishes,SN21.1,kolitasuttaṃ,"moggallāna, moggallāna, mā, brāhmaṇa, ariyaṃ tuṇhībhāvaṃ pamādo, ariye tuṇhībhāve cittaṃ <b>saṇṭhapehi</b>, ariye tuṇhībhāve cittaṃ ekodibhāvaṃ karohi, ariye tuṇhībhāve cittaṃ samādahā'ti.",MN36,mahāsaccakasuttaṃ,"so kho ahaṃ, aggivessana, tassā'y'eva kathāya pariyosāne, tasmiṃ'y'eva purimasmiṃ samādhinimitte ajjhattam'eva cittaṃ <b>saṇṭhapemi</b> sannisādemi ekodiṃ karomi samādahāmi, yena sudaṃ niccakappaṃ viharāmī'ti.",SN40.1,paṭhamajhānapañhāsuttaṃ,"mā, brāhmaṇa, paṭhamaṃ jhānaṃ pamādo, paṭhame jhāne cittaṃ <b>saṇṭhapehi</b>, paṭhame jhāne cittaṃ ekodiṃ karohi, paṭhame jhāne cittaṃ samādahā'ti.",,,
saddhiṃ,ind,together (with); with,SN35.28,ādittasuttaṃ,evaṃ me sutaṃ ekaṃ samayaṃ bhagavā gayāyaṃ viharati gayāsīse <b>saddhiṃ</b> bhikkhusahassena. tatra kho bhagavā bhikkhū āmantesi,SN46.53,aggisuttaṃ,"atha kho te bhikkhū yena aññatitthiyānaṃ paribbājakānaṃ ārāmo ten'upasaṅkamiṃsu, upasaṅkamitvā tehi aññatitthiyehi paribbājakehi <b>saddhiṃ</b> sammodiṃsu",AN6.61,majjhesuttaṃ,"ekam'antaṃ nisinnā kho therā bhikkhū yāvatako ahosi sabbeh'eva <b>saddhiṃ</b> kathāsallāpo, taṃ sabbaṃ bhagavato ārocesuṃ.",DHP329,nāgavaggo,"no ce labhetha nipakaṃ sahāyaṃ, <b>saddhiṃ</b>caraṃ sādhuvihāridhīraṃ,
rājā'va raṭṭhaṃ vijitaṃ pahāya, eko care mātaṅg'araññ'eva nāgo."
sabba 1,pron,all; every,Thai,,puññaṃ mayā yaṃ mama <b>sabb</b>'upaddavā mā hontu ve tassa pabhāvasiddhiyā,SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","atthaṅ'gatassa na pamāṇam'atthi,
yena naṃ vajjuṃ taṃ tassa n'atthi,
<b>sabbesu</b> dhammesu samohatesu,
samūhatā vādapathā'pi sabbe'ti.",DHP277,maggavaggo,"<b>sabbe</b> saṅkhārā aniccā'ti,
yadā paññāya passati,
atha nibbindati dukkhe,
esa maggo visuddhiyā.",AN10.93,kiṃdiṭṭhikasuttaṃ,anāthapiṇḍiko gahapati yāvatako ahosi tehi aññatitthiyehi paribbājakehi saddhiṃ kathāsallāpo taṃ <b>sabbaṃ</b> bhagavato ārocesi.
sabrahmacārī,masc,fellow monk; spiritual companion,MN48,kosambiyasuttaṃ,"bhikkhu ye te lābhā dhammikā dhammaladdhā antamaso pattapariyāpannamattam'pi, tathārūpehi lābhehi appaṭivibhattabhogī hoti sīlavantehi <b>sabrahmacārīhi</b> sādhāraṇabhogī.",AN10.48,pabbajitābhiṇhasuttaṃ,"kacci nu kho maṃ anuvicca viññū <b>sabrahmacārī</b> sīlato na upavadantī'ti, pabbajitena abhiṇhaṃ paccavekkhitabbaṃ.",AN8.2,paññāsuttaṃ,"idha, bhikkhave, bhikkhu satthāraṃ upanissāya viharati aññataraṃ vā garuṭṭhāniyaṃ <b>sabrahmacāriṃ</b>, yatth'assa tibbaṃ hir'ottappaṃ paccupaṭṭhitaṃ hoti pemañ'ca gāravo ca.",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","cudito vacībhi satim'ābhinande,
<b>sabrahmacārīsu</b> khilaṃ pabhinde,
vācaṃ pamuñce kusalaṃ n'ātivelaṃ,
janavādadhammāya na cetayeyya."
samudda,masc,sea; ocean,DHP127,kodhavaggo,"na antalikkhe na <b>samudda</b>majjhe,
na pabbatānaṃ vivaraṃ pavissa,
na vijjati so jagatippadeso,
yatthaṭṭhito mucceyya pāpakammā.",SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","majjhe yathā <b>samuddassa</b>,
ūmi no jāyatī ṭhito hoti,
evaṃ ṭhito anejassa,
ussadaṃ bhikkhu na kareyya kuhiñci.",UD45,uposathasuttaṃ,"ayaṃ, bhikkhave, mahāsamudde chaṭṭho acchariyo abbhuto dhammo, yaṃ disvā disvā asurā mahā<b>samudde</b> abhiramanti",,,
sarīra 1,nt,body,SN12.22,dutiyadasabalasuttaṃ,"kāmaṃ taco ca nhāru ca aṭṭhi ca avasissatu, <b>sarīre</b> upasussatu maṃsalohitaṃ, yaṃ taṃ purisathāmena purisavīriyena purisaparakkamena pattabbaṃ, na taṃ apāpuṇitvā vīriyassa saṇṭhānaṃ bhavissatī'ti.",DHP151,jarāvaggo,"jīranti ve rājarathā sucittā,
atho <b>sarīram</b>'pi jaraṃ upeti,
satañ'ca dhammo na jaraṃ upeti,
santo have sabbhi pavedayanti.",DN16.27,mahāparinibbānasuttaṃ,"sabbaphāliphullā kho, ānanda, yamakasālā akālapupphehi. te tathāgatassa <b>sarīraṃ</b> okiranti ajjhokiranti abhippakiranti tathāgatassa pūjāya.",,,
saha 1.2,ind,with; together (with); accompanied (by),TH251,raṭṭhapālattheragāthā,"passa cittakataṃ rūpaṃ, maṇinā kuṇḍalena ca.
aṭṭhiṃ tacena onaddhaṃ, <b>saha</b> vatthehi sobhati.",AN3.156,pubbaṇhasuttaṃ,"te atthaladdhā sukhitā, viruḷhā buddhasāsane. arogā sukhitā hotha, <b>saha</b> sabbehi ñātibhi",SN56.35,sattisatasuttaṃ,"na kho pan'āhaṃ, bhikkhave, <b>saha</b> dukkhena saha domanassena catunnaṃ ariyasaccānaṃ abhisamayaṃ vadāmi",SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","nindāya nappavedheyya,
na uṇṇameyya pasaṃsito bhikkhu,
lobhaṃ <b>saha</b> macchariyena,
kodhaṃ pesuṇiyañ'ca panudeyya."
saṃyoga 2,masc,attachment; association; involvement,AN8.53,saṃkhittasuttaṃ,visaṃyogāya saṃvattanti no <b>saṃyogāya</b> ,MN60,apaṇṇakasuttaṃ,"ye kho te bhonto samaṇabrāhmaṇā evaṃvādino evaṃdiṭṭhino, n'atthi sabbaso bhavanirodho'ti, tesam'ayaṃ diṭṭhi sārāgāya santike, <b>saṃyogāya</b> santike, abhinandanāya santike, ajjhosānāya santike, upādānāya santike.",,,,,,
sikkhati 2,pr,trains (in); trains (for the purpose of); practices (for the sake of); practice (to),MN118,ānāpānassatisuttaṃ,"pītipaṭisaṃvedī assasissāmī'ti <b>sikkhati</b>, pītipaṭisaṃvedī passasissāmī'ti <b>sikkhati</b>,",SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","uṭṭhahatha nisīdatha,
daḷhaṃ <b>sikkhatha</b> santiyā,
mā vo pamatte viññāya,
maccurājā amohayittha vas'ānuge.",MN140,dhātuvibhaṅgasuttaṃ,"paññaṃ nappamajjeyya, saccam'anurakkheyya, cāgam'anubrūheyya, santim'eva so <b>sikkheyyā</b>'ti, ayam'uddeso dhātuvibhaṅgassa.",MN107,gaṇakamoggallānasuttaṃ,"pātimokkhasaṃvarasaṃvuto viharati ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī, samādāya <b>sikkhati</b> sikkhāpadesu,"
