pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
vatvā,abs,having said; having spoken (about),VIN PAT NP 27,mahāpesakārasikkhāpadaṃ,"app'eva nāma mayam'pi āyasmantānaṃ kiñcimattaṃ anupadajjeyyāmā'ti. evañ'ca so bhikkhu <b>vatvā</b> kiñcimattaṃ anupadajjeyya antamaso piṇḍapātamattam'pi, nissaggiyaṃ pācittiyaṃ.",SN41.4,mahakapāṭihāriyasuttaṃ,citto'pi kho gahapati sesakaṃ vissajjethā'ti <b>vatvā</b> there bhikkhū piṭṭhito piṭṭhito anubandhi.,TH257,pārāpariyattheragāthā,"idaṃ <b>vatvā</b> sālavane, samaṇo bhāvit'indriyo.
brāhmaṇo parinibbāyī, isi khīṇapunabbhavo'ti.",,,
vāsa 1.1,masc,living; dwelling; residence; staying,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","patirūpadesa<b>vāso</b> ca, pubbe ca katapuññatā.
attasammāpaṇidhi ca, etam'maṅgalam'uttamaṃ.",VIN1.2.6,kuṭikārasikkhāpadaṃ,"anāpatti leṇe guhāya tiṇakuṭikāya aññass'atthāya <b>vās</b>'āgāraṃ ṭhapetvā sabbattha, anāpatti ummattakassa ādikammikassā'ti.",DHP237,malavaggo,"upanītavayo ca dāni'si,
sampayāto'si yamassa santike,
<b>vāso</b> te n'atthi antarā,
pātheyyam'pi ca te na vijjati.",SN22.96,gomayapiṇḍasuttaṃ,"ettako ce'pi, bhikkhu, attabhāvapaṭilābho abhavissa nicco dhuvo sassato avipariṇāmadhammo, na'y'idaṃ brahmacariya<b>vāso</b> paññāyetha sammā dukkhakkhayāya."
vicitra 1,adj,diverse; varied,MN56,upālisuttaṃ,"purimen'ev'āhaṃ, bhante, opammena bhagavato attamano abhiraddho. api c'āhaṃ imāni bhagavato <b>vicitrāni</b> pañhapaṭibhānāni sotu'kāmo, ev'āhaṃ bhagavantaṃ paccanīkaṃ kātabbaṃ amaññissaṃ",,,,,,,,,
vidvant,masc,who is wise; who is knowing; who is intelligent,MN131,bhaddekarattasuttaṃ,"paccuppannañ'ca yaṃ dhammaṃ, tattha tattha vipassati. asaṃhiraṃ asaṅkuppaṃ, taṃ <b>vidvā</b> m'anubrūhaye.",SNP42,"suddhaṭṭhakasuttaṃ
aṭṭhakavaggo 4","sayaṃ samādāya vatāni jantu,
ucc'āvacaṃ gacchati saññasatto,
<b>vidvā</b> ca vedehi samecca dhammaṃ,
na ucc'āvacaṃ gacchati bhūripañño.",SNP59,"mettagū māṇava pucchā
pārāyanavaggo 4","evaṃvihārī sato appamatto,
bhikkhu caraṃ hitvā mamāyitāni,
jātiṃ jaraṃ sokapariddavañ'ca,
idh'eva <b>vidvā</b> pajaheyya dukkhaṃ.",,,
vinayati,pr,removes; dispels,AN6.63,nibbedhikasuttaṃ,"n'ete kāmā yāni citrāni loke,
saṅkapparāgo purisassa kāmo,
tiṭṭhanti citrāni tath'eva loke.
ath'ettha dhīrā <b>vinayanti</b> chandan'ti.",SNP67,"bhadrāvudha māṇava pucchā
pārāyanavaggo 12","ādānataṇhaṃ <b>vinayetha</b> sabbaṃ,
uddhaṃ adho tiriyañ'cā'pi majjhe,
yaṃ yañ'hi lokasmim'upādiyanti,
ten'eva māro anveti jantuṃ.",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","kiṃ'sū asissāmi kuvaṃ vā asissaṃ,
dukkhaṃ vata settha kv'ajja sessaṃ,
ete vitakke paridevaneyye,
<b>vinayetha</b> sekho aniketacārī.",,,
vipassati,pr,sees deeply (into); sees in detail; understands with insight; has insight into,MN131,bhaddekarattasuttaṃ,"paccuppannañ'ca yaṃ dhammaṃ, tattha tattha <b>vipassati</b>. asaṃhiraṃ asaṅkuppaṃ, taṃ vidvā m'anubrūhaye.",SNP69,"posāla māṇava pucchā
pārāyanavaggo 14","ākiñcaññasambhavaṃ ñatvā,
nandī saṃyojanaṃ iti,
evam'etaṃ abhiññāya,
tato tattha <b>vipassati</b>,
etaṃ ñāṇaṃ tathaṃ tassa,
brāhmaṇassa vusīmato'ti.",DHP174,lokavaggo,"andhabhūto ayaṃ loko,
tanuk'ettha <b>vipassati</b>,
sakuṇo jālamutto'va,
appo saggāya gacchati.",,,
vihāra 3,masc,mode of living; way of life; way to spend time; mode of existence,MN2.4,sabbāsavasuttaṃ,iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca no bhavissati anavajjatā ca phāsu <b>vihāro</b> cā'ti,SN54.9,vesālīsuttaṃ,"ayam'pi kho, bhikkhave, ānāpānassatisamādhi bhāvito bahulīkato santo c'eva paṇīto ca asecanako ca sukho ca <b>vihāro</b> uppann'uppanne ca pāpake akusale dhamme ṭhānaso antaradhāpeti vūpasameti.",MN65,bhaddālisuttaṃ,"etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca lah'uṭṭhānañ'ca balañ'ca phāsu<b>vihārañ</b>'cā'ti.",AN4.41,samādhibhāvanāsuttaṃ,"atthi, bhikkhave, samādhibhāvanā bhāvitā bahulīkatā diṭṭhadhammasukha<b>vihārāya</b> saṃvattati"
handa,ind,come on!; come now!; well then!,Thai,,<b>handa</b> mayaṃ buddhassa bhagavato pubbabhāganamakāraṃ karomase,DN8.5,mahāsīhanādasuttaṃ,"sakkā ca pan'etaṃ abhavissa kātuṃ gahapatinā vā gahapatiputtena vā antamaso kumbhadāsiyā'pi, <b>handa</b>-ahaṃ acelako homi, mutt'ācāro, hatth'āpalekhano",MN49,brahmanimantanikasuttaṃ,"<b>handa</b> carahi te, mārisa, passa antaradhāyāmī'ti. handa carahi me tvaṃ, brahme, antaradhāyassu, sace visahasī'ti.",SNP37,"nālakasuttaṃ
mahāvaggo 11","moneyyaṃ te upaññissaṃ,
dukkaraṃ durabhisambhavaṃ,
<b>handa</b> te naṃ pavakkhāmi,
santhambhassu daḷho bhava."
hirī,fem,conscience; sense of right and wrong; scruples; (comm) originating from inside,MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso cīvaraṃ paṭisevāmi yāva'd'eva sītassa paṭighātāya uṇhassa paṭighātāya ḍaṃsamakasavāt'ātapasiriṃsapasamphassānaṃ paṭighātāya yāva'd'eva <b>hiri</b>kopīnapaṭicchādan'atthaṃ,SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","saddhā bījaṃ tapo vuṭṭhi,
paññā me yuganaṅgalaṃ,
<b>hirī</b> īsā mano yottaṃ,
sati me phālapācanaṃ.",AN2.9,cariyasuttaṃ,"dve'me, bhikkhave, dhammā sukkā lokaṃ pālenti. katame dve? <b>hirī</b> ca ottappañ'ca.",DHP143,daṇḍavaggo,"<b>hirī</b>nisedho puriso, koci lokasmi vijjati,
yo nindaṃ apabodheti, asso bhadro kasām'iva."
hirīnisedha,adj,prevented by modesty; restrained by conscience; constrained by scruples,SN1.18,hirīsuttaṃ,"<b>hirīnisedhā</b> tanuyā,
ye caranti sadā satā,
antaṃ dukkhassa pappuyya,
caranti visame saman'ti.",DHP143,daṇḍavaggo,"<b>hirīnisedho</b> puriso,
koci lokasmi vijjati,
yo niddaṃ apabodheti,
asso bhadro kasām'iva.",,,,,,
nevassa 2,sandhi,would not even be,MN39,mahāassapurasuttaṃ,"tassa <b>n'ev'assa</b> puratthimāya disāya udakassa āyamukhaṃ, na pacchimāya disāya udakassa āyamukhaṃ, na uttarāya disāya udakassa āyamukhaṃ, na dakkhiṇāya disāya udakassa āyamukhaṃ",,,,,,,,,
idaṃ 3,ind,here; in this case,SN22.59,anattalakkhaṇasuttaṃ,"saṅkhārā ca h'<b>idaṃ</b>, bhikkhave, attā abhavissaṃsu, na'y'idaṃ saṅkhārā ābādhāya saṃvatteyyuṃ, labbhetha ca saṅkhāresu, evaṃ me saṅkhārā hontu, evaṃ me saṅkhārā mā ahesun'ti.",MN49,brahmanimantanikasuttaṃ,"iti h'<b>idaṃ</b> mārassa ca anālapanatāya brahmuno ca abhinimantanatāya, tasmā imassa veyyākaraṇassa brahmanimantanikaṃ't'eva adhivacanan'ti.",,,,,,
durabhisambhava 2,adj,hard to attain; difficult to achieve,SNP37,"nālakasuttaṃ
mahāvaggo 11","moneyyaṃ te upaññissaṃ,
dukkaraṃ <b>durabhisambhavaṃ</b>,
handa te naṃ pavakkhāmi,
santhambhassu daḷho bhava.",,,,,,,,,
