rajjana | neut.: defilement. 
rajjanta | pr.p. of rajjati: finding pleasure in. 
rajjappadesa | masc.: the country belonging to one kingdom. 
rajjasiri | fem.: sovereignty. 
rajjasīmā | fem.: the border of a kingdom. 
rajji | aor. of rajjati: found pleasure in. 
rajjitvā | abs. of rajjati: having found pleasure in. 
rajju | fem.: a rope; a cord. 
rajjugāhaka | masc.: a land-surveyor. 
rañjati | raj + a: finds delight in. 
rañjanta | pr.p. of rañjati: finding delight in. 
rañjamāna | pr.p. of rañjati: finding delight in. 
rañji | aor. of rañjati: found delight in. 
rañjita | pp. of rañjeti: given pleasure; coloured; dyed. 
rañjitvā | abs. of rañjati: having found in. 
rañjeti | rañj + e: gives pleasure; colours; dyes. 
rañjetvā | abs. of rañjeti: having given pleasure; having coloured; having dyed. 
rañjenta | pr.p. of rañjeti: giving pleasure; colouring; dyeing. 
rañjesi | aor. of rañjeti: gave pleasure; coloured; dyed. 
raṭṭha | neut.: a country. 
raṭṭhapiṇḍa | masc.: food obtained from the people. 
raṭṭhavāsika | masc.: an inhabitant of a country. 
raṭṭhavāsī | masc.: an inhabitant of a country. 
raṭṭhika | adj.: belonging to a country; an official. 
raṇa | neut.: war; battle; sin; fault. 
raṇañjaha | adj.: avoiding the disturbance of passions. 
rata | pp. of ramati: delighted in; devoted to; enjoyed oneself. 
ratana | neut.: 1. a gem; precious thing; 2. a cubit. 
ratanattaya | neut.: the three precious things. viz. the Buddha, His doctrine, and His community. 
ratanavara | neut.: the best of gems. 
ratanākara | masc.: jewel-mine. 
ratanika | adj.: (in cpds.) having so many cubits in length or breadth. 
rati | fem.: attachment; love; liking for. 
ratikīḷā | fem.: sexual intercourse. 
ratta | pp. of rañjeti: dyed; coloured; infatuated with lust. 
rattakkha | adj.: with red eyes. 
rattacandana | neut.: red sandal-wood. 
rattaññū | adj.: of long standing. 
rattandhakāra | masc.: nightly darkness. 
rattapaduma | neut.: red lotus. 
rattapā | fem.: a leech. 
rattaphalā | fem.: a creeper having red oval fruits. 
rattamaṇi | masc.: a ruby. 
rattātisāra | (ratta + ātisāra), m.: the bloody diarrhoea. 
ratti | fem.: night. 
rattikkhaya | masc.: the vane of the night. 
rattikhitta | adj.: shot in the night. 
rattibhāga | masc.: night-time. 
rattibhojana | neut.: the supper. 
rattūparata | adj.: abstaining from eating at night. 
ratha | masc.: a carriage; chariot. 
rathakāra | masc.: chariot-maker; carpenter. 
rathagutti | fem.: fender of a carriage. 
rathaṅga | neut.: parts of a carriage. 
rathacakka | neut.: chariot-wheel. 
rathapañjara | masc.: the body of a chariot. 
rathayuga | neut.: the chariot pole. 
rathareṇu | masc.: a mote of dust. 
rathācariya | (ratha + ācariya), m.: a charioteer; driver. 
rathāṇīka | (ratha + aṇīka), nt.: a group of war chariots. 
rathāroha | (ratha + āroha), m.: a warrior in a chariot. 
rathika | masc.: one who fights in a chariot. 
rathikā | fem.: street. 
rada | masc.: a tusk. Found in dvirada = elephant. 
randha | neut.: an opening; cleft; a weak spot; fault. 
randhaka | masc.: a cook. 
randhagavesī | masc.: one who finds fault or weal points. 
randhana | neut.: cooking; boiling. 
randhita | pp. of randheti: boiled or cooked. 
randheti | randh + e: boils or cooks. 
randhetvā | abs. of randheti: having boiled or cooked. 
randhesi | aor. of randheti: boiled or cooked. 
ramaṇī | fem.: a woman. 
ramaṇīya | adj.: delightful; charming. 
ramati | ram + a: delights in; enjoys oneself. 
ramana | neut.: enjoyment. 
ramanī | fem.: a woman. 
ramanta | pr.p. of ramati: delighting in; enjoying oneself. 
ramamāna | pr.p. of ramati: delighting in; enjoying oneself. 
ramāna | pr.p. of ramati: delighting in; enjoying oneself. 
rami | aor. of ramati: delighted in; enjoyed oneself. 
ramituṁ | inf. of ramati: to delight in; to enjoy oneself. 
ramitvā | abs. of ramati: having delighted in; having enjoyed oneself. 
rameti | v.: gives joy; makes delightful. 
rambhā | fem.: plantain tree. 
ramma | adj.: charming; enjoyable. 
rammaka | masc.: name of a month; (April) 
rava | masc.: sound; roar; cry. 
ravati | ru + a: makes a noise; cries. 
ravana | neut.: roaring; howling. 
ravanta | pr.p. of ravati: making a noise; crying. 
ravamāna | pr.p. of ravati: making a noise; crying. 
ravi | masc.: the sun. 
ravita | pp. of ravati: made a noise; cried. 
ravitvā | abs. of ravati: having a noise; having cried. 
ravihaṁsa | masc.: a kind of bird. 
rasa | masc.: taste; juice; flavour; quick-silver. 
rasaka | masc.: a cook. 
rasagga | neut.: the finest quality of taste. 
rasañjana | neut.: a sort of collyrium. 
rasataṇhā | fem.: the thirst for taste. 
rasanā | fem.: a girdle for women. (see mekhalā.) 
rasapaṭhavī | fem.: essense of the earth. 
rasavatī | fem.: kitchen. 
rasaharaṇī | fem.: the taste conductor. 
rasmi | fem.: a cord; a rein; ray of light. 
rassa | adj.: short; dwarfish; stunted. 
rassatta | neut.: shortness. 
rahada | masc.: a lake. 
rahassa | neut.: a secret. 
rahābhāva | masc.: the state of not being secret. 
rahita | adj.: deprived of; without. 
raho | ind.: secretly; in secret; a lonely place. 
rahogata | adj.: gone to lonely place. 
rāga | masc.: colour; hue; dye; lust; attachment. 
rāgakkhaya | masc.: destruction of lust. 
rāgaggi | masc.: the fire of lust. 
rāgacarita | adj.: of lustful behaviour. 
rāgaratta | adj.: infatuated with lust. 
rāgī | adj.: lustful. 
rāja | masc.: king. 
rājakakudhabhaṇḍa | neut.: ensign of royalty; regalia. 
rājakaññā | fem.: a princess. 
rājakathā | fem.: talk about kings. 
rājakammika | masc.: a government official. 
rājakumāra | masc.: a prince. 
rājakumārī | fem.: a princess. 
rājakula | neut.: royal family; king's palace. 
rājagahaka | adj.: belonging to Rājagaha. 
rājageha | neut.: king's palace. 
rājañña | masc.: a man of the warrior caste. 
rājati | rāj + a: shines. 
rājatta | neut.: kingship. 
rājadaṇḍa | masc.: punishment ordered by a king. 
rājadāya | masc.: a royal gift. 
rājadūta | masc.: a king's messenger or envoy. 
rājadevī | fem.: a consort of a king. 
rājadhamma | masc.: duty of a king. 
rājadhāni | fem.: the royal city. 
rājadhītu | fem.: a king's daughter. 
rājanivesana | neut.: king's abode. 
rājaparisā | fem.: retinue of a king; a royal assembly. 
rājaputta | masc.: a prince. 
rājaputtī | fem.: a king's daughter. 
rājapurisa | masc.: one who is in the king's service. 
rājaporisa | neut.: the government service. 
rājabali | masc.: a tax to be given to a king. 
rājabhaṭa | masc.: a soldier. 
rājabhaya | neut.: fear coming from a king. 
rājabhavana | neut.: king's palace. 
rājabhogga | adj.: fit to be used by a king. 
rājamandira | neut.: king's palace. 
rājamahāmatta | masc.: the prime minister. 
rājamahesī | fem.: a queen. 
rājamāna | pr.p. of rājati: shining. 
rājamuddā | fem.: the royal seal. 
rājaratha | masc.: the state carriage. 
rājavara | masc.: a noble king. 
rājavallabha | adj.: familiar with a king; a king's favourite. 
rājasampatti | fem.: splendour of a king. 
rājahaṁsa | masc.: royal swan (whose beak and feet are red.) 
rājāṅgaṇa | (rāja + āṅgaṇa), nt.: the courtyard of a palace. 
rājāṇā | fem.: king's command. 
rājānubhāva | masc.: the pomp or majesty of a king. 
rājāntepura | (rāja + antepura), nt.: royal harem; palace grounds. 
rājāmacca | masc.: a royal minister. 
rājāyatana | masc.: the tree Budhanania Latifolia. 
rāji | aor. of rājati: shined. 
rājita | pp. of rājati: resplendent; shining. 
rājiddhi | fem.: royal power. 
rājinī | fem.: a queen. 
rājisi | masc.: a royal seer. 
rājupaṭṭhāna | neut.: attendance on a king. 
rājuyyāna | neut.: a royal garden. 
rājorodha | masc.: a king's harem; a royal concubine. 
rāmaṇeyyaka | adj.: pleasant; agreeable; lovely. 
rāva | masc.: a cry; howling; noise. 
rāsi | masc.: a heap; quantity. 
rāsivaḍḍhaka | masc.: the controller of revenues. 
rāhaseyyaka | adj.: secluded; secret. 
rāhu | masc.: name of an asura king; an eclipse. 
rāhumukha | neut.: the mouth of Rāhu; a certain punishment. 
riñcati | ric + ṁ-a: neglects; abandons; empties. 
riñcamāna | pr.p. of riñcati: neglecting; abandoning. 
riñci | aor. of riñcati: neglected; abandoned; emptied. 
riñcitvā | abs. of riñcati: having neglected; having abandoned; having emptied. 
ritta | pp. of riñcati: devoid; empty; rid of. 
rittamuṭṭhi | masc.: an empty fist. 
rittahattha | adj.: empty-handed. 
rukkha | masc.: a tree. 
rukkhagahaṇa | neut.: a thicket of trees. 
rukkhadevatā | fem.: a tree-spirit. 
rukkhamūla | neut.: the foot of a tree. 
rukkhamūlika | adj.: one who lives at the foot of a tree. 
rukkhasusira | neut.: a hollow in a tree. 
ruci | fem.: liking; choice; inclination. 
rucika | adj.: (in cpds.), having the inclination of. 
rucira | adj.: pleasant; agreeable; beautiful. 
ruccati | ruc + ya: finds delight in; likes. 
ruccana | neut.: liking; choice. 
ruccanaka | adj.: pleasing; satisfying. 
rucci | aor. of ruccati: found delight in; liked. 
ruccita | pp. of ruccati: found delight in; liked. 
ruccitvā | abs. of ruccati: having found delight in; having liked. 
rujati | ruj + a: feels pain; aches. 
rujana | neut.: pain; affliction. 
rujanaka | adj.: aching. 
rujā | fem.: pain; affliction. 
ruji | aor. of rujati: felt pain; ached. 
rujitvā | abs. of rujati: having felt pain; having ached. 
rujjhati | rudh + ya: is obstructed or prevented. 
rujjhi | aor. of rujjhati: was obstructed or prevented. 
ruṭṭha | pp. of russati: vexed; enraged. 
ruṇṇa | pp. of rudati: crying; weeping; lamentation. 
ruta | neut.: cry of an animal. 
rudati | rud + a: cries; laments. 
rudanta | pr.p. of rudati: crying; lamenting. 
rudamāna | pr.p. of rudati: crying; lamenting. 
rudammukha | adj.: with tearful face. 
rudi | aor. of rudati: cried; lamented. 
rudita | pp. of rudati: cried; lamented. 
ruditvā | abs. of rudati: having cried; having lamented. 
ruddha | pp. of rundhati: prevented; obstructed; besieged; imprisoned. 
rudhira | neut.: blood. 
rundhati | rudh + ṁ-a: prevents; obstructs; besieges; imprisons. 
rundhana | neut.: prevention; imprisonment. 
rundhi | aor. of rundhati: prevented; obstructed; besieged; imprisoned. 
rundhita | pp. of rundhati: prevented; obstructed; besieged; imprisoned. 
rundhitvā | abs. of rundhati: having prevented; having obstructed; having besieged; having imprisoned. 
rundhīyati | v.: is obstructed or imprisoned. 
ruppati | rup + ya: is vexed or changed. 
ruppana | neut.: constant change. 
ruppamāna | pr.p. of ruppati: is being vexed or changed. 
ruppi | aor. of ruppati: was vexed or changed. 
rumhaniya | adj.: refreshing. 
ruru | masc.: a kind of deer. 
ruha | adj.: (in cpds.) growing; rising up; ascending. 
ruhana | neut.: rising up; growing up. 
ruhira | neut.: blood. 
rūpa | neut.: form; figure; image; object of the eye; a material composition. 
rūpaka | neut.: a small figure; a simile. 
rūpataṇhā | fem.: craving after form. 
rūpadassana | neut.: seeing of an object. 
rūpabhava | masc.: the Brahma world. 
rūparāga | masc.: desire to be born in the world of form. 
rūpavant | adj.: handsome. 
rūpasampatti | fem.: beauty. 
rūpasiri | fem.: personal splendour. 
rūpārammaṇa | (rūpa + ārammaṇa), nt.: a visible thing. 
rūpāvacara | (rūpa + avacara), adj.: belonging to the world of form. 
rūpinī | fem.: a beautiful woman. 
rūpiya | neut.: silver; a silver coin. 
rūpiyamaya | adj.: made of silver. 
rūpī | adj.: having material qualities. 
rūpūpajīvinī | fem.: harlot. 
rūḷha | pp. of rūhati: grew; ascended; healed (a wound). 
rūhati | ruh + a: grows; ascends; heals (a wound). 
rūhana | neut.: growing; ascending; rising. 
rūhi | aor. of rūhati: grew; ascended; healed (a wound). 
recana | neut.: emission. 
reṇu | m.; f.: dust; pollen. 
roga | masc.: disease; illness. 
roganiḍḍa | adj.: the seat of disease. 
roganīḷa | adj.: the seat of disease. 
rogahārī | masc.: a physician. 
rogātura | (roga + ātura), adj.: a sick person. 
rogī | masc.: patient. 
rocati | ruc + a: shines. 
rocana | neut.: liking; choice; shining. 
roci | aor. of rocati: shined. 
rocita | pp. of roceti: given one's consent; liked. 
roceti | ruc + e: gives one's consent; likes. 
rocetvā | abs. of roceti: having given one's consent; having liked. 
rocesi | aor. of roceti: gave one's consent; liked. 
rodati | rud + a: cries; laments. 
rodana | neut.: cry; the act of crying. 
rodanta | pr.p. of rodati: crying; lamenting. 
rodamāna | pr.p. of rodati: crying; lamenting. 
rodi | aor. of rodati: cried; lamented. 
rodita | pp. of rodati: cried; lamented. 
rodituṁ | inf. of rodati: to cry; to lament. 
roditvā | abs. of rodati: having cried; having lamented. 
rodha | masc.: obstruction; prevention. 
rodhana | neut.: obstruction; prevention. 
ropa | masc.: a planter; cultivator. 
ropaka | masc.: a planter; cultivator. 
ropayamāna | pr.p. of ropeti: planting; cultivating. 
ropita | pp. of ropeti: planted; cultivated. 
ropiya | abs. of ropeti: having planted; having cultivated. 
ropeti | rup + e: plants; cultivates. 
ropetvā | abs. of ropeti: having planted; having cultivated. 
ropenta | pr.p. of ropeti: planting; cultivating. 
ropesi | aor. of ropeti: planted; cultivated. 
roma | neut.: hair on the body. 
romaka | adj.: Roman. 
romañca | masc.: horripilation or bristling of hair. 
romanthati |: chews the cud; munches. 
romanthana | neut.: ruminating; munching. 
romanthayitvā | abs. of romanthati: having chewed the cud; having munched. 
romanthi | aor. of romanthati: chewed the cud; munched. 
roruva | masc.: name of a hell. 
rosa | masc.: anger. 
rosaka | adj.: making angry. 
rosanā | fem.: making angry; causing anger; being angry. 
rosita | pp. of roseti: made angry; irritated. 
roseti | rus + e: makes angry; irritates. 
rosetvā | abs. of roseti: having made angry; having irritated. 
rosesi | aor. of roseti: made angry; irritated. 
rohati |: grows; ascends; heals (a wound). 
rohana | neut.: rising up; growing up. 
rohita | adj.: red. (m.), a king of deer; a kind fish. 
rohitamaccha | masc.: a salmon. 
lakāra | masc.: a sail. 
lakuṇṭaka | adj.: dwarf. 
lakkha | neut.: a mark; a target; a stake at gambling; a mark in casting up accounts; a hundred thousand. 
lakkhaṇa | neut.: a sign; mark; characteristic; a prognosticative mark; a quality. 
lakkhaṇapāṭhaka | masc.: an expert in interpreting signs. 
lakkhaṇasampatti | fem.: excellency of marks. 
lakkhaṇasampanna | adj.: endowed with auspicious signs. 
lakkhika | adj.: fortunate. 
lakkhita | pp. of lakkheti: marked; distinguished; characterised. 
lakkhī | fem.: good luck; prosperity; the deity of wealth. 
lakkheti | lakkh + e: marks; distinguishes; characterises. 
lakkhetvā | abs. of lakkheti: having marked; having distinguished; having characterised. 
lakkhesi | aor. of lakkheti: marked; distinguished; characterised. 
laguḷa | masc.: a cudgel. 
lagga | adj.: stuck; attached to. 
laggati | lag + a: sticks; attaches; adheres to; hangs from. 
laggana | neut.: sticking; attachment; hanging from. 
laggi | aor. of laggati: stuck; attached; adhered to; hung from. 
laggita | pp. of laggeti: hung on; stuck to. 
laggeti | lug + e: hangs on; sticks to. 
laggetvā | abs. of laggeti: having hung on; having stuck to. 
laggesi | aor. of laggeti: hung on; stuck to. 
laṅgī | fem.: a bolt; a bar. 
laṅgula | neut.: tail. 
laṅghaka | masc.: jumper; an acrobat. 
laṅghati | lagh + ṁ-a: jumps over; hops. 
laṅghana | neut.: jumping; hopping. 
laṅghi | aor. of laṅghati: jumped over; hopped. 
laṅghita | pp. of laṅgheti: jumped over; discharged; transgressed. 
laṅghitvā | abs. of laṅghati: having jumped over; having hopped. 
laṅghī | masc.: a jumper; a threshold. 
laṅgheti | lagh + e: jumps over; discharges; transgresses. 
laṅghetvā | abs. of laṅgheti: having jumped over; having discharged; having transgressed. 
laṅghesi | aor. of laṅgheti: jumped over; discharged; transgressed. 
lacchati | fut. of labhati: will get; will obtain; will attain. 
lajjati | lajj + a: is ashamed or abashed. 
lajjana | neut.: becoming shameful. 
lajjanta | pr.p. of lajjati: abashing. 
lajjamāna | pr.p. of lajjati: abashing. 
lajjā | fem.: shame; bashfulness. 
lajjāpana | neut.: putting to shame. 
lajjāpita | pp. of lajjāpeti: made ashamed. 
lajjāpeti | caus. of lajjati: makes ashamed. 
lajjāpesi | aor. of lajjāpeti: made ashamed. 
lajji | aor. of lajjati: was ashamed or abashed. 
lajjita | pp. of lajjati: was ashamed or abashed. 
lajjitabbaka | adj.: fit to be ashamed. 
lajjitvā | abs. of lajjati: having ashamed or abashed. 
lajjī | adj.: feeling shame; modest; conscientious. 
lañca | masc.: bribe. 
lañcakhādaka | adj.: receiving bribe. 
lañcadāna | neut.: bribery. 
lañcha | masc.: a mark; an imprint. 
lañchaka | masc.: one who marks of stamps. 
lañchati | lanch + a: marks; stamps; seals. 
lañchana | neut.: a mark; an imprint. 
lañchi | aor. of lañchati: marked; stamped; sealed. 
lañchita | pp. of lañcheti: marked; stamped; sealed. 
lañchitvā | abs. of lañchati: having marked; having stamped; having sealed. 
lañcheti | lanch + e: marks; stamps; seals. 
lañchetvā | abs. of lañcheti: having marked; having stamped; having sealed. 
lañchesi | aor. of lañcheti: marked; stamped; sealed. 
laṭukikā | fem.: the Indian quail. 
laṭṭhi | fem.: a staff; a young tree. 
laṭṭhikā | fem.: a staff; a young tree. 
laṇḍa | masc.: dung of animals. 
laṇḍikā | fem.: dung of animals. 
latā | fem.: a creeper. 
latākamma | neut.: creeper-work (in painting). 
laddha | pp. of labbhati: obtained; received. 
laddhaka | adj.: charming; pleasant. 
laddhaguṇa | masc.: the virtues one has attained. 
laddhabba | pt.p.: what should be received. 
laddhabhāva | masc.: the fact of receiving or attainment. 
laddhā | abs. of labhati: having got, received, or attained. 
laddhāna | abs. of labhati: having got, received, or attained. 
laddhāssāda | (laddha + assāda), adj.: being refreshed; recovered from a trouble. 
laddhi | fem.: a view of theory. 
laddhika | adj.: having a certain view. 
laddhuṁ | inf. of labhati: to get; to receive. 
lapati | lap + a: speaks; talks; prattles. 
lapana | neut.: the mouth; speech. 
lapanaja | masc.: a tooth. 
lapanā | fem.: prattling; flattering. 
lapi | aor. of lapati: spoke; talked; prattled. 
lapita | pp. of lapati: spoken; talked; prattled. 
lapitvā | abs. of lapati: having spoken; having talked; having prattled. 
labuja | masc.: the breadfruit tree. 
labbhati | labh + ya: to be obtained or received. 
labbhamāna | pr.p. of labbhati: obtaining; receiving. 
labbhā | ind.: possible; allowable; may be obtained. 
labhati | labh + a: gets; obtains; attains. 
labhanta | pr.p. of labhati: getting; obtaining; attaining. 
labhi | aor. of labhati: got; obtained; attained. 
labhituṁ | inf. of labhati: to get; to receive. 
labhitvā | abs. of labhati: having got; having obtained; having attained. 
labhissati | fut. of labhati: he will get, receive 
lamba | adj.: hanging from; pendulous. 
lambaka | neut.: that which is hanging down; a pendulum. 
lambati | lab +ṁ-a: hangs down; suspends. 
lambanta | pr.p. of lambati: hanging down; suspending. 
lambamāna | pr.p. of lambati: hanging down; suspending. 
lambi | aor. of lambati: hung down; suspended. 
lambita | pp. of lambeti: caused ot hang or suspend. 
lambitvā | abs. of lambati: having hung down; having suspended. 
lambeti | caus. of lambati: causes to hang or suspend. 
lambetvā | abs. of lambeti: having caused ot hang or suspend. 
lambesi | aor. of lambeti: caused ot hang or suspend. 
laya | masc.: a brief measure of time. 
lalanā | fem.: a woman. 
lalita | neut.: grace; charm. 
lava | masc.: a drop. 
lavaṅga | neut.: the cloves. 
lavaṇa | neut.: salt. 
lavana | neut.: mowing; reaping. 
lasati | las + a: shines; plays. 
lasi | aor. of lasati: shone; played. 
lasikā | fem.: synovic fluid. 
lasī | fem.: brains. 
lasuṇa | neut.: garlic. 
lahu | adj.: light; quick, (nt.) a short; vowel. 
lahuṁ | adverb: quickly. 
lahuka | adj.: light; trifling; buoyant. 
lahukaṁ | adverb: quickly. 
lahutā | fem.: lightness; buoyancy. 
lahuparivatta | adj.: quickly changing. 
lahuso | adverb: quickly. 
lākhā | fem.: lac; sealing wax. 
lākhārasa | masc.: lac-colouring. 
lāja | masc.: parched corn. 
lājapañcamaka | adj.: having parched corn as the fifth. 
lāpa | masc.: a sort of quail. 
lāpu | fem.: gourd. 
lābu | fem.: gourd. 
lābukaṭāha | adj.: the outer crust of a gourd used as a vessel. 
lābha | masc.: gain; acquisition. 
lābhakamyatā | fem.: desire for gain. 
lābhagga | masc.: the highest gain. 
lābhamacchariya | neut.: selfishness in gain. 
lābhasakkāra | masc.: gain and honour. 
lābhā | ind.: it is profitable; it is a gain. 
lābhī | masc.: one who gains much. 
lāmaka | adj.: inferior; low; sinful. 
lāyaka | masc.: a reaper; mower. 
lāyati | lā +ya: reaps; mows. 
lāyi | aor. of lāyati: reaped; mowed. 
lāyita | pp. of lāyati: reaped; mowed. 
lāyitvā | abs. of lāyati: having reaped; having mowed. 
lālana | neut.: dalliance; lulling. 
lālapati | lap + a: talks much; laments. 
lālapi | aor. of lālapati: talked much; lamented. 
lālapita | pp. of lālapati: talked much; lamented. 
lālita | pp. of lāleti: lulled; quelled; soothed. 
lāleti | lal + e: lulls; quells; soothes. 
lāletvā | abs. of lāleti: having lulled; having quelled; having soothed. 
lālesi | aor. of lāleti: lulled; quelled; soothed. 
lāsa | masc.: dancing; sport. 
lāsana | neut.: dancing; sport. 
likuca | masc.: bread-fruit tree. 
likkhā | fem.: an egg of a louse; a measure named after it. 
likhati | likh + a: writes; inscribes; carves; scratches. 
likhana | neut.: writing; cutting into pieces. 
likhanta | pr.p. of likhati: writing; inscribing; carving; scratching. 
likhāpeti | caus. of likhati: causes to make one write. 
likhāpetvā | abs. of likhāpeti: having caused to make one write. 
likhāpesi | aor. of likhāpeti: caused to make one write. 
likhi | aor. of likhati: wrote; inscribed; carved; scratched. 
likhita | pp. of likhati: writen; inscribed; carved; scratched. 
likhitaka | masc.: one who has been prescribed; an outlaw. 
likhituṁ | inf. of likhati: to write; to inscribe; to carve; to scratch. 
likhitvā | abs. of likhati: having writen; having inscribed; having carved; having scratched. 
liṅga | neut.: sign; mark; attribute; feature; the generative organ; the gender (in grammar). 
liṅgaparivattana | neut.: change of the gender or sex. 
liṅgavipallāsa | masc.: change of the gender or sex. 
liṅgika | adj.: pertaining to a gender or generative organ. 
liṅgiya | abs.: having clasped. 
litta | pp. of lepeti: smeared; stained; anointed. 
lipi | fem.: a writing; a letter. 
lipikāra | masc.: a writer; scribe; clerk. 
limpati | lip + ṁ-a: smears; stains; anoints. 
limpana | neut.: smearing with. 
limpāpeti | caus. of limpeti: causes to anoint; causes to smeare. 
limpi | aor. of limpati: smeared; stained; anointed. 
limpita | pp. of limpeti: anointed; smeared; plastered. 
limpitvā | abs. of limpati: having smeared; having stained; having anointed. 
limpeti | lip + e: anoints; smears; plasters. 
limpetvā | abs. of limpeti: having anointed; having smeared; having plastered. 
limpenta | pr.p. of limpeti: anointing; smearing; plastering. 
limpesi | aor. of limpeti: anointed; smeared; plastered. 
lihati | lih + a: licks. 
lihamāna | pr.p. of lihati: licking. 
lihi | aor. of lihati: licked. 
lihitvā | abs. of lihati: having licked. 
lihimāna | pr.p. of lihati: licking. 
līna | pp. of līyati: shrunk; shy; reserved. 
līnatā | fem.: sluggishness; shyness. 
līnatta | neut.: sluggishness; shyness. 
līyati | li + ya: shrinks; withers; clings to. 
līyana | neut.: shrinking; withering. 
līyamāna | pr.p. of līyati: shrinking; withering; clinging to. 
līyi | aor. of līyati: shrunk (shrank); withered; clung to. 
līyitvā | abs. of līyati: having shrunk (shrank); having withered; having clung to. 
līlā | fem.: grace; charm. 
lugga | pp. of lujjati: broken up; felt apart. 
lujjati | luj + ya: breaks up; falls apart. 
lujjana | neut.: crumbling; dissolution. 
lujji | aor. of lujjati: broke up; felt apart. 
lujjitvā | abs. of lujjati: having broken up; having felt apart. 
luñcati | luñc + a: pulls out; uproots. 
luñci | aor. of luñcati: pulled out; uprooted. 
luñcita | pp. of luñcati: pulled out; uprooted. 
luñcitvā | abs. of luñcati: having pulled out; having uprooted. 
luta | pp. of lunāti: mowed. 
lutta | pp. of lopeti: cut off; elided; plundered of. 
ludda | adj.: fierce; cruel. (m.), huntsman. 
luddaka | masc.: a hunter. 
luddha | pp. of lubbhati: was greedy; covetous. 
lunāti | lu + nā: cuts off; mows; reaps. 
luni | aor. of lunāti: cut off; mowed; reaped. 
lubbhati | lubh + ya: is greedy; covets. 
lubbhana | neut.: greediness. 
lubbhi | aor. of lubbhati: was greedy; coveted. 
lumpati | lup +ṁ-a: plunders; eats. 
lumpana | neut.: plundering; eating. 
lumpi | aor. of lumpati: plundered; ate. 
lumpita | pp. of lumpati: plundered; eaten. 
lumpitvā | abs. of lumpati: having plundered; having eaten. 
luḷita | pp.: stirred; disturbed. 
lūkha | adj.: rough; coarse; miserable. 
lūkhacīvara | adj.: wearing coarse robes. 
lūkhatā | fem.: coarseness. 
lūkhappasanna | adj.: devoted to a person who is shabby. 
lūkhājīvī | (lūkha + ājīvī), adj.: leading a miserable life. 
lūṇa | pp. of lūnati: reaped; mowed. 
lūna | pp. of lūnati: reaped; mowed. 
lūyati | v.: is reaped. 
lekhaka | masc.: a scribe; clerk; writer. 
lekhana | neut.: writing; a letter; an inscription. 
lekhanī | fem.: a pen. 
lekhamukha | neut.: a nib. 
lekhā | fem.: writing; a letter; an inscription; a line; the art of writing. 
lekhikā | fem.: a female clerk. 
leḍḍu | masc.: a clod of earth. 
leḍḍupāta | masc.: a stone's throw. 
leṇa | neut.: safety; a cave; a rock cell. 
lepa | masc.: coating; plastering a plaster. 
lepana | neut.: a smearing; coating. 
lepita | pp. of lepeti: plastered; coated with; smeared. 
lepeti | lip + e: plasters; coats with; smears. 
lepetvā | abs. of lepeti: having plastered; having coated with; having smeared. 
lepenta | pr.p. of lepeti: plastering; coating with; smearing. 
lepesi | aor. of lepeti: plastered; coated with; smeared. 
leyya | adj.: fit to be licked or sipped. (nt.), mucilaginous food. 
lesa | masc.: a trifle; a pretext; trick. 
loka | masc.: the world; the population. 
lokagga | masc.: the chief of the world. 
lokadhātu | fem.: the world system. 
lokanātha | masc.: the lord of the world. 
lokanāyaka | masc.: the lord of the world. 
lokanirodha | masc.: destruction of the existence. 
lokanta | masc.: the end of the world. 
lokantagū | masc.: one who has reached the end of the things worldly. 
lokantara | neut.: a different world; the space between the worlds. 
lokantarika | adj.: situated between the worlds. 
lokapāla | masc.: a guardian of the world. 
lokavajja | neut.: a common sin. 
lokavivaraṇa | neut.: unveiling of the universe. 
lokavohāra | masc.: ordinary way of speaking. 
lokādhipacca | (loka + ādhipacca), nt.: domination of the world. 
lokānukampā | fem.: sympathy with the world of men. 
lokāyatika | adj.: one who holds the view of nature-lore; a nihilist. 
lokika | adj.: worldly; mundane. 
lokiya | adj.: worldly; mundane. 
lokuttara | adj.: super-mundane; transcendental. 
lokesa | masc.: the Brahma; the creator. 
locaka | adj.: one who pulls out or uproots. 
locana | neut.: the eye. 
loṇa | neut.: salt. (adj.), salty. 
loṇakāra | masc.: salt-maker. 
loṇadhūpana | neut.: flavouring with salt. 
loṇaphala | neut.: a crystal of salt. 
loṇasakkharā | fem.: a crystal of salt. 
loṇika | adj.: alkaline. 
loṇī | fem.: a salt-pan; a lagoon. 
lopa | masc.: elision; cutting off. 
lobha | masc.: greed; covetousness. 
lobhanīya | adj.: to be coveted; desirable. 
lobhamūlaka | adj.: having greed as its root. 
loma | neut.: the hair on the body. 
lomaṁ pāteti |: submits. 
lomakūpa | masc.: a pore of the skin. 
lomasa | adj.: hairy; covered with hair. 
lomasapāṇaka | masc.: a caterpillar. 
lomahaṁsa | masc.: horripilation. 
lomahaṁsana | neut.: horripilation. 
lomahaṭṭha | adj.: having hair standing on the end. 
lola | adj.: greedy; unsteady. 
lolatā | fem.: eagerness; greed. 
lolupa | adj.: covetous; greedy. 
loluppa | neut.: greed. 
loleti | lul + e: stirs; shakes; agitates. 
loha | neut.: metal; copper. 
lohakaṭāha | masc.: a copper receptacle. 
lohakāra | masc.: a coppersmith; metal worker. 
lohakumbhī | fem.: a pot made of copper. 
